Source_Name,Entity,Label,Scrape_Date
BBC Mundo,3,CARDINAL,2026_08_01
BBC Mundo,Spain,GPE,2026_08_01
BBC Mundo,Morocco,GPE,2026_08_01
BBC Mundo,4,CARDINAL,2026_08_01
BBC Mundo,Ceuta,GPE,2026_08_01
BBC Mundo,one,CARDINAL,2026_08_01
BBC Mundo,Spanish,NORP,2026_08_01
BBC Mundo,North Africa,GPE,2026_08_01
BBC Mundo,8 km,QUANTITY,2026_08_01
BBC Mundo,Spain,GPE,2026_08_01
BBC Mundo,Morocco,GPE,2026_08_01
BBC Mundo,Ceuta,GPE,2026_08_01
BBC Mundo,the European Union,ORG,2026_08_01
BBC Mundo,Mexico,GPE,2026_08_01
BBC Mundo,Carlos Manzo,PERSON,2026_08_01
BBC Mundo,Valeria Márquez,ORG,2026_08_01
BBC Mundo,Infantino,GPE,2026_08_01
BBC Mundo,FIFA,ORG,2026_08_01
BBC Mundo,the World Cups,ORG,2026_08_01
BBC Mundo,thousands,CARDINAL,2026_08_01
BBC Mundo,Morocco,GPE,2026_08_01
BBC Mundo,Spain,GPE,2026_08_01
BBC Mundo,Ceuta,GPE,2026_08_01
BBC Mundo,BBC Analysis,ORG,2026_08_01
BBC Mundo,Hamas,ORG,2026_08_01
BBC Mundo,Gaza,GPE,2026_08_01
BBC Mundo,"more than 50,000",CARDINAL,2026_08_01
BBC Mundo,Morocco,GPE,2026_08_01
BBC Mundo,Spain,GPE,2026_08_01
BBC Mundo,Ceuta,NORP,2026_08_01
BBC Mundo,Pedro Sánchez,PERSON,2026_08_01
BBC Mundo,Spain,GPE,2026_08_01
BBC Mundo,Ceuta,GPE,2026_08_01
BBC Mundo,Melilla,ORG,2026_08_01
BBC Mundo,Spain,GPE,2026_08_01
BBC Mundo,Africa,LOC,2026_08_01
BBC Hindi,India,GPE,2026_08_01
BBC Hindi,Gen-Z,ORG,2026_08_01
BBC Hindi,Ambedkar,PERSON,2026_08_01
BBC Hindi,Rahul Gandhi,PERSON,2026_08_01
BBC Hindi,Mallikarjun Kharge,PERSON,2026_08_01
BBC Hindi,Kulgam,ORG,2026_08_01
BBC Hindi,Communal,ORG,2026_08_01
BBC Hindi,Kanwar Yatra,ORG,2026_08_01
BBC Hindi,Madhesh,ORG,2026_08_01
BBC Hindi,three,CARDINAL,2026_08_01
BBC Hindi,Pakistan,GPE,2026_08_01
BBC Hindi,Mohsin Naqvi,PERSON,2026_08_01
BBC Hindi,first,ORDINAL,2026_08_01
BBC Hindi,Japan,GPE,2026_08_01
BBC Hindi,Sri Lanka's,PERSON,2026_08_01
BBC Hindi,Rumesh,ORG,2026_08_01
BBC Hindi,Neeraj Chopra,ORG,2026_08_01
BBC Hindi,Pakistan,GPE,2026_08_01
BBC Hindi,Trump,ORG,2026_08_01
BBC Hindi,Hamas,ORG,2026_08_01
BBC Hindi,Israel,GPE,2026_08_01
BBC Hindi,India,GPE,2026_08_01
BBC Hindi,Israel,GPE,2026_08_01
BBC Hindi,the Ministry of External Affairs,ORG,2026_08_01
BBC Portuguese,4,CARDINAL,2026_08_01
BBC Portuguese,Ceuta,GPE,2026_08_01
BBC Portuguese,Spanish,NORP,2026_08_01
BBC Portuguese,Africa,LOC,2026_08_01
BBC Portuguese,Embraer,ORG,2026_08_01
