Source_Name,Original_Headline,Translated_Headline,Polarity,Scrape_Date
BBC Mundo,"""En la ruina y profundamente endeudado"": así murió, hace 100 años, Mehmed VI, el último sultán del Imperio otomano","""In ruin and deeply in debt"": this is how Mehmed VI, the last sultan of the Ottoman Empire, died 100 years ago",0.0,2026_05_16
BBC Mundo,Trump advierte a Taiwán en contra de declarar su independencia horas después de reunirse con Xi Jinping en Pekín,Trump warns Taiwan against declaring independence hours after meeting Xi Jinping in Beijing,-1.0,2026_05_16
BBC Mundo,"Suiza abrirá sus archivos secretos sobre Joseph Mengele, pero ¿cuál es la relación del ""Ángel de la muerte nazi"" con ese país?","Switzerland will open its secret files on Joseph Mengele, but what is the relationship of the ""Nazi Angel of Death"" with that country?",-1.0,2026_05_16
BBC Mundo,Por qué Italia se está convirtiendo en un refugio para los ultrarricos,Why Italy is becoming a haven for the ultra-rich,0.0,2026_05_16
BBC Mundo,Muere un buzo que intentaba rescatar los cuerpos de los 5 italianos que se ahogaron en las Maldivas,A diver dies who was trying to rescue the bodies of the 5 Italians who drowned in the Maldives,0.0,2026_05_16
BBC Mundo,La trágica muerte de 5 buceadores italianos mientras exploraban unas cuevas en Maldivas,The tragic death of 5 Italian divers while exploring caves in the Maldives,-1.0,2026_05_16
BBC Mundo,Qué opinan los críticos de China dentro del movimiento MAGA sobre el viaje de Trump a Pekín,What China critics within the MAGA movement think about Trump's trip to Beijing,0.0,2026_05_16
BBC Mundo,"Con el 100% de las actas escrutadas, Keiko Fujimori y Roberto Sánchez se disputarán la presidencia de Perú el 7 de junio","With 100% of the minutes scrutinized, Keiko Fujimori and Roberto Sánchez will compete for the presidency of Peru on June 7",0.0,2026_05_16
BBC Mundo,"""Un verdadero milagro"": rescatan a 11 personas con vida después de que su avión se estrellara en el Atlántico","""A true miracle"": 11 people rescued alive after their plane crashed in the Atlantic",0.0,2026_05_16
BBC Mundo,Las hermanas adolescentes de Gaza que ganaron un premio por convertir escombros de la guerra en ladrillos,The teenage sisters from Gaza who won an award for turning war debris into bricks,-1.0,2026_05_16
BBC Hindi,क्या अमेरिका और इसराइल फिर से कर रहे हैं ईरान पर हमले की तैयारी?,Are America and Israel preparing to attack Iran again?,-1.0,2026_05_16
BBC Hindi,"लाइव,सीबीएसई के विद्यार्थियों के लिए अब 9वीं क्लास से तीन भाषाएं पढ़ना ज़रूरी","LIVE, It is now mandatory for CBSE students to study three languages ​​from 9th class.",0.0,2026_05_16
BBC Hindi,नीट पेपर लीक से चर्चा में आया राजस्थान का सीकर कोचिंग का नया हब कैसे बन गया?,How did Rajasthan's Sikar become the new coaching hub due to NEET paper leak?,0.0,2026_05_16
BBC Hindi,शी जिनपिंग से मुलाक़ात के बाद ट्रंप ने अमेरिका के दोस्त ताइवान को किस बात के लिए चेताया?,What did Trump warn America's friend Taiwan about after meeting Xi Jinping?,-1.0,2026_05_16
BBC Hindi,"देहरादून में टंकी पर चढ़कर क्या मांग कर रहे थे नर्सिंग अफ़सर, महिला कांग्रेस नेता ने जान देने की कोशिश की",What were the nursing officers demanding by climbing on the tank in Dehradun? Woman Congress leader tried to commit suicide.,0.0,2026_05_16
BBC Hindi,"जस्टिस सूर्यकांत ने 'कॉकरोच' वाले बयान पर दी सफ़ाई, बोले- 'मीडिया ने ग़लत ढंग से पेश किया'","Justice Surya Kant gave clarification on 'cockroach' statement, said - 'Media has presented it wrongly'",0.0,2026_05_16
BBC Hindi,"जब भारत को ज़्यादा विदेशी मुद्रा की ज़रूरत है, तब उसने चीनी के निर्यात पर प्रतिबंध क्यों लगाया?","When India needs more foreign exchange, why did it ban the export of sugar?",0.0,2026_05_16
BBC Hindi,विराट कोहली ने कहा-  या तो पहले दिन ही बता दीजिए कि मेरी ज़रूरत नहीं है,Virat Kohli said- Either tell me on the first day itself that I am not needed.,0.0,2026_05_16
BBC Hindi,साँप अगर आपकी वॉशिंग मशीन या गाड़ी में घुस जाए तो जानिए क्या करना चाहिए,"If a snake enters your washing machine or car, then know what to do.",0.0,2026_05_16
BBC Hindi,"बिहार: विक्रमशिला सेतु टूटने से भारी मुश्किल में आसपास की आबादी,  रोज़गार और कारोबार ठप","Bihar: Due to breakage of Vikramshila bridge, nearby population is in great trouble, employment and business came to a standstill.",1.0,2026_05_16
BBC Portuguese,"Havengate: o fundo na mira da PF que conecta Vorcaro, Flávio e Eduardo Bolsonaro","Havengate: the fund in the PF's sights that connects Vorcaro, Flávio and Eduardo Bolsonaro",0.0,2026_05_16
BBC Portuguese,"Após visita à China, Trump alerta Taiwan contra independência","After visit to China, Trump warns Taiwan against independence",-1.0,2026_05_16
BBC Portuguese,"O que é a Armadilha de Tucídides, conceito que Xi Jinping usa para definir relação entre EUA e China","What is the Thucydides Trap, a concept that Xi Jinping uses to define the relationship between the USA and China",0.0,2026_05_16
BBC Portuguese,"Suíça vai divulgar arquivos secretos sobre Mengele, o 'Anjo da Morte' nazista que morreu no Brasil","Switzerland will release secret files on Mengele, the Nazi 'Angel of Death' who died in Brazil",-1.0,2026_05_16
