Source_Name,Original_Headline,Translated_Headline,Polarity,Scrape_Date
BBC Mundo,"Cómo el K-pop se abrió paso en la asfixiante dictadura de Corea del Norte, donde ""solo puede haber un ídolo: Kim Jong-un""","How K-pop made its way into the suffocating dictatorship of North Korea, where ""there can only be one idol: Kim Jong-un""",0.0,2026_07_26
BBC Mundo,Un muerto y al menos 16 heridos en la Marcha del Orgullo en Berlín después de que un vehículo arrollara a la multitud,One dead and at least 16 injured at the Berlin Pride March after a vehicle plows into the crowd,0.0,2026_07_26
BBC Mundo,"""Si me hubiera demorado cinco minutos más, nos habría arrasado"": los testimonios de los afectados por los devastadores incendios en España y Francia","""If I had delayed five more minutes, it would have devastated us"": the testimonies of those affected by the devastating fires in Spain and France",0.0,2026_07_26
BBC Mundo,"""Me lavaron el cerebro por completo"": la secta apocalíptica de los años 80 que atrapó a jóvenes modelos","""I was completely brainwashed"": the apocalyptic cult of the 80s that trapped young models",0.0,2026_07_26
BBC Mundo,Las otras Kahlo: quiénes fueron las hermanas de Frida y cómo fue su relación con la artista,The other Kahlo: who were Frida's sisters and what was their relationship with the artist like?,0.0,2026_07_26
BBC Mundo,Me estrellé en el cráter de un volcán en erupción y sobreviví una noche con las burbujas de lava bajo los pies,I crashed into the crater of an erupting volcano and survived a night with lava bubbles under my feet,0.0,2026_07_26
BBC Mundo,"""Gané US$120.000 en un día en TikTok"": el lucrativo negocio de las ventas en vivo","""I made US$120,000 in one day on TikTok"": the lucrative business of live sales",0.0,2026_07_26
BBC Mundo,"Video,VIDEO | Canal de Suez: la crisis que marcó el fin de Reino Unido y Francia como imperios coloniales hace 70 años, Duración 5,54","Video,VIDEO | Suez Canal: the crisis that marked the end of the United Kingdom and France as colonial empires 70 years ago, Duration 5.54",-1.0,2026_07_26
BBC Mundo,"""Descubrí que mi mejor amigo y compañero de trabajo era en realidad mi hermano""","""I discovered that my best friend and coworker was actually my brother""",0.0,2026_07_26
BBC Mundo,"""Es el peor incendio de la historia de Madrid"": los fuegos sin control que han obligado a evacuar a decenas de miles de personas en el centro de España","""It is the worst fire in the history of Madrid"": the uncontrolled fires that have forced the evacuation of tens of thousands of people in central Spain",0.0,2026_07_26
BBC Hindi,धर्मेंद्र प्रधान के इस्तीफ़े और प्रदर्शन पर अंतरराष्ट्रीय मीडिया में क्या कहा जा रहा है?,What is being said in the international media on Dharmendra Pradhan's resignation and protest?,0.0,2026_07_26
BBC Hindi,"सोनम वांगचुक की पत्नी गीतांजलि ने जिस संदर्भ में धर्म का ज़िक्र किया, उसे लेकर उठ रहे हैं ये सवाल",These questions are being raised regarding the context in which Sonam Wangchuk's wife Gitanjali mentioned religion.,0.0,2026_07_26
BBC Hindi,"लाइव,असम में बाढ़ का कहर जारी, मृतकों की संख्या बढ़कर 66 पहुंची","Live, flood havoc continues in Assam, death toll rises to 66",-1.0,2026_07_26
BBC Hindi,आरएसएस से जुड़े प्रल्हाद जोशी कौन हैं जिन्हें मिली है शिक्षा मंत्रालय की ज़िम्मेदारी,Who is Pralhad Joshi associated with RSS who has got the responsibility of Education Ministry?,0.0,2026_07_26
BBC Hindi,"बिहार: तेज प्रताप यादव को क्यों किया गया गिरफ़्तार, भाई तेजस्वी ने क्या कहा","Bihar: Why was Tej Pratap Yadav arrested, what did brother Tejashwi say?",0.0,2026_07_26
BBC Hindi,शिक्षा मंत्रालय में क्यों नहीं टिक पाया कोई चेहरा? मोदी शासन के चार शिक्षा मंत्रियों की कहानी,Why could no face remain in the Education Ministry? Story of four education ministers of Modi regime,0.0,2026_07_26
BBC Hindi,"'वैध गतिविधियों को भी अपराध बना दिया जाता है, विरोध करने पर स्टूडेंट जेल भेज दिए जाते हैं': सुप्रीम कोर्ट के जज की टिप्पणी की चर्चा","'Even legal activities are made a crime, students are sent to jail for protesting': Discussion of Supreme Court judge's remarks",0.0,2026_07_26
BBC Hindi,"'जेन ज़ी ने सरकार के प्रति जो डर था, उसे ख़त्म कर दिया': स्टूडेंट प्रोटेस्ट को कैसे देख रहे हैं एक्सपर्ट",'Gen Z has eliminated the fear they had towards the government': How experts are viewing the student protest,0.0,2026_07_26
BBC Hindi,क्या इन पांच वजहों से धर्मेंद्र प्रधान को शिक्षा मंत्री पद से देना पड़ा इस्तीफ़ा,Did Dharmendra Pradhan have to resign from the post of Education Minister due to these five reasons?,0.0,2026_07_26
BBC Hindi,धर्मेंद्र प्रधान का इस्तीफ़ा मोदी सरकार के लिए झटका है या एक बड़ा मौक़ा?,Is Dharmendra Pradhan's resignation a setback for Modi government or a big opportunity?,0.0,2026_07_26
BBC Portuguese,"Sem Michelle e com Milei, Flávio oficializa candidatura e promete que Bolsonaro subirá a rampa do Planalto em 2027","Without Michelle and with Milei, Flávio makes his candidacy official and promises that Bolsonaro will climb the Planalto ramp in 2027",0.0,2026_07_26
BBC Portuguese,Por que Javier Milei veio ao lançamento da candidatura de Flávio Bolsonaro a presidente,Why Javier Milei came to the launch of Flávio Bolsonaro's candidacy for president,0.0,2026_07_26
BBC Portuguese,Polícia alemã busca suspeito de atentado que deixou um morto e feridos em parada LGBTQIA+ em Berlim,German police search for suspect in attack that left one dead and injured at LGBTQIA+ parade in Berlin,-1.0,2026_07_26
BBC Portuguese,"Após Datafolha, como está a disputa para presidente em 2026? Veja no agregador de pesquisas da BBC News Brasil","After Datafolha, how is the race for president in 2026? See the BBC News Brasil research aggregator",0.0,2026_07_26
BBC Portuguese,'Caí na cratera de um vulcão em erupção e sobrevivi a uma noite com bolhas de lava sob os pés','I fell into the crater of an erupting volcano and survived a night with lava bubbles under my feet',0.0,2026_07_26
BBC Portuguese,As outras Kahlo: quem foram as irmãs de Frida e como foi a relação com a artista,The other Kahlo: who were Frida's sisters and what was their relationship with the artist like?,0.0,2026_07_26
BBC Portuguese,'Tivemos que fazer rifa para pagar o tratamento da minha filha': como sistema de saúde do Paraguai leva pacientes a se endividarem,'We had to do a raffle to pay for my daughter's treatment': how Paraguay's healthcare system leads patients into debt,0.0,2026_07_26
BBC Portuguese,"O fazendeiro que quis abandonar o narcotráfico na Colômbia, mas não pôde","The farmer who wanted to abandon drug trafficking in Colombia, but couldn't",0.0,2026_07_26
BBC Portuguese,Gelo nos testículos e doação de sangue: os mitos vendidos a homens que buscam 'melhorar' qualidade do esperma,Ice on the testicles and blood donation: the myths sold to men seeking to 'improve' sperm quality,1.0,2026_07_26
BBC Portuguese,França convoca militares e Espanha declara emergência nacional por incêndios que já tiraram mais de 270 mil pessoas de suas casas,"France calls in the military and Spain declares a national emergency over fires that have already driven more than 270,000 people from their homes",0.0,2026_07_26
BBC Russian,"Нападение на прайд в Берлине: одна погибшая, 16 раненых, подозреваемого ищут","Attack on Pride in Berlin: one dead, 16 wounded, suspect sought",-1.0,2026_07_26
BBC Russian,Вторая петля на шее мировой торговли. Хуситы угрожают закрыть Красное море,The second noose around the neck of world trade. Houthis threaten to close the Red Sea,0.0,2026_07_26
BBC Russian,"LIVELive,Война в Украине: Токаев предложил Путину «заморозить конфликт» в Украине, в Кремле ответили, что «заморозка невозможна»","LIVELive,War in Ukraine: Tokayev suggested to Putin to “freeze the conflict” in Ukraine, the Kremlin responded that “freezing is impossible”",-1.0,2026_07_26
BBC Russian,"Возможно ли научить людей распознавать, какое лицо сгенерировано ИИ?",Is it possible to train people to recognize which face is generated by AI?,0.0,2026_07_26
BBC Russian,"«Я наконец-то нашла его!» Лучшие друзья обнаружили, что они — брат и сестра",“I finally found him!” Best friends discover they are brother and sister,0.0,2026_07_26
BBC Russian,Более 250 тысяч человек спасаются от лесных пожаров во Франции и Испании,More than 250 thousand people are fleeing forest fires in France and Spain,0.0,2026_07_26
BBC Russian,Индийская «Партия тараканов» добилась отставки министра образования после масштабных протестов из-за экзамена в мединституты,"The Indian ""Cockroach Party"" achieved the resignation of the Minister of Education after large-scale protests over the medical school exam",0.0,2026_07_26
BBC Russian,"Шутки о третьем сроке и fake news. Как прошел ужин прессы с Трампом, перенесенный с апреля после стрельбы","Jokes about the third term and fake news. How did the press dinner with Trump go, rescheduled from April after the shooting?",0.0,2026_07_26
BBC Russian,"«Сунехара» от волосатых ног: японкам не нравится, что мужчинам из-за жары разрешили приходить в офис в шортах",“Sunehara” for hairy legs: Japanese women don’t like the fact that men were allowed to come to the office in shorts because of the heat,0.0,2026_07_26
BBC Russian,Дальнобойные беспилотники и их дешевые убийцы. Как война в Украине изменила авиасалон Фарнборо,Long-range drones and their cheap killers. How the war in Ukraine changed the Farnborough Air Show,-1.0,2026_07_26
BBC Japanese,ロシア軍、キーウ近郊のドローン展示会を攻撃　10人殺害,"Russian military attacks drone exhibition near Kiv, killing 10 people",-1.0,2026_07_26
BBC Japanese,フランスとスペインで山火事広がる、22万人以上が避難　スペインは緊急事態宣言,"More than 220,000 people evacuated as wildfires spread across France and Spain; Spain declares state of emergency",0.0,2026_07_26
BBC Japanese,【解説】 イランにとっての三つの選択肢　ホルムズ海峡めぐり多大なリスク冒すなか,[Commentary] Three options for Iran: While taking great risks over the Strait of Hormuz,1.0,2026_07_26
BBC Japanese,ヨルダン川西岸で銃撃、パレスチナ人4人とイスラエル人2人が死亡,Shooting in West Bank kills 4 Palestinians and 2 Israelis,-1.0,2026_07_26
BBC Japanese,国際刑事裁判所、主任検察官を解任　性的不正行為の疑惑で,International Criminal Court dismisses chief prosecutor over sexual misconduct allegations,0.0,2026_07_26
BBC Japanese,トランプ政権、新たな関税を発動　強制労働対策が不十分として60の国・地域に,Trump administration imposes new tariffs on 60 countries and regions due to insufficient measures against forced labor,0.0,2026_07_26
BBC Japanese,米・サウジ原子力協定、イスラエル国家の承認が条件とトランプ氏,Trump says US-Saudi nuclear power deal is conditional on Israeli recognition,0.0,2026_07_26
BBC Japanese,米議会、AIツールの「緊急停止スイッチ」を推進　オープンAIでの暴走事案受け,U.S. Congress promotes “emergency stop switch” for AI tools after incidents of runaway open AI,0.0,2026_07_26
BBC Japanese,更迭されたウクライナ前国防相、復帰を要求　ほかの役職は受け入れないと,"Former Ukrainian defense minister demands reinstatement, but says he will not accept any other position",0.0,2026_07_26
BBC Japanese,"ビデオ,高市首相、わずか3時間の睡眠で国を運営していると　さまざまな反応呼ぶ, 所要時間 0,52","Video, Prime Minister Takaichi's running the country on just 3 hours of sleep provokes various reactions, Duration 0,52",0.0,2026_07_26
BBC Swahili,"Moja kwa moja,Trump ‘asitisha’ mashambulizi dhidi ya Iran, Tehran ikisema mazungumzo yake na Muscat ‘yana tija’","Directly, Trump ""suspends"" the attacks against Iran, Tehran saying that his talks with Muscat are ""productive""",-1.0,2026_07_26
BBC Swahili,"Heche adai viongozi 51 wa CHADEMA wamekamatwa, awataka mawakili kujiandaa","Heche claims that 51 leaders of CHADEMA have been arrested, he asks the lawyers to prepare",0.0,2026_07_26
BBC Swahili,Kwanini wanawake wana uwezo wa kuona rangi ambazo wengine hawawezi kuziona?,Why do women have the ability to see colors that others cannot see?,0.0,2026_07_26
BBC Swahili,Tetesi za Soka Ulaya Jumapili: Arsenal inatathmini uwezekano wa kumsajili Vinicius Jr,European Football Rumors Sunday: Arsenal are evaluating the possibility of signing Vinicius Jr,0.0,2026_07_26
BBC Swahili,"Kwa nini saa moja ina dakika 60, na kwa nini juhudi za kuibadilisha kuwa na dakika 100 hazikufaulu?","Why does one hour have 60 minutes, and why did efforts to change it to 100 minutes fail?",-1.0,2026_07_26
BBC Swahili,Fata Morgana: Tukio adimu la taswira inayompotosha kila mtu,Fata Morgana: A rare occurrence of an image that confuses everyone,0.0,2026_07_26
BBC Swahili,"Nchimbi awaambia Watanzania: ""Pambaneni mpate Katiba mpya""","Nchimbi tells Tanzanians: ""Fight for a new Constitution""",0.0,2026_07_26
BBC Swahili,Kwa nini wanaume na wanawake wana sauti tofauti?,Why do men and women have different voices?,0.0,2026_07_26
BBC Swahili,Umuhimu wa mkondo wa Bahari wa  Bab el-Mandeb unaotishiwa na Wahouthi ni upi?,What is the importance of the Bab el-Mandeb sea channel threatened by the Houthis?,0.0,2026_07_26
BBC Swahili,Viumbe wanaoishi maisha marefu na mafupi zaidi,Organisms that live longer and shorter lives,0.0,2026_07_26
Al Jazeera,Mosques set ablaze in West Bank as Israeli settlers continue rampage,Mosques set ablaze in West Bank as Israeli settlers continue rampage,0.0,2026_07_26
Al Jazeera,Tour de France final stage shortened as emergency teams tackle wildfires,Tour de France final stage shortened as emergency teams tackle wildfires,0.0,2026_07_26
Al Jazeera,Cape Verde World Cup star Vozinha agrees deal with Chile’s Colo Colo,Cape Verde World Cup star Vozinha agrees deal with Chile’s Colo Colo,0.0,2026_07_26
Al Jazeera,Joshua comes back twice to knock out Prenga and set up Fury showdown,Joshua comes back twice to knock out Prenga and set up Fury showdown,0.0,2026_07_26
Al Jazeera,House of Hope: New film follows a Waldorf-inspired school in the West Bank,House of Hope: New film follows a Waldorf-inspired school in the West Bank,0.0,2026_07_26
Al Jazeera,"Typhoon Noul makes landfall in China, with hundreds of thousands evacuated","Typhoon Noul makes landfall in China, with hundreds of thousands evacuated",0.0,2026_07_26
Al Jazeera,New front in US-Iran war escalates as Houthis fire at Saudi oil facilities,New front in US-Iran war escalates as Houthis fire at Saudi oil facilities,-1.0,2026_07_26
Al Jazeera,US military disables tanker accused of breaking the Iran blockade,US military disables tanker accused of breaking the Iran blockade,0.0,2026_07_26
Al Jazeera,Tunisians mark fifth year of emergency rule with calls for Saied to go,Tunisians mark fifth year of emergency rule with calls for Saied to go,0.0,2026_07_26
Al Jazeera,Can Zimbabwe’s mineral ambitions benefit smaller producers?,Can Zimbabwe’s mineral ambitions benefit smaller producers?,0.0,2026_07_26
The Hindu,When Jinnah looked to Delhi | Excerpt from Housing the Republic,When Jinnah looked to Delhi | Excerpt from Housing the Republic,0.0,2026_07_26
The Hindu,Gulzar celebrates the city that welcomed him as a teenager in new book ‘Aamchi Mumbai’,Gulzar celebrates the city that welcomed him as a teenager in new book ‘Aamchi Mumbai’,0.0,2026_07_26
The Hindu,"CJP protests | From exam paper leaks to unemployment, a generation at breaking point","CJP protests | From exam paper leaks to unemployment, a generation at breaking point",0.0,2026_07_26
The Hindu,"Vessel carrying four Indians struck at Odesa port in Ukraine, two confirmed safe","Vessel carrying four Indians struck at Odesa port in Ukraine, two confirmed safe",0.0,2026_07_26
The Hindu,The reframing of the political narrative by Gen Z at Jantar Mantar,The reframing of the political narrative by Gen Z at Jantar Mantar,0.0,2026_07_26
The Hindu,Prahlad Joshi takes charge as Education Minister,Prahlad Joshi takes charge as Education Minister,0.0,2026_07_26
The Hindu,No talks with Pakistan except on PoK: Rajnath Singh on Kargil Vijay Diwas,No talks with Pakistan except on PoK: Rajnath Singh on Kargil Vijay Diwas,0.0,2026_07_26
The Hindu,"Mann ki Baat: India emerging as trusted global defence partner, says PM Modi","Mann ki Baat: India emerging as trusted global defence partner, says PM Modi",0.0,2026_07_26
The Hindu,Pradhan offered to quit on first day of student agitation: BJP leader Vijayvargiya,Pradhan offered to quit on first day of student agitation: BJP leader Vijayvargiya,0.0,2026_07_26
The Hindu,Why are there protests over the Ken-Betwa project?,Why are there protests over the Ken-Betwa project?,0.0,2026_07_26
BBC World RSS,What we know so far about the Berlin Pride ramming attack,What we know so far about the Berlin Pride ramming attack,-1.0,2026_07_26
BBC World RSS,"France battles fire 'whirlwinds' as another 55,000 evacuated","France battles fire 'whirlwinds' as another 55,000 evacuated",1.0,2026_07_26
BBC World RSS,Trump takes swipes at press during White House Correspondents' Dinner,Trump takes swipes at press during White House Correspondents' Dinner,0.0,2026_07_26
BBC World RSS,India's 'cockroach' protest called off after education minister quits,India's 'cockroach' protest called off after education minister quits,0.0,2026_07_26
BBC World RSS,Iran-backed Houthis claim missile attack on Saudi Arabia,Iran-backed Houthis claim missile attack on Saudi Arabia,-1.0,2026_07_26
BBC World RSS,Ten killed in Russian attack on drone exhibition near Kyiv,Ten killed in Russian attack on drone exhibition near Kyiv,-1.0,2026_07_26
BBC World RSS,Zelensky tries to fix crisis over removal of defence minister and counts the cost,Zelensky tries to fix crisis over removal of defence minister and counts the cost,-1.0,2026_07_26
BBC World RSS,Four Palestinians and two Israelis killed in West Bank shooting,Four Palestinians and two Israelis killed in West Bank shooting,-1.0,2026_07_26
BBC World RSS,ICC top prosecutor removed over sexual misconduct allegations,ICC top prosecutor removed over sexual misconduct allegations,0.0,2026_07_26
BBC World RSS,Texts reveal 14-year-old allegedly murdered by singer D4vd had pregnancy and abortion,Texts reveal 14-year-old allegedly murdered by singer D4vd had pregnancy and abortion,0.0,2026_07_26
NYT World RSS,Live Updates: Firefighters Battle Raging Wildfires in France and Spain,Live Updates: Firefighters Battle Raging Wildfires in France and Spain,0.0,2026_07_26
NYT World RSS,Iran Journey Reveals Society’s Wartime Defiance and Hope,Iran Journey Reveals Society’s Wartime Defiance and Hope,-1.0,2026_07_26
NYT World RSS,"20 Years After Its Own Outbreak, an Ugandan Town Beats Back Ebola","20 Years After Its Own Outbreak, an Ugandan Town Beats Back Ebola",0.0,2026_07_26
NYT World RSS,E.U. Divided Over Barring Imports From Israeli Settlements,E.U. Divided Over Barring Imports From Israeli Settlements,0.0,2026_07_26
