Source_Name,Entity,Label
BBC Spanish,Gaza,GPE
BBC Spanish,Nicolás Maduro,WORK_OF_ART
BBC Spanish,Venezuela,GPE
BBC Spanish,Trump,ORG
BBC Spanish,Juan Orlando Hernández,PERSON
BBC Spanish,US,GPE
BBC Spanish,Maduro,PERSON
BBC Spanish,Somalis,NORP
BBC Spanish,African,NORP
BBC Spanish,Minneapolis,GPE
BBC Spanish,Colombian,NORP
BBC Spanish,US,GPE
BBC Spanish,Caribbean,LOC
BBC Spanish,IACHR,ORG
BBC Hindi,Putin,PERSON
BBC Hindi,India,GPE
BBC Hindi,Bhima Koregaon,PERSON
BBC Hindi,Delhi University,ORG
BBC Hindi,Honey Babu,PERSON
BBC Hindi,Supreme Court,ORG
BBC Hindi,India,GPE
BBC Hindi,Dalit,PERSON
BBC Hindi,More than 100,CARDINAL
BBC Hindi,Indigo,ORG
BBC Hindi,dozens,CARDINAL
BBC Hindi,hours,TIME
BBC Hindi,Putin,PERSON
BBC Hindi,India,GPE
BBC Hindi,two,CARDINAL
BBC Hindi,Kohli-Gaikwad's,ORG
BBC Hindi,Markram,GPE
BBC Hindi,South Africa,GPE
BBC Hindi,India,GPE
BBC Hindi,four,CARDINAL
BBC Hindi,James Webb Telescope,PERSON
BBC Hindi,Indian,NORP
BBC Hindi,Alaknanda,GPE
BBC Hindi,Putin,PERSON
BBC Hindi,Russia,GPE
BBC Hindi,India,GPE
BBC Hindi,India,GPE
BBC Portuguese,Rio de Janeiro,GPE
BBC Portuguese,Gilmar Mendes,PERSON
BBC Portuguese,Senate,ORG
BBC Portuguese,Supreme Court,ORG
BBC Portuguese,Michelle Bolsonaro,PERSON
BBC Portuguese,NATO,ORG
BBC Portuguese,Putin,PERSON
BBC Portuguese,Ukraine,GPE
BBC Portuguese,Jeffrey Epstein,PERSON
BBC Portuguese,Cuba,GPE
BBC Portuguese,Venezuela,GPE
BBC Portuguese,17,CARDINAL
BBC Portuguese,15,CARDINAL
BBC Russian,Trump,ORG
BBC Russian,NATO,ORG
BBC Russian,American,NORP
BBC Russian,Ukraine,GPE
BBC Russian,War,GPE
BBC Russian,Ukraine,GPE
BBC Russian,Putin,PERSON
BBC Russian,Trump,PERSON
BBC Russian,Moscow,GPE
BBC Russian,Witkoff,GPE
BBC Russian,Kushner,ORG
BBC Russian,Umerov,PERSON
BBC Russian,Putin,PERSON
BBC Russian,India,GPE
BBC Russian,Witkoff,PERSON
BBC Russian,Kremlin,ORG
BBC Russian,Ukrainian,NORP
BBC Russian,Miami,GPE
BBC Russian,Caucasian America,WORK_OF_ART
BBC Russian,Trump Road,WORK_OF_ART
BBC Russian,Iran,GPE
BBC Russian,Armenia,GPE
BBC Russian,Turkey,GPE
BBC Russian,Azerbaijan,GPE
BBC Russian,BBC,ORG
BBC Russian,10.15,CARDINAL
BBC Russian,Matthew Perry,PERSON
BBC Russian,2.5 years,DATE
BBC Russian,112 million rubles,MONEY
BBC Russian,Larisa Dolina’s,FAC
BBC Russian,Russia,GPE
BBC Russian,Israel,GPE
BBC Russian,Rafah,PERSON
BBC Russian,Palestinians,NORP
BBC Russian,Gaza,GPE
BBC Russian,Egypt,GPE
BBC Russian,Kenyan,NORP
BBC Russian,British,NORP
BBC Russian,decades,DATE
BBC Russian,Italian,NORP
BBC Russian,Prada,ORG
BBC Russian,Versace - at,ORG
BBC Japanese,Ukraine,GPE
BBC Japanese,US,GPE
BBC Japanese,Florida,GPE
BBC Japanese,White House,ORG
BBC Japanese,Putin,PERSON
BBC Japanese,Ukraine,GPE
BBC Japanese,Hong Kong,GPE
BBC Japanese,US,GPE
BBC Japanese,Democratic,NORP
BBC Japanese,Epstein,PERSON
BBC Japanese,Australia,GPE
BBC Japanese,SNS,ORG
BBC Japanese,60 seconds,TIME
BBC Japanese,Meta,ORG
BBC Japanese,under 16,DATE
BBC Japanese,US,GPE
BBC Japanese,Signal,ORG
BBC Japanese,Israeli,NORP
BBC Japanese,5,CARDINAL
BBC Japanese,US,GPE
BBC Japanese,Defense,ORG
BBC Japanese,"Approximately 20,000",CARDINAL
BBC Japanese,German,NORP
BBC Swahili,Ukraine,GPE
BBC Swahili,the United States,GPE
BBC Swahili,Florida,GPE
BBC Swahili,Moscow,GPE
BBC Swahili,Thursday,DATE
BBC Swahili,Palace,ORG
BBC Swahili,Mateta,ORG
BBC Swahili,Guinea-Bissau,ORG
BBC Swahili,Somalis,NORP
BBC Swahili,Trump,PERSON
BBC Swahili,Russia,GPE
BBC Swahili,Ukraine,GPE
BBC Swahili,UN,ORG
BBC Swahili,Uganda,GPE
BBC Swahili,Tanzania,GPE
BBC Swahili,Mange Kimambi,PERSON
BBC Swahili,Tanzania,GPE
BBC Swahili,Samia,PERSON
BBC Swahili,October 29,DATE
