Source_Name,Entity,Label
BBC Spanish,Russian,NORP
BBC Spanish,US,GPE
BBC Spanish,Panamanian,NORP
BBC Spanish,US,GPE
BBC Spanish,American,NORP
BBC Spanish,US,GPE
BBC Spanish,Venezuela,GPE
BBC Spanish,LGBT,ORG
BBC Spanish,the United Kingdom,GPE
BBC Spanish,25,CARDINAL
BBC Spanish,2025,DATE
BBC Spanish,BBC,ORG
BBC Hindi,Khaleda Zia,PERSON
BBC Hindi,first,ORDINAL
BBC Hindi,Bangladesh,GPE
BBC Hindi,PM Modi,ORG
BBC Hindi,Putin,PERSON
BBC Hindi,Israel,GPE
BBC Hindi,Pakistan,GPE
BBC Hindi,Islamabad,GPE
BBC Hindi,Netanyahu,PERSON
BBC Hindi,Erdogan,PERSON
BBC Hindi,Khaleda Zia,PERSON
BBC Hindi,the age of 80,DATE
BBC Hindi,first,ORDINAL
BBC Hindi,Bangladesh,GPE
BBC Hindi,India,GPE
BBC Hindi,Dehradun,GPE
BBC Hindi,Two,CARDINAL
BBC Hindi,Maharashtra,ORG
BBC Hindi,Rajasthan,GPE
BBC Hindi,Manu,PERSON
BBC Portuguese,Banco Master,ORG
BBC Portuguese,Vorcaro,ORG
BBC Portuguese,BC,ORG
BBC Portuguese,STF,ORG
BBC Portuguese,Trump,ORG
BBC Portuguese,US,GPE
BBC Portuguese,Venezuela,GPE
BBC Portuguese,10,CARDINAL
BBC Portuguese,Brazil,GPE
BBC Portuguese,Bolsonaro,PERSON
BBC Portuguese,the New Year,EVENT
BBC Portuguese,Cecilia Giménez,PERSON
BBC Portuguese,Tânia Maria's,PERSON
BBC Portuguese,NYT,ORG
BBC Portuguese,"The Secret Agent',",WORK_OF_ART
BBC Portuguese,1.02,CARDINAL
BBC Portuguese,Trump,PERSON
BBC Portuguese,Ukraine,GPE
BBC Portuguese,Trump,PERSON
BBC Portuguese,Bolsonaro,PERSON
BBC Portuguese,US,GPE
BBC Portuguese,Saravá,PERSON
BBC Portuguese,Afro,ORG
BBC Portuguese,MPB,ORG
BBC Portuguese,today,DATE
BBC Russian,War,GPE
BBC Russian,Ukraine,GPE
BBC Russian,Lavrov,ORG
BBC Russian,Putin,PERSON
BBC Russian,Zelensky,PERSON
BBC Russian,Nepalese,NORP
BBC Russian,Everest,LOC
BBC Russian,Russia,GPE
BBC Russian,Ukrainian,GPE
BBC Russian,Putin,PERSON
BBC Russian,Putin,PERSON
BBC Russian,Western,NORP
BBC Russian,Trump,PERSON
BBC Russian,Zelensky,PERSON
BBC Russian,Donbass,PERSON
BBC Russian,Donald Trump,PERSON
BBC Russian,Vladimir Zelensky,PERSON
BBC Russian,Florida,GPE
BBC Russian,China,GPE
BBC Russian,Taiwan,GPE
BBC Russian,Kosovo,GPE
BBC Russian,the Kerch Strait,GPE
BBC Russian,Russia,GPE
BBC Russian,20.39,CARDINAL
BBC Russian,Iran,GPE
BBC Russian,a year,DATE
BBC Japanese,Ukraine,GPE
BBC Japanese,Putin,PERSON
BBC Japanese,Chinese,NORP
BBC Japanese,Taiwan,GPE
BBC Japanese,Khaleda Zia,PERSON
BBC Japanese,Bangladesh,GPE
BBC Japanese,first,ORDINAL
BBC Japanese,the age of 80,DATE
BBC Japanese,Trump,ORG
BBC Japanese,Gaza,GPE
BBC Japanese,Netanyahu,PERSON
BBC Japanese,Australian,NORP
BBC Japanese,US,GPE
BBC Japanese,Ukraine,GPE
BBC Japanese,15 years,DATE
BBC Japanese,more than 40,CARDINAL
BBC Japanese,2025,DATE
BBC Japanese,Trump,ORG
BBC Japanese,Zelensky,PERSON
BBC Japanese,Brigitte Bardot,PERSON
BBC Japanese,French,NORP
BBC Japanese,the age of 91,DATE
BBC Swahili,Ukraine,GPE
BBC Swahili,Putin,PERSON
BBC Swahili,2025,DATE
BBC Swahili,Tanzania,GPE
BBC Swahili,Tunisia,GPE
BBC Swahili,Beyoncé,ORG
BBC Swahili,Forbes,ORG
BBC Swahili,European Football Rumors,ORG
BBC Swahili,Tuesday,DATE
BBC Swahili,Semenyo Bournemouth,PERSON
BBC Swahili,Tanzanian,NORP
BBC Swahili,2025,DATE
BBC Swahili,Somaliland,PRODUCT
BBC Swahili,Israel,GPE
BBC Swahili,Anthony Joshua,PERSON
BBC Swahili,Nigeria,GPE
BBC Swahili,two,CARDINAL
BBC Swahili,Putin,PERSON
BBC Swahili,Russia,GPE
BBC Swahili,East Africa,GPE
BBC Swahili,2025,DATE
BBC Swahili,second,ORDINAL
BBC Swahili,Gaza,GPE
