Source_Name,Entity,Label
BBC Spanish,Ukrainian,NORP
BBC Spanish,Russia,GPE
BBC Spanish,Leo XIV,PERSON
BBC Spanish,Donald Trump,PERSON
BBC Spanish,MAIA,ORG
BBC Spanish,Guatemala,GPE
BBC Spanish,Greenland,GPE
BBC Spanish,Trump,ORG
BBC Spanish,Jesus,PERSON
BBC Spanish,December 25,DATE
BBC Hindi,Bangladesh,GPE
BBC Hindi,Pakistan,GPE
BBC Hindi,India,GPE
BBC Hindi,Raj Thackeray,PERSON
BBC Hindi,Unnao,GPE
BBC Hindi,Kuldeep Singh Sengar's,ORG
BBC Hindi,Bangladesh,GPE
BBC Hindi,Vinod Kumar Shukla - The,ORG
BBC Hindi,Tariq Rehman,PERSON
BBC Hindi,Khaleda Zia's,PERSON
BBC Hindi,Bangladesh,GPE
BBC Hindi,17 years,DATE
BBC Hindi,Collector Tina Dabi,PERSON
BBC Portuguese,Eduardo Leite,PERSON
BBC Portuguese,Kassab,PERSON
BBC Portuguese,Lula,PERSON
BBC Portuguese,Bolsonaro,PERSON
BBC Portuguese,Christmas,DATE
BBC Portuguese,January 8th,DATE
BBC Portuguese,South Korean,NORP
BBC Portuguese,Brazil,GPE
BBC Portuguese,2000s,DATE
BBC Portuguese,Alexandre de Moraes,PERSON
BBC Portuguese,Banco Master,ORG
BBC Portuguese,BC,ORG
BBC Portuguese,Vorcaro,ORG
BBC Portuguese,STF,ORG
BBC Portuguese,Epstein,PRODUCT
BBC Portuguese,Trump,ORG
BBC Portuguese,Brazilian,NORP
BBC Portuguese,Jeffrey Epstein,PERSON
BBC Portuguese,Brazil,GPE
BBC Portuguese,Mega da Virada,PERSON
BBC Russian,Russian,NORP
BBC Russian,War,GPE
BBC Russian,Ukraine,GPE
BBC Russian,The Ukrainian Armed Forces,ORG
BBC Russian,Seversk,GPE
BBC Russian,Moscow,GPE
BBC Russian,two weeks ago,DATE
BBC Russian,The Invisible Man,WORK_OF_ART
BBC Russian,Trump,ORG
BBC Russian,Epstein,GPE
BBC Russian,US,GPE
BBC Russian,Libyan,NORP
BBC Russian,Turkey,GPE
BBC Russian,US,GPE
BBC Russian,two years,DATE
BBC Russian,Kupyansk,PERSON
BBC Russian,Roman Anin,PERSON
BBC Russian,Russian,NORP
BBC Russian,Epstein,PRODUCT
BBC Russian,Trump,PERSON
BBC Russian,MAGA,ORG
BBC Russian,Trump,ORG
BBC Japanese,Britain,GPE
BBC Japanese,Balmoral Castle,ORG
BBC Japanese,Epstein,PERSON
BBC Japanese,Epstein,PERSON
BBC Japanese,Ukraine,GPE
BBC Japanese,Siversk,GPE
BBC Japanese,Russian,NORP
BBC Japanese,UK,GPE
BBC Japanese,South Korea,GPE
BBC Japanese,Thunberg,ORG
BBC Japanese,London,GPE
BBC Japanese,Palestine Action,ORG
BBC Japanese,400,CARDINAL
BBC Japanese,UN,ORG
BBC Japanese,Iranian,NORP
BBC Japanese,Greenland,GPE
BBC Japanese,US,GPE
BBC Japanese,Banksy,PERSON
BBC Japanese,London,GPE
BBC Swahili,Russia,GPE
BBC Swahili,Ukraine,GPE
BBC Swahili,African,NORP
BBC Swahili,2026,DATE
BBC Swahili,2025,DATE
BBC Swahili,Tanzania,GPE
BBC Swahili,East Africa,GPE
BBC Swahili,Wednesday,DATE
BBC Swahili,Barcelona,GPE
BBC Swahili,Atletico Madrid,PERSON
BBC Swahili,Senesi,GPE
BBC Swahili,UN,ORG
BBC Swahili,Iran,GPE
BBC Swahili,Tanzania,GPE
BBC Swahili,US,GPE
BBC Swahili,Venezuela,GPE
BBC Swahili,The Sahel Military Alliance,ORG
BBC Swahili,AES,ORG
BBC Swahili,2025,DATE
BBC Swahili,Tanzania,GPE
BBC Swahili,today,DATE
