Source_Name,Original_Headline,Translated_Headline,Polarity,Scrape_Date
BBC Mundo,"Por qué Iberostar y Blue Diamond, dos cadenas hoteleras clave en la industria turística de Cuba, abandonan operaciones en la isla ""con efecto inmediato""","Why Iberostar and Blue Diamond, two key hotel chains in Cuba's tourism industry, are abandoning operations on the island ""effective immediately""",0.0,2026_06_02
BBC Mundo,"El estremecedor caso de Agostina Vega, la adolescente de 14 años que fue asesinada y descuartizada en Argentina","The shocking case of Agostina Vega, the 14-year-old teenager who was murdered and dismembered in Argentina",0.0,2026_06_02
BBC Mundo,Por qué Pedro Sánchez está en uno de sus peores momentos desde que es presidente del gobierno de España (y el contraste con los elogios que recibe fuera),Why Pedro Sánchez is in one of his worst moments since he became president of the Spanish government (and the contrast with the praise he receives abroad),0.0,2026_06_02
BBC Mundo,La joven de 18 años que huyó a cientos de kilómetros de su hogar en un taxi para escapar del matrimonio forzado,The 18-year-old girl who fled hundreds of kilometers from her home in a taxi to escape forced marriage,0.0,2026_06_02
BBC Mundo,"""La primera innovación para partos desde los años 50"": el revolucionario dispositivo creado por un mecánico argentino que se empezó a usar en Europa","""The first innovation for childbirth since the 1950s"": the revolutionary device created by an Argentine mechanic that began to be used in Europe",0.0,2026_06_02
BBC Mundo,La importancia estratégica del castillo de 900 años de antigüedad que Israel capturó en Líbano,The strategic importance of the 900-year-old castle that Israel captured in Lebanon,0.0,2026_06_02
BBC Mundo,Al menos 18 muertos en Ucrania en uno de los mayores ataques de Rusia en los últimos meses con más de 700 drones,At least 18 dead in Ukraine in one of Russia's largest attacks in recent months with more than 700 drones,-1.0,2026_06_02
BBC Mundo,La especie de peces formada solo por hembras que obliga a los científicos a repensar el rol del sexo en la supervivencia,The all-female fish species that forces scientists to rethink the role of sex in survival,0.0,2026_06_02
BBC Mundo,Qué necesitan De la Espriella y Cepeda para ganar en segunda vuelta y convertirse en presidente de Colombia,What De la Espriella and Cepeda need to win in the second round and become president of Colombia,1.0,2026_06_02
BBC Mundo,"""Había olvidado lo que se siente al estar al aire libre"": cómo es la primera unidad de cuidados intensivos ubicada en una azotea y rodeada de jardines","""I had forgotten what it felt like to be outdoors"": what the first intensive care unit located on a rooftop and surrounded by gardens is like",0.0,2026_06_02
BBC Hindi,क्या इसराइल के कट्टर आलोचक रहे अहमदीनेजाद को ईरान में फिर सत्ता में लाना चाहता था अमेरिका?,"Did America want to bring Ahmadinejad, a staunch critic of Israel, back to power in Iran?",0.0,2026_06_02
BBC Hindi,"लाइव,पाकिस्तान-ईयू के साझा बयान पर भारत ने जताई नाराज़गी","Live, India expressed displeasure on Pakistan-EU joint statement",0.0,2026_06_02
BBC Hindi,उत्तर कोरिया का सबसे बड़ा रहस्यः किम जोंग उन कभी अपनी मां के बारे में बात क्यों नहीं करते,North Korea's biggest mystery: Why Kim Jong Un never talks about his mother,0.0,2026_06_02
BBC Hindi,"इस वजह से पिट रहे भारतीय शेयर बाज़ार, ताइवान के बाद दक्षिण कोरिया से भी पिछड़े","Due to this reason, Indian stock market is getting battered, after Taiwan, it is also lagging behind South Korea.",0.0,2026_06_02
BBC Hindi,दिल्ली से चेन्नई तक: भारतीय शहर क्यों गर्म होते जा रहे हैं,From Delhi to Chennai: Why Indian cities are getting hotter,0.0,2026_06_02
BBC Hindi,"ट्रंप चाहते हैं कि जंग ख़त्म हो, लेकिन ईरान झुकने को क्यों तैयार नहीं","Trump wants the war to end, but why is Iran not ready to bow down?",-1.0,2026_06_02
BBC Hindi,एयर इंडिया क्रैश में बेटे को खोने वाली मां का दर्द: 'वह हर जगह मेरे साथ रहता है दिन-रात',"Pain of mother who lost her son in Air India crash: 'He is with me everywhere, day and night'",0.0,2026_06_02
