Source_Name,Entity,Label,Scrape_Date
BBC Mundo,US,GPE,2026_08_31
BBC Mundo,Venezuela,GPE,2026_08_31
BBC Mundo,Nepal,GPE,2026_08_31
BBC Mundo,Tibet,GPE,2026_08_31
BBC Mundo,India,GPE,2026_08_31
BBC Mundo,Mexico,GPE,2026_08_31
BBC Mundo,age 13,DATE,2026_08_31
BBC Mundo,US,GPE,2026_08_31
BBC Mundo,"19,000",MONEY,2026_08_31
BBC Mundo,US,GPE,2026_08_31
BBC Mundo,900,CARDINAL,2026_08_31
BBC Mundo,minutes,TIME,2026_08_31
BBC Mundo,Nepal,GPE,2026_08_31
BBC Mundo,US,GPE,2026_08_31
BBC Mundo,Iranian,NORP,2026_08_31
BBC Mundo,Larek island,LOC,2026_08_31
BBC Mundo,first,ORDINAL,2026_08_31
BBC Mundo,weeks,DATE,2026_08_31
BBC Mundo,Beckett,GPE,2026_08_31
BBC Mundo,London,GPE,2026_08_31
BBC Mundo,North Korea,GPE,2026_08_31
BBC Mundo,US,GPE,2026_08_31
BBC Hindi,Lionel Messi,PERSON,2026_08_31
BBC Hindi,Nepal,GPE,2026_08_31
BBC Hindi,Nepal,PERSON,2026_08_31
BBC Hindi,13,CARDINAL,2026_08_31
BBC Hindi,Gandak,GPE,2026_08_31
BBC Hindi,Nepal,PERSON,2026_08_31
BBC Hindi,अंकित बालियान हत्या मामले के दो संदिग्धों की कथित एनकाउंटर में,ORG,2026_08_31
BBC Hindi,रहे हैं परिजन,PERSON,2026_08_31
BBC Hindi,Nepal,PERSON,2026_08_31
BBC Hindi,Delhi Police,PERSON,2026_08_31
BBC Hindi,two,CARDINAL,2026_08_31
BBC Hindi,Sonia Gandhi's,PERSON,2026_08_31
BBC Hindi,India,GPE,2026_08_31
BBC Hindi,Rahul Gandhi,PERSON,2026_08_31
BBC Portuguese,Augusto Cury,PERSON,2026_08_31
BBC Portuguese,Marina,LOC,2026_08_31
BBC Portuguese,Ciro,PERSON,2026_08_31
BBC Portuguese,Tebet,GPE,2026_08_31
BBC Portuguese,Roubo de canetas,ORG,2026_08_31
BBC Portuguese,emagrecedoras,GPE,2026_08_31
BBC Portuguese,Foram 4,PERSON,2026_08_31
BBC Portuguese,10,CARDINAL,2026_08_31
BBC Portuguese,EUA,ORG,2026_08_31
BBC Portuguese,Irã,ORG,2026_08_31
BBC Portuguese,Teerã,PERSON,2026_08_31
BBC Portuguese,contra,ORG,2026_08_31
BBC Portuguese,Jordânia,GPE,2026_08_31
BBC Portuguese,de Trump,PERSON,2026_08_31
BBC Portuguese,da Venezuela,PERSON,2026_08_31
BBC Portuguese,música de IA,ORG,2026_08_31
BBC Portuguese,Taylor Swift,PERSON,2026_08_31
BBC Portuguese,para de tocar,PERSON,2026_08_31
BBC Portuguese,BBC,ORG,2026_08_31
BBC Portuguese,Tomava,ORG,2026_08_31
BBC Portuguese,médicos,ORG,2026_08_31
BBC Portuguese,eu,PERSON,2026_08_31
BBC Portuguese,13,CARDINAL,2026_08_31
BBC Portuguese,Nepal,GPE,2026_08_31
BBC Russian,Война,GPE,2026_08_31
BBC Russian,Nepal,GPE,2026_08_31
BBC Russian,Альцгеймера,PERSON,2026_08_31
BBC Russian,Беккета,GPE,2026_08_31
BBC Russian,Суд в Финляндии,PERSON,2026_08_31
BBC Russian,замкомандира,ORG,2026_08_31
BBC Russian,Русич» Яну Петровскому,WORK_OF_ART,2026_08_31
BBC Russian,Слово,ORG,2026_08_31
BBC Russian,Вашингтон,PERSON,2026_08_31
BBC Russian,несколько недель,PERSON,2026_08_31
BBC Russian,США,ORG,2026_08_31
BBC Russian,700,CARDINAL,2026_08_31
BBC Russian,Путиным,ORG,2026_08_31
BBC Russian,90,CARDINAL,2026_08_31
BBC Russian,убийстве,PERSON,2026_08_31
BBC Russian,Северного Кипра,ORG,2026_08_31
BBC Russian,241,CARDINAL,2026_08_31
BBC Russian,человека спасли,PERSON,2026_08_31
BBC Russian,18,CARDINAL,2026_08_31
BBC Japanese,旧統一教会トップに懲役2年の実刑判決、前大統領妻に金品供与などの罪,CARDINAL,2026_08_31
BBC Japanese,ネパール・中国国境の土石流で死者計900人超、行方不明者計約4800人に　ネパールの学校では洪水直前に900人が無事避難,ORG,2026_08_31
BBC Japanese,ネパールの山道、大雨で救援車両が立ち往生　BBC現地取材,PERSON,2026_08_31
