Source_Name,Entity,Label
BBC Spanish,Auschwitz,PERSON
BBC Spanish,Hitler,PERSON
BBC Spanish,Nazis,NORP
BBC Spanish,Venezuelan,NORP
BBC Spanish,Caracas,GPE
BBC Spanish,Juan Orlando Hernández,PERSON
BBC Spanish,Honduras,GPE
BBC Spanish,Trump,PERSON
BBC Spanish,US,GPE
BBC Spanish,Jeffrey Epstein,PERSON
BBC Spanish,Ward,ORG
BBC Hindi,Sindh,GPE
BBC Hindi,India,GPE
BBC Hindi,Modi,PERSON
BBC Hindi,70 km,QUANTITY
BBC Hindi,Tamil Nadu-Puducherry,FAC
BBC Hindi,Ditvah,PERSON
BBC Hindi,Sri Lanka,GPE
BBC Hindi,India,GPE
BBC Hindi,the Art Deco,FAC
BBC Hindi,Mumbai,GPE
BBC Hindi,seven months,DATE
BBC Hindi,Putin,PERSON
BBC Hindi,India,GPE
BBC Hindi,Pakistan,GPE
BBC Hindi,17 years,DATE
BBC Portuguese,German,NORP
BBC Portuguese,Italian,NORP
BBC Portuguese,Brazil,GPE
BBC Portuguese,Venezuela,GPE
BBC Portuguese,Trump,ORG
BBC Portuguese,Honduras,GPE
BBC Portuguese,Trump,ORG
BBC Portuguese,millions,CARDINAL
BBC Portuguese,US,GPE
BBC Portuguese,10 years,DATE
BBC Portuguese,Ward,ORG
BBC Portuguese,Uruguay,GPE
BBC Russian,Hundreds,CARDINAL
BBC Russian,Hamas,ORG
BBC Russian,the Gaza Strip,GPE
BBC Russian,Trump,ORG
BBC Russian,Tom Stoppard,PERSON
BBC Russian,25,CARDINAL
BBC Russian,Oscar,PERSON
BBC Russian,Trump,ORG
BBC Russian,Venezuela,GPE
BBC Russian,Venezuela,GPE
BBC Russian,War,GPE
BBC Russian,Ukraine,GPE
BBC Russian,Macron,PERSON
BBC Russian,Zelensky,PERSON
BBC Russian,Monday,DATE
BBC Russian,Rubio,PERSON
BBC Russian,Florida,GPE
BBC Russian,Leo XIV,PERSON
BBC Russian,the Blue Mosque,ORG
BBC Russian,Istanbul,GPE
BBC Russian,British,NORP
BBC Russian,Tom Stoppard,PERSON
BBC Russian,88,CARDINAL
BBC Russian,US,GPE
BBC Russian,National Guardsmen,ORG
BBC Russian,Washington,GPE
BBC Russian,Thousands,CARDINAL
BBC Russian,Airbus,ORG
BBC Japanese,US,GPE
BBC Japanese,Trump,ORG
BBC Japanese,At least 128,CARDINAL
BBC Japanese,Hong Kong,GPE
BBC Japanese,8,CARDINAL
BBC Japanese,Zelenskiy,ORG
BBC Japanese,Yermak,PERSON
BBC Japanese,Tokyo,GPE
BBC Japanese,5,CARDINAL
BBC Japanese,Hong Kong,GPE
BBC Japanese,Israeli,NORP
BBC Japanese,two,CARDINAL
BBC Japanese,Palestinians,NORP
BBC Japanese,Louvre Museum,ORG
BBC Japanese,45%,PERCENT
BBC Japanese,Europe,LOC
BBC Japanese,One,CARDINAL
BBC Japanese,National Guard,ORG
BBC Japanese,US,GPE
BBC Japanese,US,GPE
BBC Japanese,CIA,ORG
BBC Japanese,Afghanistan,GPE
BBC Japanese,France,GPE
BBC Japanese,25 years,DATE
BBC Swahili,Ukraine,GPE
BBC Swahili,Russian,NORP
BBC Swahili,the Black Sea,LOC
BBC Swahili,Five,CARDINAL
BBC Swahili,Africa,LOC
BBC Swahili,2025,DATE
BBC Swahili,European,NORP
BBC Swahili,Sunday,DATE
BBC Swahili,Liverpool,GPE
BBC Swahili,Ndiaye,ORG
BBC Swahili,today,DATE
BBC Swahili,Turkey,GPE
BBC Swahili,Chelsea Estevao,ORG
BBC Swahili,Yamal,PERSON
BBC Swahili,Tanzania,GPE
BBC Swahili,EU,ORG
BBC Swahili,EU,ORG
BBC Swahili,the European Parliament,ORG
BBC Swahili,Tanzania,GPE
