Source_Name,Entity,Label,Scrape_Date
BBC Mundo,Venezuela,GPE,2026_06_03
BBC Mundo,the United States,GPE,2026_06_03
BBC Mundo,"Meliá, Iberostar",ORG,2026_06_03
BBC Mundo,Blue Diamond,PERSON,2026_06_03
BBC Mundo,Cuba,GPE,2026_06_03
BBC Mundo,only one,CARDINAL,2026_06_03
BBC Mundo,thousands,CARDINAL,2026_06_03
BBC Mundo,the Strait of Hormuz,LOC,2026_06_03
BBC Mundo,almost 100 days,DATE,2026_06_03
BBC Mundo,18-year-old,DATE,2026_06_03
BBC Mundo,hundreds of kilometers,QUANTITY,2026_06_03
BBC Mundo,the Baltic Sea,LOC,2026_06_03
BBC Mundo,Trump,PERSON,2026_06_03
BBC Mundo,Abelardo De la Espriella,PERSON,2026_06_03
BBC Mundo,second,ORDINAL,2026_06_03
BBC Mundo,Colombia,GPE,2026_06_03
BBC Mundo,China,GPE,2026_06_03
BBC Mundo,2026,DATE,2026_06_03
BBC Mundo,World Cup,EVENT,2026_06_03
BBC Mundo,USA,GPE,2026_06_03
BBC Hindi,Ritabrata Banerjee,PERSON,2026_06_03
BBC Hindi,Trinamool Congress,ORG,2026_06_03
BBC Hindi,three,CARDINAL,2026_06_03
BBC Hindi,Cockroach Janata Party,ORG,2026_06_03
BBC Hindi,DK Shivakumar,PERSON,2026_06_03
BBC Hindi,Karnataka,GPE,2026_06_03
BBC Hindi,Delhi,GPE,2026_06_03
BBC Hindi,Malviya Nagar,PERSON,2026_06_03
BBC Hindi,at least 21,CARDINAL,2026_06_03
BBC Hindi,the US Trade,ORG,2026_06_03
BBC Hindi,60,CARDINAL,2026_06_03
BBC Hindi,India,GPE,2026_06_03
BBC Hindi,Delhi,GPE,2026_06_03
BBC Hindi,Malviya Nagar,PERSON,2026_06_03
BBC Hindi,"1,10",CARDINAL,2026_06_03
BBC Hindi,Trinamool Congress,ORG,2026_06_03
BBC Hindi,Khan Sir's,ORG,2026_06_03
BBC Hindi,Iran,GPE,2026_06_03
BBC Hindi,American,NORP,2026_06_03
BBC Hindi,America,GPE,2026_06_03
BBC Hindi,Qeshm Island,LOC,2026_06_03
BBC Portuguese,Bolsonaro,PERSON,2026_06_03
BBC Portuguese,Brazilian,NORP,2026_06_03
BBC Portuguese,Simone Tebet,PERSON,2026_06_03
BBC Portuguese,Brazilian,NORP,2026_06_03
BBC Portuguese,US,GPE,2026_06_03
BBC Portuguese,Brazil,GPE,2026_06_03
BBC Portuguese,Anvisa,PERSON,2026_06_03
BBC Portuguese,Crystal,FAC,2026_06_03
BBC Portuguese,age 12,DATE,2026_06_03
BBC Portuguese,MIT,ORG,2026_06_03
BBC Portuguese,6x1,CARDINAL,2026_06_03
BBC Portuguese,Congress,ORG,2026_06_03
BBC Portuguese,Trump,ORG,2026_06_03
BBC Portuguese,Brazil,GPE,2026_06_03
BBC Portuguese,the Supreme Court's,ORG,2026_06_03
BBC Portuguese,Flávio,PERSON,2026_06_03
BBC Portuguese,Lula,PRODUCT,2026_06_03
BBC Portuguese,Trump,PERSON,2026_06_03
BBC Portuguese,BBC News,ORG,2026_06_03
BBC Portuguese,US,GPE,2026_06_03
BBC Portuguese,Brazilian Foreign Trade,ORG,2026_06_03
BBC Russian,Ukrainian,GPE,2026_06_03
BBC Russian,St. Petersburg,GPE,2026_06_03
BBC Russian,the day of the start of the,DATE,2026_06_03
BBC Russian,War,GPE,2026_06_03
BBC Russian,Ukraine,GPE,2026_06_03
BBC Russian,St. Petersburg,GPE,2026_06_03
BBC Russian,the day of the start of,DATE,2026_06_03
BBC Russian,SPIEF,ORG,2026_06_03
BBC Russian,18,CARDINAL,2026_06_03
BBC Russian,UK,GPE,2026_06_03
BBC Russian,Russia,GPE,2026_06_03
BBC Russian,Armenia,PERSON,2026_06_03
BBC Russian,Britain,GPE,2026_06_03
BBC Russian,Henry Novak,PERSON,2026_06_03
BBC Russian,Iran,GPE,2026_06_03
BBC Russian,US,GPE,2026_06_03
BBC Russian,the Strait of Hormuz,LOC,2026_06_03
BBC Russian,Kyiv,PERSON,2026_06_03
BBC Russian,Dnieper,PERSON,2026_06_03
BBC Russian,Kharkov,PERSON,2026_06_03
BBC Russian,more than 20,CARDINAL,2026_06_03
BBC Russian,dozens,CARDINAL,2026_06_03
BBC Russian,Israel,GPE,2026_06_03
BBC Russian,Hezbollah,ORG,2026_06_03
BBC Russian,US,GPE,2026_06_03
BBC Russian,Lebanon,GPE,2026_06_03
BBC Russian,Meta AI,ORG,2026_06_03
BBC Russian,Russian,NORP,2026_06_03
BBC Japanese,Putin,PERSON,2026_06_03
BBC Japanese,Ukraine,GPE,2026_06_03
BBC Japanese,Russian,NORP,2026_06_03
BBC Japanese,British,NORP,2026_06_03
BBC Japanese,British,NORP,2026_06_03
BBC Japanese,"2,36",CARDINAL,2026_06_03
BBC Japanese,US,GPE,2026_06_03
BBC Japanese,Iran,GPE,2026_06_03
BBC Japanese,Israel,GPE,2026_06_03
BBC Japanese,Lebanon,GPE,2026_06_03
