Source_Name,Entity,Label
BBC Spanish,Spaniards,PERSON
BBC Spanish,At least 40,CARDINAL
BBC Spanish,115,CARDINAL
BBC Spanish,Switzerland,GPE
BBC Spanish,Switzerland,GPE
BBC Spanish,Colombia,GPE
BBC Spanish,Colombian,NORP
BBC Spanish,Mexican,NORP
BBC Spanish,Monterrey,GPE
BBC Spanish,5,CARDINAL
BBC Hindi,Zohran Mamdani,PERSON
BBC Hindi,Omar Khalid,PERSON
BBC Hindi,American,NORP
BBC Hindi,America,GPE
BBC Hindi,China,GPE
BBC Hindi,Taiwan,GPE
BBC Hindi,Pakistan,GPE
BBC Hindi,Saudi Arabia,GPE
BBC Hindi,UAE,GPE
BBC Hindi,Jaishankar,PERSON
BBC Hindi,Mohammad Yunus,PERSON
BBC Hindi,Bangladesh,GPE
BBC Hindi,Dhaka,GPE
BBC Hindi,Switzerland,GPE
BBC Hindi,At least 40,CARDINAL
BBC Hindi,New Year,EVENT
BBC Hindi,Naan,GPE
BBC Hindi,Bangladesh Jamaat-e-Islami,PERSON
BBC Hindi,India,GPE
BBC Hindi,China,GPE
BBC Hindi,Hanif,PERSON
BBC Portuguese,seconds,TIME
BBC Portuguese,at least 40,CARDINAL
BBC Portuguese,Switzerland,GPE
BBC Portuguese,Kiss Nightclub,ORG
BBC Portuguese,Switzerland,GPE
BBC Portuguese,Switzerland,GPE
BBC Portuguese,Bolsonaro,PERSON
BBC Portuguese,Zohran Mamdani,PERSON
BBC Portuguese,New York,GPE
BBC Portuguese,Chinese,NORP
BBC Portuguese,2026,DATE
BBC Portuguese,the year,DATE
BBC Portuguese,January 1st,DATE
BBC Portuguese,Ostentatious,PRODUCT
BBC Portuguese,five,CARDINAL
BBC Portuguese,2026,DATE
BBC Russian,CIA,ORG
BBC Russian,Ukrainian,NORP
BBC Russian,Putin,PERSON
BBC Russian,GRU,ORG
BBC Russian,the United States,GPE
BBC Russian,Iran,GPE
BBC Russian,War,GPE
BBC Russian,Ukraine,GPE
BBC Russian,Armed Forces,ORG
BBC Russian,Russian,NORP
BBC Russian,Kherson,PERSON
BBC Russian,About 40,CARDINAL
BBC Russian,Swiss,NORP
BBC Russian,The Devil Wears Prada,WORK_OF_ART
BBC Russian,18,CARDINAL
BBC Russian,2026,DATE
BBC Russian,the new year 2026,DATE
BBC Russian,Chicago,GPE
BBC Russian,Los Angeles,GPE
BBC Russian,Portland,GPE
BBC Russian,Israel,GPE
BBC Russian,37,CARDINAL
BBC Russian,Gaza,GPE
BBC Russian,Britain,GPE
BBC Russian,EU,ORG
BBC Russian,Finnish,NORP
BBC Russian,Russia,GPE
BBC Japanese,Swiss,NORP
BBC Japanese,EU,ORG
BBC Japanese,Russia,GPE
BBC Japanese,Ukraine,GPE
BBC Japanese,Putin,PERSON
BBC Japanese,U.S. Congress,ORG
BBC Japanese,Smith,PERSON
BBC Japanese,Trump,ORG
BBC Japanese,2026,DATE
BBC Japanese,Fireworks,PERSON
BBC Japanese,the start of 2026,DATE
BBC Japanese,Eurostar,ORG
BBC Japanese,the Kennedy Center,FAC
BBC Japanese,US,GPE
BBC Japanese,Trump,ORG
BBC Japanese,30 million,CARDINAL
BBC Japanese,Germany,GPE
BBC Japanese,more than 40,CARDINAL
BBC Japanese,2025,DATE
BBC Swahili,Venezuela,GPE
BBC Swahili,US,GPE
BBC Swahili,Five,CARDINAL
BBC Swahili,African,NORP
BBC Swahili,Aubameyang,ORG
BBC Swahili,Israel,GPE
BBC Swahili,7,CARDINAL
BBC Swahili,the new year start,DATE
BBC Swahili,January 1,DATE
BBC Swahili,European Football Rumors,ORG
BBC Swahili,Friday,DATE
BBC Swahili,Mohamed Salah,PERSON
BBC Swahili,2026,DATE
BBC Swahili,2025,DATE
BBC Swahili,16,CARDINAL
BBC Swahili,5,CARDINAL
BBC Swahili,Tanzania,GPE
BBC Swahili,10,CARDINAL
BBC Swahili,2025,DATE
BBC Swahili,Tanzania,GPE
BBC Swahili,2025,DATE
