Source_Name,Entity,Label
BBC Spanish,US,GPE
BBC Spanish,Peru,GPE
BBC Spanish,Little J,WORK_OF_ART
BBC Spanish,three,CARDINAL
BBC Spanish,Argentina,GPE
BBC Spanish,Mexico,GPE
BBC Spanish,Emily Blunt,PERSON
BBC Spanish,Hollywood,GPE
BBC Hindi,America,GPE
BBC Hindi,Israel,GPE
BBC Hindi,Gaza,GPE
BBC Hindi,US,GPE
BBC Hindi,Tilak Verma,PERSON
BBC Hindi,Netanyahu,PERSON
BBC Hindi,Israel,GPE
BBC Hindi,Qatar,GPE
BBC Hindi,Deepti Sharma,PERSON
BBC Hindi,Sri Lanka,PERSON
BBC Hindi,43,CARDINAL
BBC Hindi,the World Cup,EVENT
BBC Hindi,October 1,DATE
BBC Hindi,millions,CARDINAL
BBC Hindi,Trump,PERSON
BBC Hindi,India,GPE
BBC Hindi,Pakistan,GPE
BBC Hindi,Netanyahu,PERSON
BBC Hindi,Qatar,GPE
BBC Portuguese,methanol,ORG
BBC Portuguese,Brazil,GPE
BBC Portuguese,WhatsApp,ORG
BBC Portuguese,Drones,FAC
BBC Portuguese,Trump,ORG
BBC Portuguese,Thrones,ORG
BBC Portuguese,American,NORP
BBC Portuguese,Trump's Peace Plan,WORK_OF_ART
BBC Portuguese,Gaza,GPE
BBC Portuguese,Palestinians,NORP
BBC Portuguese,Hamas,ORG
BBC Portuguese,BBC,ORG
BBC Portuguese,US,GPE
BBC Portuguese,Ibama,GPE
BBC Portuguese,Jaguatirica Pituca,PERSON
BBC Portuguese,Amazon,ORG
BBC Russian,Kyrgyzstan,GPE
BBC Russian,Ukraine,GPE
BBC Russian,EU,ORG
BBC Russian,Russian,NORP
BBC Russian,EU,ORG
BBC Russian,Denmark,GPE
BBC Russian,Russia,GPE
BBC Russian,Hamas,ORG
BBC Russian,Trump,ORG
BBC Russian,Gaza,GPE
BBC Russian,US,GPE
BBC Russian,fourth,ORDINAL
BBC Russian,Shatdown,GPE
BBC Russian,Donald Trump,PERSON
BBC Russian,Saudi Arabia,GPE
BBC Russian,Trump,ORG
BBC Russian,the Electronic Arts,ORG
BBC Russian,$ 55 billion,MONEY
BBC Russian,Hollywood,GPE
BBC Russian,Tilly Norwood,PERSON
BBC Russian,American,NORP
BBC Russian,Philippines,GPE
BBC Russian,at least 69,CARDINAL
BBC Russian,millions,CARDINAL
BBC Russian,14 years old,DATE
BBC Russian,Joan Rowling,PERSON
BBC Russian,Emma Watson,PERSON
BBC Russian,Transfobia,ORG
BBC Japanese,Trump,ORG
BBC Japanese,Gaza,GPE
BBC Japanese,Palestinian,NORP
BBC Japanese,Hamas,ORG
BBC Japanese,BBC,ORG
BBC Japanese,US,GPE
BBC Japanese,first,ORDINAL
BBC Japanese,7 years,DATE
BBC Japanese,Congress,ORG
BBC Japanese,At least 69,CARDINAL
BBC Japanese,M6.9,DATE
BBC Japanese,Cebu,GPE
BBC Japanese,Philippines,GPE
BBC Japanese,Trump,ORG
BBC Japanese,Gaza,GPE
BBC Japanese,Israelis,NORP
BBC Japanese,"1,21",CARDINAL
BBC Japanese,Chinese,NORP
BBC Japanese,UK,GPE
BBC Japanese,American,NORP
BBC Japanese,Trump,ORG
BBC Japanese,Gaza,GPE
BBC Japanese,International,ORG
BBC Japanese,Nord Stream Blasts Detains Ukrainian Diver,ORG
BBC Japanese,Polish,NORP
BBC Japanese,the Democratic Republic of Congo,GPE
BBC Swahili,US,GPE
BBC Swahili,"More than 7,000",CARDINAL
BBC Swahili,UN,ORG
BBC Swahili,US,GPE
BBC Swahili,Trump Gaza Peace Plan,ORG
BBC Swahili,20,CARDINAL
BBC Swahili,Congo,GPE
BBC Swahili,Afghan,NORP
BBC Swahili,Trump,ORG
BBC Swahili,Netanyahu Partnerships,PERSON
BBC Swahili,European,NORP
BBC Swahili,Wednesday,DATE
BBC Swahili,Tottenham Hotspur,PERSON
BBC Swahili,Crystal Palace,LOC
BBC Swahili,Marc Guehi,PERSON
BBC Swahili,FBI,ORG
BBC Swahili,21 years,DATE
