Source_Name,Entity,Label
BBC Spanish,Hamas,ORG
BBC Spanish,Trump,ORG
BBC Spanish,Gaza,GPE
BBC Spanish,Hamas,ORG
BBC Spanish,Haranes,ORG
BBC Spanish,Trump,ORG
BBC Spanish,Israel,GPE
BBC Spanish,Gaza,GPE
BBC Spanish,Gisèle Pelicot,PERSON
BBC Spanish,William Taynton,PERSON
BBC Spanish,first,ORDINAL
BBC Spanish,Andrea Casamento,PERSON
BBC Spanish,Argentina,GPE
BBC Hindi,Rohit Sharma,NORP
BBC Hindi,ODI,ORG
BBC Hindi,Gaza,GPE
BBC Hindi,Hamas,ORG
BBC Hindi,Trump,ORG
BBC Hindi,Madhya Pradesh,GPE
BBC Hindi,Rajasthan,PERSON
BBC Hindi,"60,000",CARDINAL
BBC Hindi,Ladakh,GPE
BBC Hindi,24 September,DATE
BBC Hindi,Ravindra Jadeja,PERSON
BBC Hindi,West Indies,GPE
BBC Hindi,just three days,DATE
BBC Hindi,Rahul Gandhi,PERSON
BBC Hindi,four,CARDINAL
BBC Hindi,BJP,ORG
BBC Hindi,Trump,PERSON
BBC Hindi,partners?- The Lens,ORG
BBC Hindi,Indians,NORP
BBC Hindi,Europe,LOC
BBC Hindi,Australia,GPE
BBC Hindi,America,GPE
BBC Portuguese,Lula,PERSON
BBC Portuguese,Trump,PERSON
BBC Portuguese,Hamas,ORG
BBC Portuguese,Trump,PERSON
BBC Portuguese,Gaza,GPE
BBC Portuguese,Hamas,ORG
BBC Portuguese,Trump,ORG
BBC Portuguese,Gaza,GPE
BBC Portuguese,first,ORDINAL
BBC Portuguese,Japan,GPE
BBC Portuguese,Gisèle Pelicot,PERSON
BBC Portuguese,St. Francis of Assisi,GPE
BBC Portuguese,Three,CARDINAL
BBC Portuguese,New Year's Eve,EVENT
BBC Portuguese,6 months',DATE
BBC Portuguese,Rapper Sean Diddy,PERSON
BBC Portuguese,more than four years,DATE
BBC Russian,the Czech Republic,GPE
BBC Russian,Babish,NORP
BBC Russian,Ukraine,GPE
BBC Russian,Russia,GPE
BBC Russian,Sumy,PERSON
BBC Russian,Ukraine,GPE
BBC Russian,Kirishi,ORG
BBC Russian,St. Petersburg,GPE
BBC Russian,Russia,GPE
BBC Russian,Shostka,GPE
BBC Russian,Sumy,ORG
BBC Russian,Japan,GPE
BBC Russian,Sanaae Takaiti,PERSON
BBC Russian,first,ORDINAL
BBC Russian,American,NORP
BBC Russian,USSR,GPE
BBC Russian,China,GPE
BBC Russian,Russia,GPE
BBC Russian,Moscow,GPE
BBC Russian,Indian,NORP
BBC Russian,Russia,GPE
BBC Russian,Hamas,ORG
BBC Russian,Israeli,NORP
BBC Russian,Trump,PERSON
BBC Russian,Israel,GPE
BBC Russian,23-year-old,DATE
BBC Russian,El Capital,ORG
BBC Japanese,Takaichi Sanae,PERSON
BBC Japanese,Japan,GPE
BBC Japanese,first,ORDINAL
BBC Japanese,LDP,ORG
BBC Japanese,Hamas,ORG
BBC Japanese,Trump,PERSON
BBC Japanese,Israel,GPE
BBC Japanese,Gaza,GPE
BBC Japanese,first,ORDINAL
BBC Japanese,about a year,DATE
BBC Japanese,Manchester,GPE
BBC Japanese,UK,GPE
BBC Japanese,Munich Airport,FAC
BBC Japanese,Germany,GPE
BBC Japanese,second,ORDINAL
BBC Japanese,24 hours,TIME
BBC Japanese,UK,GPE
BBC Japanese,First,ORDINAL
BBC Japanese,Archbishop,PERSON
BBC Japanese,Canterbury,GPE
BBC Japanese,"2,31",CARDINAL
BBC Japanese,Metropolitan Police,ORG
BBC Japanese,BBC,ORG
BBC Japanese,Manchester,PRODUCT
BBC Japanese,Jewish,NORP
BBC Japanese,"5,08",CARDINAL
BBC Japanese,Two,CARDINAL
BBC Japanese,Jewish,NORP
BBC Japanese,Manchester,GPE
BBC Japanese,England,GPE
BBC Japanese,Jewish,NORP
BBC Swahili,Trump,ORG
BBC Swahili,Hamas,ORG
BBC Swahili,Israel,GPE
BBC Swahili,Anglican,NORP
BBC Swahili,Canterbury,GPE
BBC Swahili,Sean,NORP
BBC Swahili,Diddy,ORG
BBC Swahili,more than four years,DATE
BBC Swahili,first,ORDINAL
BBC Swahili,Japan,GPE
BBC Swahili,Fernandes - European,ORG
BBC Swahili,Saturday,DATE
BBC Swahili,Madagascar,GPE
BBC Swahili,Ivory Coast,LOC
BBC Swahili,Israeli,NORP
BBC Swahili,Evin,GPE
