Source_Name,Entity,Label
BBC Spanish,Delcy Rodríguez,PERSON
BBC Spanish,Trump,ORG
BBC Spanish,US,GPE
BBC Spanish,Havana,GPE
BBC Spanish,32,CARDINAL
BBC Spanish,Cubans,NORP
BBC Spanish,US,GPE
BBC Spanish,Venezuela,GPE
BBC Spanish,Maduro,ORG
BBC Spanish,Venezuela,GPE
BBC Spanish,Trump,ORG
BBC Spanish,the United States,GPE
BBC Spanish,the Brooklyn MDC,ORG
BBC Spanish,New York,GPE
BBC Spanish,Maduro,ORG
BBC Spanish,US,GPE
BBC Hindi,New York,GPE
BBC Hindi,America,GPE
BBC Hindi,Venezuela,GPE
BBC Hindi,Bangladesh,GPE
BBC Hindi,Omar Khalid,PERSON
BBC Hindi,the Supreme Court,ORG
BBC Hindi,Venezuela,GPE
BBC Hindi,Trump,ORG
BBC Hindi,Greenland,GPE
BBC Hindi,Denmark,GPE
BBC Hindi,BE,ORG
BBC Hindi,B.Tech,ORG
BBC Hindi,Dipu Das's,WORK_OF_ART
BBC Hindi,BBC,ORG
BBC Hindi,Nicolas Maduro's,PERSON
BBC Hindi,Cilia Flores,PERSON
BBC Hindi,Venezuela,GPE
BBC Hindi,India,GPE
BBC Hindi,Venezuela,GPE
BBC Hindi,Muslim,NORP
BBC Hindi,Bangladesh,GPE
BBC Hindi,India,GPE
BBC Hindi,T20 World Cup,EVENT
BBC Portuguese,Delcy Rodríguez,PERSON
BBC Portuguese,Maduro,ORG
BBC Portuguese,USA,GPE
BBC Portuguese,China,GPE
BBC Portuguese,Maduro,PERSON
BBC Portuguese,Trump,PERSON
BBC Portuguese,Colombia,GPE
BBC Portuguese,Delcy,PERSON
BBC Portuguese,USA,GPE
BBC Portuguese,Trump,ORG
BBC Portuguese,Venezuela,GPE
BBC Portuguese,Venezuela,GPE
BBC Portuguese,Iraq,GPE
BBC Portuguese,US,GPE
BBC Portuguese,Defense,ORG
BBC Portuguese,Maduro,ORG
BBC Portuguese,Trump,ORG
BBC Portuguese,Venezuela,GPE
BBC Portuguese,Irishman,NORP
BBC Portuguese,61 days,DATE
BBC Portuguese,Mercury,ORG
BBC Portuguese,Caracas,GPE
BBC Portuguese,US,GPE
BBC Russian,Maduro,PERSON
BBC Russian,New York,GPE
BBC Russian,Trump,ORG
BBC Russian,Rodriguez,ORG
BBC Russian,War,GPE
BBC Russian,Ukraine,GPE
BBC Russian,Trump,PERSON
BBC Russian,Putin,PERSON
BBC Russian,Maduro,ORG
BBC Russian,Trump,ORG
BBC Russian,Putin,PERSON
BBC Russian,Maduro,PERSON
BBC Russian,BBC,ORG
BBC Russian,US,GPE
BBC Russian,Venezuela,GPE
BBC Russian,Danish,NORP
BBC Russian,Trump,ORG
BBC Russian,Greenland,GPE
BBC Russian,Trump,ORG
BBC Russian,Venezuela,GPE
BBC Russian,US,GPE
BBC Russian,Venezuela,GPE
BBC Russian,Maduro,PERSON
BBC Russian,US,GPE
BBC Russian,Venezuela,GPE
BBC Russian,Trump,ORG
BBC Russian,America,GPE
BBC Japanese,Venezuelan,NORP
BBC Japanese,US,GPE
BBC Japanese,Maduro,ORG
BBC Japanese,Trump,ORG
BBC Japanese,BBC International,ORG
BBC Japanese,U.S.,GPE
BBC Japanese,Trump,PERSON
BBC Japanese,Venezuela,GPE
BBC Japanese,"3,32",CARDINAL
BBC Japanese,Denmark,GPE
BBC Japanese,Trump,PERSON
BBC Japanese,Greenland,GPE
BBC Japanese,40,CARDINAL
BBC Japanese,Swiss,NORP
BBC Japanese,Venezuela,GPE
BBC Japanese,Maduro,PERSON
BBC Japanese,New York,GPE
BBC Japanese,U.S.,GPE
BBC Japanese,Venezuela,GPE
BBC Japanese,Swiss,NORP
BBC Japanese,Victim,PERSON
BBC Japanese,Grok,PERSON
BBC Swahili,Trump,PERSON
BBC Swahili,Venezuela,GPE
BBC Swahili,Maduro,ORG
BBC Swahili,Venezuela,GPE
BBC Swahili,Trump,ORG
BBC Swahili,Venezuela,GPE
BBC Swahili,2025,DATE
BBC Swahili,Tanzania,GPE
BBC Swahili,Morocco,GPE
BBC Swahili,4,CARDINAL
BBC Swahili,European Football Rumors,ORG
BBC Swahili,Monday,DATE
BBC Swahili,Wharton,PERSON
BBC Swahili,Earth,LOC
BBC Swahili,Brooklyn,GPE
BBC Swahili,Maduro,ORG
BBC Swahili,Lakurawa,ORG
BBC Swahili,Trump,ORG
BBC Swahili,Nigeria,GPE
BBC Swahili,Maduro,PERSON
BBC Swahili,the United States,GPE
BBC Swahili,Tanzanian,NORP
BBC Swahili,2025,DATE
