Source_Name,Entity,Label
BBC Spanish,Honduras,GPE
BBC Spanish,Asfura,GPE
BBC Spanish,Trump,ORG
BBC Spanish,Nasralla,PERSON
BBC Spanish,Venezuela,GPE
BBC Spanish,Trump,ORG
BBC Spanish,Caribbean,LOC
BBC Spanish,Latin American,NORP
BBC Spanish,Lev Tahor,PERSON
BBC Spanish,ultra-Orthodox,NORP
BBC Spanish,Jewish,NORP
BBC Spanish,Colombia,GPE
BBC Spanish,Chile,GPE
BBC Spanish,Carretera Austral,PRODUCT
BBC Spanish,Ward,ORG
BBC Hindi,NEET,ORG
BBC Hindi,Marco Rubio,PERSON
BBC Hindi,Ukraine,GPE
BBC Hindi,Virat Kohli,ORG
BBC Hindi,a century,DATE
BBC Hindi,Winter,TIME
BBC Hindi,Parliament,ORG
BBC Hindi,SIR,ORG
BBC Hindi,Lok Sabha,PERSON
BBC Hindi,2 pm,TIME
BBC Hindi,first,ORDINAL
BBC Hindi,India,GPE
BBC Hindi,Rajiv Gandhi,PERSON
BBC Hindi,Netanyahu,PERSON
BBC Hindi,National Guards,ORG
BBC Hindi,Washington,GPE
BBC Hindi,Biden,PERSON
BBC Hindi,Saudi Women's,ORG
BBC Hindi,Cricket League,ORG
BBC Hindi,Dalhousie,PERSON
BBC Hindi,1857,DATE
BBC Portuguese,Vaca Muerta,PERSON
BBC Portuguese,Argentina,GPE
BBC Portuguese,Venezuela,GPE
BBC Portuguese,Trump,ORG
BBC Portuguese,US Secret Service,ORG
BBC Portuguese,China,GPE
BBC Portuguese,England,GPE
BBC Portuguese,Asia,LOC
BBC Portuguese,Chile,GPE
BBC Portuguese,Carretera Austral,PRODUCT
BBC Portuguese,hours a day,DATE
BBC Portuguese,Gaza,GPE
BBC Russian,War,GPE
BBC Russian,Ukraine,GPE
BBC Russian,Moscow,GPE
BBC Russian,Monday,DATE
BBC Russian,Ukrainian,NORP
BBC Russian,Florida,GPE
BBC Russian,Georgian,NORP
BBC Russian,World War I,EVENT
BBC Russian,BBC,ORG
BBC Russian,Ukraine,GPE
BBC Russian,Russia,GPE
BBC Russian,the Black Sea,LOC
BBC Russian,Novorossiysk,GPE
BBC Russian,Kazakhstan,GPE
BBC Russian,Türkiye,GPE
BBC Russian,Delegations of Ukraine,ORG
BBC Russian,the United States,GPE
BBC Russian,Florida,GPE
BBC Russian,25,CARDINAL
BBC Russian,Oscar,PERSON
BBC Russian,Hundreds,CARDINAL
BBC Russian,Hamas,ORG
BBC Russian,the Gaza Strip,GPE
BBC Russian,Trump,ORG
BBC Russian,Netanyahu,PERSON
BBC Russian,Israeli,NORP
BBC Russian,First,ORDINAL
BBC Russian,Kyrgyzstan,GPE
BBC Russian,Indonesian,NORP
BBC Russian,442,CARDINAL
BBC Russian,Hong Kong,GPE
BBC Russian,146,CARDINAL
BBC Russian,more than 40,CARDINAL
BBC Japanese,"More than 70,000",CARDINAL
BBC Japanese,Gaza,GPE
BBC Japanese,more than 350,CARDINAL
BBC Japanese,two,CARDINAL
BBC Japanese,US,GPE
BBC Japanese,State,ORG
BBC Japanese,Ukraine,GPE
BBC Japanese,Sri Lanka,PERSON
BBC Japanese,more than 330,CARDINAL
BBC Japanese,More than 500,CARDINAL
BBC Japanese,Indonesia,GPE
BBC Japanese,more than 500,CARDINAL
BBC Japanese,146,CARDINAL
BBC Japanese,Hong Kong,GPE
BBC Japanese,Ukraine,GPE
BBC Japanese,British,NORP
BBC Japanese,"3,52",CARDINAL
BBC Japanese,year,DATE
BBC Japanese,English Dictionary,WORK_OF_ART
BBC Japanese,Japanese,NORP
BBC Japanese,Shanghai,GPE
BBC Japanese,ONE,CARDINAL
BBC Japanese,Switzerland,GPE
BBC Japanese,Death with Dignity,ORG
BBC Japanese,age 92,DATE
BBC Swahili,Ukraine,GPE
BBC Swahili,Thousands,CARDINAL
BBC Swahili,Georgia,GPE
BBC Swahili,Sudan,GPE
BBC Swahili,Monday,DATE
BBC Swahili,Liverpool,ORG
BBC Swahili,Camavinga,ORG
BBC Swahili,Benjamin Netanyahu,PERSON
BBC Swahili,Israel,GPE
BBC Swahili,Museveni,PERSON
BBC Swahili,Ugandan,PERSON
BBC Swahili,Nigeria,GPE
BBC Swahili,Ukraine,GPE
BBC Swahili,Russian,NORP
BBC Swahili,the Black Sea,LOC
BBC Swahili,Five,CARDINAL
BBC Swahili,Africa,LOC
BBC Swahili,2025,DATE
