Source_Name,Entity,Label
BBC Spanish,China,GPE
BBC Spanish,3,CARDINAL
BBC Spanish,US Marines,NORP
BBC Spanish,Mexico,GPE
BBC Spanish,Venezuela,GPE
BBC Spanish,US,GPE
BBC Spanish,China,GPE
BBC Spanish,Japan,GPE
BBC Spanish,Beijing,GPE
BBC Spanish,Roya Karimi,PERSON
BBC Spanish,Afghanistan,GPE
BBC Hindi,Jammu,GPE
BBC Hindi,Kashmir,LOC
BBC Hindi,Naugam,GPE
BBC Hindi,nine,CARDINAL
BBC Hindi,Bihar,GPE
BBC Hindi,Muslim,NORP
BBC Hindi,Prashant Kishore,ORG
BBC Hindi,third,ORDINAL
BBC Hindi,Mahua,GPE
BBC Hindi,Nitish,ORG
BBC Hindi,Bihar,GPE
BBC Hindi,Tejashwi Yadav,PERSON
BBC Hindi,RJD,PERSON
BBC Hindi,Radha Charan Shah,PERSON
BBC Hindi,only 27,CARDINAL
BBC Portuguese,Trump,ORG
BBC Portuguese,STF,ORG
BBC Portuguese,Eduardo Bolsonaro,PERSON
BBC Portuguese,Brazilian,NORP
BBC Portuguese,English,NORP
BBC Portuguese,BHP,ORG
BBC Portuguese,Mariana,PERSON
BBC Portuguese,Venezuela,GPE
BBC Portuguese,US,GPE
BBC Portuguese,10,CARDINAL
BBC Portuguese,2026,DATE
BBC Portuguese,Oscar,PERSON
BBC Portuguese,Rosalía,GPE
BBC Portuguese,1,CARDINAL
BBC Portuguese,30 years,DATE
BBC Portuguese,Dona Onete,ORG
BBC Portuguese,86,DATE
BBC Russian,West,LOC
BBC Russian,Trump,ORG
BBC Russian,Russia,GPE
BBC Russian,OPEC,ORG
BBC Russian,War,GPE
BBC Russian,Ukraine,GPE
BBC Russian,US,GPE
BBC Russian,Lukoil,ORG
BBC Russian,Bulgaria,GPE
BBC Russian,night,TIME
BBC Russian,Dnieper,PERSON
BBC Russian,Odessa,GPE
BBC Russian,One to five billion,CARDINAL
BBC Russian,BBC,ORG
BBC Russian,Epstein,PERSON
BBC Russian,Clinton,PERSON
BBC Russian,The US Department of Justice,ORG
BBC Russian,South African,NORP
BBC Russian,Palestinians,NORP
BBC Russian,Russian,NORP
BBC Russian,Stockholm,GPE
BBC Russian,Three,CARDINAL
BBC Russian,China,GPE
BBC Russian,Japan,GPE
BBC Russian,Taiwan,GPE
BBC Japanese,BBC,ORG
BBC Japanese,next week,DATE
BBC Japanese,Trump,ORG
BBC Japanese,dozens,CARDINAL
BBC Japanese,Russian,NORP
BBC Japanese,Kiv,GPE
BBC Japanese,China,GPE
BBC Japanese,Ministry of Foreign Affairs,ORG
BBC Japanese,Japan,GPE
BBC Japanese,Japanese,NORP
BBC Japanese,10 years,DATE
BBC Japanese,Paris,GPE
BBC Japanese,BBC,ORG
BBC Japanese,Trump,ORG
BBC Japanese,British,NORP
BBC Japanese,German,NORP
BBC Japanese,British,NORP
BBC Japanese,Andrew ``,PERSON
BBC Japanese,Giuffre,ORG
BBC Japanese,Epstein,PERSON
BBC Japanese,Italian,NORP
BBC Japanese,Bosnia,GPE
BBC Swahili,5,CARDINAL
BBC Swahili,Samia,PERSON
BBC Swahili,Gen Z,ORG
BBC Swahili,Tanzania,GPE
BBC Swahili,Trump,ORG
BBC Swahili,BBC,ORG
BBC Swahili,European,NORP
BBC Swahili,Mo Salah Liverpool,PERSON
BBC Swahili,Samia,PERSON
BBC Swahili,2025,DATE
BBC Swahili,the Africa Cup of,EVENT
BBC Swahili,Hidden Sugar: How Much Are You Really Eating,PERSON
BBC Swahili,BBC,ORG
BBC Swahili,Trump,ORG
BBC Swahili,Epstein,PERSON
BBC Swahili,Trump,ORG
BBC Swahili,More than 200,CARDINAL
BBC Swahili,Kenyans,NORP
BBC Swahili,Russian,NORP
