Source_Name,Entity,Label
BBC Spanish,Arwa Mahdawi,PERSON
BBC Spanish,Israel,GPE
BBC Spanish,Gaza,GPE
BBC Spanish,Trump,PERSON
BBC Spanish,the White House,ORG
BBC Spanish,Kim Yong-nam,PERSON
BBC Spanish,North Korea,GPE
BBC Spanish,three,CARDINAL
BBC Spanish,the Kim dynasty,DATE
BBC Spanish,Global Peru,WORK_OF_ART
BBC Spanish,Europe,LOC
BBC Spanish,US,GPE
BBC Hindi,Junagadh,GPE
BBC Hindi,India,GPE
BBC Hindi,Bihar,GPE
BBC Hindi,BBC,ORG
BBC Hindi,Florida,GPE
BBC Hindi,4,CARDINAL
BBC Hindi,Saudi,NORP
BBC Hindi,America,GPE
BBC Hindi,F-35,PRODUCT
BBC Hindi,Israel,GPE
BBC Hindi,Bihar Elections,PERSON
BBC Hindi,Hindu,NORP
BBC Hindi,South India,LOC
BBC Hindi,Uma Chhetri,PERSON
BBC Hindi,Bihar Elections,PERSON
BBC Hindi,VVPAT,ORG
BBC Hindi,Samastipur,GPE
BBC Hindi,Mohan,PERSON
BBC Hindi,Mohammed,PERSON
BBC Hindi,two,CARDINAL
BBC Portuguese,Tornado,ORG
BBC Portuguese,90%,PERCENT
BBC Portuguese,6,CARDINAL
BBC Portuguese,Paraná,GPE
BBC Portuguese,4,CARDINAL
BBC Portuguese,Brazil,GPE
BBC Portuguese,US,GPE
BBC Portuguese,Venezuela,GPE
BBC Portuguese,Christians,NORP
BBC Portuguese,Nigeria,GPE
BBC Portuguese,Trump,ORG
BBC Portuguese,US$14 billion,MONEY
BBC Portuguese,Churchill,PERSON
BBC Portuguese,World War II,EVENT
BBC Portuguese,Achilles,GPE
BBC Portuguese,Fallopian,NORP
BBC Portuguese,Broca,PERSON
BBC Portuguese,Brazilian,NORP
BBC Portuguese,India,GPE
BBC Russian,Syrian,NORP
BBC Russian,the United States,GPE
BBC Russian,first,ORDINAL
BBC Russian,Ahmed al-Sharaa,PERSON
BBC Russian,Donald Trump,PERSON
BBC Russian,Slaves of God,WORK_OF_ART
BBC Russian,Indian,NORP
BBC Russian,"More than 1,400",CARDINAL
BBC Russian,US,GPE
BBC Russian,Ukraine,GPE
BBC Russian,Dnieper,PERSON
BBC Russian,Mamdani,PERSON
BBC Russian,New York,GPE
BBC Russian,War,GPE
BBC Russian,Ukraine,GPE
BBC Russian,Dnieper,PERSON
BBC Russian,second,ORDINAL
BBC Russian,Azerbaijan,GPE
BBC Russian,Karabakh,PERSON
BBC Russian,Baku,GPE
BBC Russian,Erdogan,PERSON
BBC Russian,Aliyev,PERSON
BBC Russian,Moscow,GPE
BBC Russian,Israeli,NORP
BBC Russian,Gaza,GPE
BBC Russian,hundreds of thousands,CARDINAL
BBC Japanese,Trump,ORG
BBC Japanese,the National Guard,ORG
BBC Japanese,Portland,GPE
BBC Japanese,Thousands,CARDINAL
BBC Japanese,U.S.,GPE
BBC Japanese,Gaza,GPE
BBC Japanese,two years,DATE
BBC Japanese,James Watson,PERSON
BBC Japanese,Nobel Prize,WORK_OF_ART
BBC Japanese,age 97,DATE
BBC Japanese,Israel,GPE
BBC Japanese,Hamas,ORG
BBC Japanese,Hamas,ORG
BBC Japanese,At least 240,CARDINAL
BBC Japanese,Tanzanian,NORP
BBC Japanese,U.S. House,ORG
BBC Japanese,Democrats,NORP
BBC Japanese,the House of Representatives,ORG
BBC Japanese,20 years,DATE
BBC Japanese,Bickering,PERSON
BBC Japanese,Trump,ORG
BBC Japanese,Universe,PERSON
BBC Japanese,Mexico,GPE
BBC Swahili,"More than 1,400",CARDINAL
BBC Swahili,second day,DATE
BBC Swahili,US,GPE
BBC Swahili,Tanzania,GPE
BBC Swahili,More than 400,CARDINAL
BBC Swahili,African,NORP
BBC Swahili,Russian,NORP
BBC Swahili,Sunday,DATE
BBC Swahili,Everton,PERSON
BBC Swahili,Ndiaye,ORG
BBC Swahili,Tanzania,GPE
BBC Swahili,Bishop Gwajima,ORG
BBC Swahili,Chadema,PERSON
BBC Swahili,Tanzanian,NORP
BBC Swahili,Tanzania,GPE
BBC Swahili,Israeli,NORP
BBC Swahili,Tanzanian,NORP
BBC Swahili,Gaza,GPE
