Source_Name,Entity,Label,Scrape_Date
BBC Mundo,the Strait of Hormuz,LOC,2026_07_16
BBC Mundo,Gulf,LOC,2026_07_16
BBC Mundo,Mexico,GPE,2026_07_16
BBC Mundo,3 months,DATE,2026_07_16
BBC Mundo,US,GPE,2026_07_16
BBC Mundo,Argentina,GPE,2026_07_16
BBC Mundo,2,CARDINAL,2026_07_16
BBC Mundo,England,GPE,2026_07_16
BBC Mundo,Spain,GPE,2026_07_16
BBC Mundo,the 2026,EVENT,2026_07_16
BBC Mundo,World Cup,EVENT,2026_07_16
BBC Mundo,Argentina,GPE,2026_07_16
BBC Mundo,FIFA,ORG,2026_07_16
BBC Mundo,Falklands/Malvinas,ORG,2026_07_16
BBC Mundo,9,CARDINAL,2026_07_16
BBC Mundo,The Odyssey,WORK_OF_ART,2026_07_16
BBC Mundo,Messi,PERSON,2026_07_16
BBC Mundo,Argentina,GPE,2026_07_16
BBC Mundo,the World Cup,EVENT,2026_07_16
BBC Mundo,Venezuela,GPE,2026_07_16
BBC Mundo,Chile,GPE,2026_07_16
BBC Mundo,Japan,GPE,2026_07_16
BBC Mundo,Sully,PERSON,2026_07_16
BBC Mundo,155,CARDINAL,2026_07_16
BBC Mundo,the Hudson River,LOC,2026_07_16
BBC Mundo,Canada,GPE,2026_07_16
BBC Mundo,5,CARDINAL,2026_07_16
BBC Mundo,the United Kingdom,GPE,2026_07_16
BBC Hindi,six,CARDINAL,2026_07_16
BBC Hindi,Koel Mallik,PERSON,2026_07_16
BBC Hindi,Supriya Sule's,PERSON,2026_07_16
BBC Hindi,BJP,ORG,2026_07_16
BBC Hindi,two-thirds,CARDINAL,2026_07_16
BBC Hindi,Messi,PERSON,2026_07_16
BBC Hindi,Yamal,PERSON,2026_07_16
BBC Hindi,first,ORDINAL,2026_07_16
BBC Hindi,India,GPE,2026_07_16
BBC Hindi,BBC Hindi's,ORG,2026_07_16
BBC Hindi,Argentina,GPE,2026_07_16
BBC Hindi,FIFA World Cup,ORG,2026_07_16
BBC Hindi,Patna High Court - Attempt,ORG,2026_07_16
BBC Hindi,Supreme Court,ORG,2026_07_16
BBC Hindi,FIFA World Cup,ORG,2026_07_16
BBC Hindi,Messi,PERSON,2026_07_16
BBC Hindi,England,GPE,2026_07_16
BBC Hindi,the last minutes,TIME,2026_07_16
BBC Hindi,Italy,GPE,2026_07_16
BBC Hindi,PM Meloni,PERSON,2026_07_16
BBC Hindi,Pakistani,NORP,2026_07_16
BBC Portuguese,25%,PERCENT,2026_07_16
BBC Portuguese,Brazil,GPE,2026_07_16
BBC Portuguese,Lula,PERSON,2026_07_16
BBC Portuguese,US,GPE,2026_07_16
BBC Portuguese,25%,PERCENT,2026_07_16
BBC Portuguese,US,GPE,2026_07_16
BBC Portuguese,Brazil,GPE,2026_07_16
BBC Portuguese,Argentina,GPE,2026_07_16
BBC Portuguese,Spain,GPE,2026_07_16
BBC Portuguese,the World Cup,EVENT,2026_07_16
BBC Portuguese,Messi,PERSON,2026_07_16
BBC Portuguese,Yamal,PERSON,2026_07_16
BBC Portuguese,Argentina,GPE,2026_07_16
BBC Portuguese,England,GPE,2026_07_16
BBC Portuguese,2,CARDINAL,2026_07_16
BBC Portuguese,fourth,ORDINAL,2026_07_16
BBC Portuguese,Spain,GPE,2026_07_16
BBC Portuguese,2026,DATE,2026_07_16
BBC Portuguese,World Cup,EVENT,2026_07_16
BBC Portuguese,Messi,PERSON,2026_07_16
BBC Portuguese,Maradona,PERSON,2026_07_16
BBC Portuguese,one,CARDINAL,2026_07_16
BBC Portuguese,Alok,PERSON,2026_07_16
BBC Portuguese,London,GPE,2026_07_16
BBC Portuguese,DJ,ORG,2026_07_16
BBC Russian,Sergei Koretsky,PERSON,2026_07_16
BBC Russian,Naftogaz,ORG,2026_07_16
BBC Russian,Ukraine,GPE,2026_07_16
BBC Russian,War,GPE,2026_07_16
BBC Russian,Ukraine,GPE,2026_07_16
BBC Russian,Defense,ORG,2026_07_16
BBC Russian,Fedorov,PERSON,2026_07_16
BBC Russian,Kyiv,GPE,2026_07_16
BBC Russian,Keir Starmer,PERSON,2026_07_16
BBC Russian,Ukraine,GPE,2026_07_16
BBC Russian,Argentina,GPE,2026_07_16
BBC Russian,the World Cup,EVENT,2026_07_16
BBC Russian,Messi,PERSON,2026_07_16
BBC Russian,England 2:1,WORK_OF_ART,2026_07_16
BBC Russian,Zelensky,PERSON,2026_07_16
BBC Russian,the Ministry of Internal Affairs Klimenko,ORG,2026_07_16
BBC Russian,The European Union,ORG,2026_07_16
BBC Russian,Russia,GPE,2026_07_16
BBC Russian,21st,ORDINAL,2026_07_16
BBC Russian,The French Parliament,ORG,2026_07_16
BBC Russian,BBC Explains,ORG,2026_07_16
BBC Russian,8.12,CARDINAL,2026_07_16
BBC Russian,Trump,ORG,2026_07_16
BBC Russian,Iran,GPE,2026_07_16
BBC Russian,Tehran,GPE,2026_07_16
BBC Russian,Trump,PERSON,2026_07_16
BBC Russian,Putin,PERSON,2026_07_16
BBC Russian,Burnham,ORG,2026_07_16
BBC Russian,British,NORP,2026_07_16
BBC Russian,BBC,ORG,2026_07_16
BBC Russian,Boris Nadezhdin,PERSON,2026_07_16
BBC Russian,BBC Interview,ORG,2026_07_16
BBC Russian,16.53,CARDINAL,2026_07_16
BBC Japanese,French,NORP,2026_07_16
BBC Japanese,British,NORP,2026_07_16
BBC Japanese,Starmer,PERSON,2026_07_16
BBC Japanese,the House of Commons,ORG,2026_07_16
BBC Japanese,Russian,NORP,2026_07_16
BBC Japanese,Ukraine,GPE,2026_07_16
