Source_Name,Entity,Label
BBC Hindi,Bihar Elections,PERSON
BBC Hindi,NDA,ORG
BBC Hindi,Jitan Ram Manjhi,ORG
BBC Hindi,Israeli,NORP
BBC Hindi,Taliban,ORG
BBC Hindi,Three,CARDINAL
BBC Hindi,10 days,DATE
BBC Hindi,Indian,NORP
BBC Hindi,Iraq,GPE
BBC Hindi,China,GPE
BBC Hindi,Muttaqi,PERSON
BBC Hindi,India,GPE
BBC Hindi,Afghanistan,GPE
BBC Hindi,Pakistan,GPE
BBC Hindi,Nusrat Fateh,FAC
BBC Hindi,Ali Khan,PERSON
BBC Hindi,Qawwali,PERSON
BBC Hindi,Bihar Elections,PERSON
BBC Hindi,Nitish,NORP
BBC Hindi,Tejashwi,PERSON
BBC Portuguese,Pope Leo,PERSON
BBC Portuguese,Vatican,FAC
BBC Portuguese,Rome,GPE
BBC Portuguese,Brazil,GPE
BBC Portuguese,Trump,PERSON
BBC Portuguese,China,GPE
BBC Portuguese,the World Cup,EVENT
BBC Portuguese,María Corina Machado,ORG
BBC Portuguese,BBC,ORG
BBC Portuguese,Venezuela,GPE
BBC Portuguese,Nobel Peace Prize,WORK_OF_ART
BBC Portuguese,Corina,GPE
BBC Portuguese,Maduro,PERSON
BBC Portuguese,Gaza,GPE
BBC Portuguese,2 years,DATE
BBC Portuguese,Palestinian,NORP
BBC Russian,hundreds,CARDINAL
BBC Russian,Russians,NORP
BBC Russian,Trump,PERSON
BBC Russian,Witkoff,PERSON
BBC Russian,Trump,PERSON
BBC Russian,thousands,CARDINAL
BBC Russian,Tel Aviv,GPE
BBC Russian,Madagascar,GPE
BBC Russian,Pentagon,ORG
BBC Russian,Thatcher,PERSON
BBC Russian,8,CARDINAL
BBC Russian,Afghanistan,GPE
BBC Russian,Pakistani,NORP
BBC Russian,Diane Keaton,PERSON
BBC Russian,Oscar,PERSON
BBC Russian,Annie Hall,PERSON
BBC Russian,War,GPE
BBC Russian,Ukraine,GPE
BBC Russian,US,GPE
BBC Russian,Ukraine,GPE
BBC Russian,Russian,NORP
BBC Russian,the summer,DATE
BBC Russian,the Financial Times,ORG
BBC Russian,Ukraine,GPE
BBC Russian,two,CARDINAL
BBC Russian,more than half,CARDINAL
BBC Russian,Russia,GPE
BBC Swahili,Israel,GPE
BBC Swahili,Monday morning,TIME
BBC Swahili,Trump,ORG
BBC Swahili,the Middle East,LOC
BBC Swahili,Madagascar,PERSON
BBC Swahili,Israel,GPE
BBC Swahili,early Monday morning,TIME
BBC Swahili,the 2026 World Cup,EVENT
BBC Swahili,Methanoli,GPE
BBC Swahili,Methanoli,GPE
BBC Swahili,Palace Wharton - European,ORG
BBC Swahili,Sunday,DATE
BBC Swahili,the Nobel Peace Prize,WORK_OF_ART
BBC Swahili,2025,DATE
BBC Swahili,Maria Corina Machado,PERSON
