Source_Name,Entity,Label,Scrape_Date
BBC Mundo,De la Espriella and Cepeda,ORG,2026_06_19
BBC Mundo,Colombia,GPE,2026_06_19
BBC Mundo,US,GPE,2026_06_19
BBC Mundo,Iran,GPE,2026_06_19
BBC Mundo,3-year-old,DATE,2026_06_19
BBC Mundo,UK,GPE,2026_06_19
BBC Mundo,BBC,ORG,2026_06_19
BBC Mundo,OnlyFans,NORP,2026_06_19
BBC Mundo,half,CARDINAL,2026_06_19
BBC Mundo,Mexico,GPE,2026_06_19
BBC Mundo,Sheinbaum,ORG,2026_06_19
BBC Mundo,El Tri,ORG,2026_06_19
BBC Mundo,first,ORDINAL,2026_06_19
BBC Mundo,the World Cup,EVENT,2026_06_19
BBC Mundo,Ukraine,GPE,2026_06_19
BBC Mundo,Moscow,GPE,2026_06_19
BBC Mundo,China,GPE,2026_06_19
BBC Mundo,the United Kingdom,GPE,2026_06_19
BBC Mundo,hundreds,CARDINAL,2026_06_19
BBC Mundo,Obama Presidential Center,FAC,2026_06_19
BBC Mundo,Chicago,GPE,2026_06_19
BBC Mundo,World Cup 2026,EVENT,2026_06_19
BBC Mundo,BBC,ORG,2026_06_19
BBC Mundo,first,ORDINAL,2026_06_19
BBC Mundo,3,CARDINAL,2026_06_19
BBC Mundo,Latin Americans,NORP,2026_06_19
BBC Mundo,10,CARDINAL,2026_06_19
BBC Hindi,Parimal Nathwani,PERSON,2026_06_19
BBC Hindi,India,GPE,2026_06_19
BBC Hindi,Jharkhand Rajya Sabha,ORG,2026_06_19
BBC Hindi,Mamata Banerjee,ORG,2026_06_19
BBC Hindi,Abhishek Banerjee,PERSON,2026_06_19
BBC Hindi,thousands,CARDINAL,2026_06_19
BBC Hindi,India,GPE,2026_06_19
BBC Hindi,TMC,ORG,2026_06_19
BBC Hindi,NCPI,ORG,2026_06_19
BBC Hindi,Hundreds,CARDINAL,2026_06_19
BBC Hindi,two-year-old,DATE,2026_06_19
BBC Hindi,Begusarai,GPE,2026_06_19
BBC Hindi,Bihar,GPE,2026_06_19
BBC Hindi,Ram Mandir Trust,ORG,2026_06_19
BBC Hindi,Champat Rai,PERSON,2026_06_19
BBC Hindi,Telegram,ORG,2026_06_19
BBC Hindi,Delhi High Court's,ORG,2026_06_19
