Source_Name,Entity,Label,Scrape_Date
BBC Mundo,Venezuelans,NORP,2026_07_02
BBC Mundo,the first week,DATE,2026_07_02
BBC Mundo,Venezuela,GPE,2026_07_02
BBC Mundo,La Guaira,FAC,2026_07_02
BBC Mundo,Colombia,GPE,2026_07_02
BBC Mundo,Venezuela,GPE,2026_07_02
BBC Mundo,Lefebvrians,NORP,2026_07_02
BBC Mundo,Pope Leo XIV,PERSON,2026_07_02
BBC Mundo,4,CARDINAL,2026_07_02
BBC Mundo,the Catholic Church,ORG,2026_07_02
BBC Mundo,Residencia,PERSON,2026_07_02
BBC Mundo,one,CARDINAL,2026_07_02
BBC Mundo,Venezuela,GPE,2026_07_02
BBC Mundo,"more than 2,200",CARDINAL,2026_07_02
BBC Mundo,Venezuela,GPE,2026_07_02
BBC Mundo,a week ago,DATE,2026_07_02
BBC Mundo,Raúl Jiménez,PERSON,2026_07_02
BBC Mundo,today,DATE,2026_07_02
BBC Mundo,Mexico,GPE,2026_07_02
BBC Mundo,the World Cup,EVENT,2026_07_02
BBC Mundo,Russian,NORP,2026_07_02
BBC Mundo,the Empire State Building,ORG,2026_07_02
BBC Mundo,New York,GPE,2026_07_02
BBC Mundo,4,CARDINAL,2026_07_02
BBC Hindi,Colombo,GPE,2026_07_02
BBC Hindi,India,GPE,2026_07_02
BBC Hindi,Pakistan,GPE,2026_07_02
BBC Hindi,TMC,ORG,2026_07_02
BBC Hindi,the Election Commission,ORG,2026_07_02
BBC Hindi,Ravi Shastri,PERSON,2026_07_02
BBC Hindi,Vaibhav Suryavanshi,PERSON,2026_07_02
BBC Hindi,Gavaskar,PERSON,2026_07_02
BBC Hindi,Vaughan,PERSON,2026_07_02
BBC Hindi,Sarla Bhatt,PERSON,2026_07_02
BBC Hindi,The Kashmiri Pandit,ORG,2026_07_02
BBC Hindi,36 years ago,DATE,2026_07_02
BBC Hindi,Ram Temple Offering Theft Case,ORG,2026_07_02
BBC Hindi,RSS,ORG,2026_07_02
BBC Hindi,VHP,ORG,2026_07_02
BBC Hindi,Yogi,PERSON,2026_07_02
BBC Hindi,China,GPE,2026_07_02
BBC Hindi,TMC,ORG,2026_07_02
BBC Hindi,Mahua Moitra,ORG,2026_07_02
BBC Hindi,WhatsApp,ORG,2026_07_02
BBC Hindi,Meta,ORG,2026_07_02
BBC Hindi,Donald Trump,PERSON,2026_07_02
BBC Hindi,more than a billion dollars,MONEY,2026_07_02
BBC Hindi,Jagan Gurjar,PERSON,2026_07_02
BBC Hindi,three,CARDINAL,2026_07_02
BBC Portuguese,Michelle,PERSON,2026_07_02
BBC Portuguese,Flávio,PERSON,2026_07_02
BBC Portuguese,Bolsonaro,PERSON,2026_07_02
BBC Portuguese,Senate,ORG,2026_07_02
BBC Portuguese,Palio,ORG,2026_07_02
BBC Portuguese,Porsche,ORG,2026_07_02
BBC Portuguese,Trump,ORG,2026_07_02
BBC Portuguese,PCC,ORG,2026_07_02
BBC Portuguese,US,GPE,2026_07_02
BBC Portuguese,first,ORDINAL,2026_07_02
BBC Portuguese,PCC,ORG,2026_07_02
BBC Portuguese,Flávio Bolsonaro,PERSON,2026_07_02
BBC Portuguese,BBC News,ORG,2026_07_02
BBC Portuguese,Haaland,GPE,2026_07_02
BBC Portuguese,Brazilian,NORP,2026_07_02
BBC Portuguese,first,ORDINAL,2026_07_02
BBC Portuguese,World Cup 2026,EVENT,2026_07_02
BBC Portuguese,Ceará,GPE,2026_07_02
BBC Portuguese,Michelle,PERSON,2026_07_02
BBC Portuguese,Flávio Bolsonaro,PERSON,2026_07_02
BBC Portuguese,Thousands,CARDINAL,2026_07_02
BBC Portuguese,millions,CARDINAL,2026_07_02
BBC Portuguese,Venezuela,GPE,2026_07_02
BBC Portuguese,AI,GPE,2026_07_02
BBC Portuguese,Brazil,GPE,2026_07_02
BBC Russian,War,GPE,2026_07_02
BBC Russian,Ukraine,GPE,2026_07_02
BBC Russian,17,CARDINAL,2026_07_02
BBC Russian,Kyiv,PERSON,2026_07_02
BBC Russian,the Ukrainian Armed Forces,ORG,2026_07_02
BBC Russian,Kstovo,ORG,2026_07_02
BBC Russian,Russia,GPE,2026_07_02
BBC Russian,Ukraine,GPE,2026_07_02
BBC Russian,more than 15,CARDINAL,2026_07_02
BBC Russian,Beijing,GPE,2026_07_02
BBC Russian,Chinese,NORP,2026_07_02
BBC Russian,Syria,GPE,2026_07_02
BBC Russian,70,CARDINAL,2026_07_02
BBC Russian,Assad,PERSON,2026_07_02
BBC Russian,Russia,GPE,2026_07_02
BBC Russian,the Empire State Building,ORG,2026_07_02
BBC Russian,New York,GPE,2026_07_02
BBC Russian,Ukrainian,NORP,2026_07_02
BBC Russian,Nord Stream,GPE,2026_07_02
BBC Russian,Germany,GPE,2026_07_02
BBC Russian,Russia,GPE,2026_07_02
BBC Russian,32.03,CARDINAL,2026_07_02
BBC Russian,Mexico City,GPE,2026_07_02
BBC Russian,three,CARDINAL,2026_07_02
BBC Russian,Mexican,NORP,2026_07_02
BBC Russian,Ecuador,GPE,2026_07_02
