Source_Name,Entity,Label,Scrape_Date
BBC Mundo,las,GPE,2026_09_16
BBC Mundo,Florida,GPE,2026_09_16
BBC Mundo,el estado,GPE,2026_09_16
BBC Mundo,la pena de muerte,ORG,2026_09_16
BBC Mundo,Las,GPE,2026_09_16
BBC Mundo,tácticas de intimidación de los grupos antiinmigrantes,ORG,2026_09_16
BBC Mundo,acuerdo de la,PERSON,2026_09_16
BBC Mundo,los gobiernos de Trump,PERSON,2026_09_16
BBC Mundo,un café,ORG,2026_09_16
BBC Mundo,de Ed Sheeran,PERSON,2026_09_16
BBC Mundo,abandonan la gira en,PERSON,2026_09_16
BBC Mundo,al,PERSON,2026_09_16
BBC Mundo,Palestina,ORG,2026_09_16
BBC Mundo,hostilidad de Trump,ORG,2026_09_16
BBC Mundo,Canadá,GPE,2026_09_16
BBC Mundo,Estamos,PERSON,2026_09_16
BBC Mundo,el derrumbe de un edificio,ORG,2026_09_16
BBC Mundo,dañado,GPE,2026_09_16
BBC Mundo,Gaza,GPE,2026_09_16
BBC Mundo,al,NORP,2026_09_16
BBC Mundo,12,CARDINAL,2026_09_16
BBC Mundo,Alex Saab,PERSON,2026_09_16
BBC Mundo,de Maduro,PERSON,2026_09_16
BBC Mundo,195,MONEY,2026_09_16
BBC Mundo,8,CARDINAL,2026_09_16
BBC Mundo,luego fue,ORG,2026_09_16
BBC Mundo,Qué,PERSON,2026_09_16
BBC Mundo,del arma,NORP,2026_09_16
BBC Mundo,el espacio,ORG,2026_09_16
BBC Hindi,पाकिस्तानी,PERSON,2026_09_16
BBC Hindi,यूपीआई भुगतान पर चार्ज को अमेरिकी,ORG,2026_09_16
BBC Hindi,जा रहा है,DATE,2026_09_16
BBC Hindi,लाइव,ORG,2026_09_16
BBC Hindi,कहा,GPE,2026_09_16
BBC Hindi,47,CARDINAL,2026_09_16
BBC Hindi,भयावह घटना,PERSON,2026_09_16
BBC Hindi,यूपीआई ट्रांजैक्शन पर लगेगा,NORP,2026_09_16
