Source_Name,Entity,Label
BBC Spanish,Putin,PERSON
BBC Spanish,US,GPE
BBC Spanish,28,CARDINAL
BBC Spanish,Ukraine,GPE
BBC Spanish,Trump,ORG
BBC Spanish,Zelensky,PERSON
BBC Spanish,Vaca Muerta,PERSON
BBC Spanish,Añelo,PERSON
BBC Spanish,Argentina,GPE
BBC Spanish,Canadian,NORP
BBC Spanish,FBI,ORG
BBC Spanish,Colombia,GPE
BBC Spanish,Fátima Bosch,PERSON
BBC Spanish,Mexican,NORP
BBC Spanish,Universe,PERSON
BBC Hindi,Dubai,GPE
BBC Hindi,Tejas,GPE
BBC Hindi,more than 200,CARDINAL
BBC Hindi,Nigeria,GPE
BBC Hindi,Samrat Chaudhary,ORG
BBC Hindi,the Home Department of Bihar,ORG
BBC Hindi,Nitish,NORP
BBC Hindi,Namansh Syal,PERSON
BBC Hindi,Tejas,GPE
BBC Hindi,Dubai,GPE
BBC Hindi,India,GPE
BBC Hindi,Bangladesh,GPE
BBC Hindi,Sheikh Hasina - The Lens,PERSON
BBC Hindi,Zohran Mamdani,PERSON
BBC Hindi,Trump,PERSON
BBC Hindi,Sania Mirza,PERSON
BBC Hindi,so many days in,DATE
BBC Portuguese,the night,TIME
BBC Portuguese,Brazil,GPE
BBC Portuguese,Bolsonaro,PERSON
BBC Portuguese,Ramagem,PERSON
BBC Portuguese,Hidden,ORG
BBC Portuguese,Brazil,GPE
BBC Portuguese,almost 70%,PERCENT
BBC Portuguese,Trump,ORG
BBC Portuguese,40%,PERCENT
BBC Portuguese,Brazil,GPE
BBC Portuguese,UK,GPE
BBC Portuguese,Russia,GPE
BBC Portuguese,"140,000-year-old",DATE
BBC Portuguese,Homo,ORG
BBC Portuguese,Zelensky,PERSON
BBC Portuguese,Trump,ORG
BBC Portuguese,Ukraine,GPE
BBC Portuguese,80%,PERCENT
BBC Portuguese,Japanese,NORP
BBC Russian,Ukrainian,GPE
BBC Russian,Telegram,ORG
BBC Russian,War,GPE
BBC Russian,Ukraine,GPE
BBC Russian,US,GPE
BBC Russian,Zelensky,PERSON
BBC Russian,Trump,ORG
BBC Russian,Zelensky,PERSON
BBC Russian,US,GPE
BBC Russian,Republican,NORP
BBC Russian,Marjorie Taylor Greene,PERSON
BBC Russian,Congress,ORG
BBC Russian,Trump,ORG
BBC Russian,Americans,NORP
BBC Russian,American,NORP
BBC Russian,Ukraine,GPE
BBC Russian,BBC,ORG
BBC Russian,New York,GPE
BBC Russian,Mamdani,PERSON
BBC Russian,Universe,PERSON
BBC Russian,tens of thousands,CARDINAL
BBC Russian,Santorini,NORP
BBC Russian,British,NORP
BBC Russian,Medvedchuk,ORG
BBC Russian,pro-Russian,NORP
BBC Japanese,Ukrainians,NORP
BBC Japanese,US,GPE
BBC Japanese,White House,ORG
BBC Japanese,US,GPE
BBC Japanese,Greene,PERSON
BBC Japanese,Trump,ORG
BBC Japanese,the House of Representatives,ORG
BBC Japanese,January next year,DATE
BBC Japanese,New York,GPE
BBC Japanese,Mamdani,PERSON
BBC Japanese,Trump,ORG
BBC Japanese,New York,GPE
BBC Japanese,Mamdani,PERSON
BBC Japanese,Universe,PERSON
BBC Japanese,Mexican,NORP
BBC Japanese,first,ORDINAL
BBC Japanese,Britain,GPE
BBC Japanese,first,ORDINAL
BBC Japanese,Democratic,NORP
BBC Japanese,US,GPE
BBC Japanese,US,GPE
BBC Japanese,Gaza,GPE
BBC Japanese,Palestinian,NORP
BBC Japanese,BBC,ORG
BBC Japanese,"1,40",CARDINAL
BBC Japanese,Commentary] Deaflympics,ORG
BBC Japanese,100th,ORDINAL
BBC Japanese,Tokyo,GPE
BBC Japanese,Para,LOC
BBC Swahili,Ukraine,GPE
BBC Swahili,Iraq,GPE
BBC Swahili,US,GPE
BBC Swahili,BBC,ORG
BBC Swahili,European Football Rumors,ORG
BBC Swahili,Saturday,DATE
BBC Swahili,Bruno Fernandes,PERSON
BBC Swahili,Gaza,GPE
BBC Swahili,Venezuela,GPE
BBC Swahili,US,GPE
BBC Swahili,Samia,PERSON
BBC Swahili,October 29 Commission,DATE
BBC Swahili,three months,DATE
BBC Swahili,7,CARDINAL
BBC Swahili,Thousands,CARDINAL
BBC Swahili,Ukrainian,NORP
BBC Swahili,Russia,GPE
