Source_Name,Entity,Label,Scrape_Date
BBC Mundo,11,CARDINAL,2026_09_11
BBC Mundo,149,CARDINAL,2026_09_11
BBC Mundo,25,CARDINAL,2026_09_11
BBC Mundo,11,CARDINAL,2026_09_11
BBC Mundo,el arquitecto de los,ORG,2026_09_11
BBC Mundo,Guantánamo,GPE,2026_09_11
BBC Mundo,5,CARDINAL,2026_09_11
BBC Mundo,encontraron su casco de bombero,ORG,2026_09_11
BBC Mundo,25,CARDINAL,2026_09_11
BBC Mundo,11,CARDINAL,2026_09_11
BBC Mundo,5,CARDINAL,2026_09_11
BBC Mundo,el estado de la,ORG,2026_09_11
BBC Mundo,América Latina,PERSON,2026_09_11
BBC Mundo,revela la última prueba,PERSON,2026_09_11
BBC Mundo,PISA,ORG,2026_09_11
BBC Mundo,Diana de Gales,PERSON,2026_09_11
BBC Mundo,confesión de adulterio de Carlos III,PERSON,2026_09_11
BBC Mundo,11,CARDINAL,2026_09_11
BBC Mundo,cambiaron la inteligencia,PERSON,2026_09_11
BBC Mundo,de Trump de pagar,PERSON,2026_09_11
BBC Mundo,5.000,MONEY,2026_09_11
BBC Mundo,una señal de pánico,ORG,2026_09_11
BBC Mundo,Uruguay,GPE,2026_09_11
BBC Mundo,la tasa de suicidios más alta de América Latina,ORG,2026_09_11
BBC Mundo,La IA,ORG,2026_09_11
BBC Mundo,cada vez más difícil de dominar,ORG,2026_09_11
BBC Mundo,los seres,PERSON,2026_09_11
BBC Mundo,el control,PERSON,2026_09_11
BBC Mundo,Sobreviví al 11,PERSON,2026_09_11
BBC Mundo,Gemelas,PERSON,2026_09_11
BBC Hindi,अरब पर,ORG,2026_09_11
BBC Hindi,1.5 करोड़ रुपये ग़ायब,DATE,2026_09_11
BBC Hindi,लाइव,ORG,2026_09_11
BBC Hindi,2029,CARDINAL,2026_09_11
BBC Hindi,हूती विद्रोहियों,PERSON,2026_09_11
BBC Hindi,खोजा गया,ORG,2026_09_11
BBC Hindi,9/11 हमले का मास्टरमाइंड जिसने कराची के एक,QUANTITY,2026_09_11
BBC Hindi,सेंटर,NORP,2026_09_11
BBC Portuguese,Flávio,PERSON,2026_09_11
BBC Portuguese,pelo STF,PERSON,2026_09_11
BBC Portuguese,Dark Horse',PERSON,2026_09_11
BBC Portuguese,mas inquérito,PERSON,2026_09_11
BBC Portuguese,Mendonça,GPE,2026_09_11
BBC Portuguese,Vorcaro,ORG,2026_09_11
BBC Portuguese,grupo de WhatsApp,ORG,2026_09_11
BBC Portuguese,Banco Central,ORG,2026_09_11
BBC Portuguese,Atentados de 11 de,ORG,2026_09_11
BBC Portuguese,149,CARDINAL,2026_09_11
BBC Portuguese,que mudaram,PERSON,2026_09_11
BBC Portuguese,Sobrevivi,ORG,2026_09_11
BBC Portuguese,11,CARDINAL,2026_09_11
BBC Portuguese,cheguei mais tarde,PERSON,2026_09_11
BBC Portuguese,culpado,GPE,2026_09_11
BBC Portuguese,Quem,GPE,2026_09_11
BBC Portuguese,STF,ORG,2026_09_11
BBC Portuguese,Cruzada,ORG,2026_09_11
BBC Portuguese,de Mendonça,PERSON,2026_09_11
BBC Portuguese,STF,ORG,2026_09_11
BBC Portuguese,evangélico de volta,PERSON,2026_09_11
BBC Portuguese,Flávio Bolsonaro,PERSON,2026_09_11
BBC Portuguese,Mario Frias,PERSON,2026_09_11
BBC Portuguese,filme,PERSON,2026_09_11
BBC Portuguese,Dark Horse',PERSON,2026_09_11
BBC Portuguese,Bolsonaro,PERSON,2026_09_11
BBC Portuguese,Flávio Bolsonaro,PERSON,2026_09_11
BBC Portuguese,Agregador de Pesquisas,ORG,2026_09_11
BBC Portuguese,BBC News,ORG,2026_09_11
BBC Portuguese,25,CARDINAL,2026_09_11
BBC Portuguese,11,CARDINAL,2026_09_11
BBC Portuguese,agonia,GPE,2026_09_11
BBC Portuguese,que até hoje aguardam,ORG,2026_09_11
BBC Russian,Война,GPE,2026_09_11
BBC Russian,НПЗ,ORG,2026_09_11
BBC Russian,Ozon,GPE,2026_09_11
BBC Russian,чтобы их осудили,PERSON,2026_09_11
BBC Russian,25 лет нападениям 11,QUANTITY,2026_09_11
BBC Russian,процесс буксует,PERSON,2026_09_11
BBC Russian,Гонконге,NORP,2026_09_11
BBC Russian,память о,ORG,2026_09_11
BBC Russian,Тяньаньмэнь,GPE,2026_09_11
BBC Russian,семи лет,ORG,2026_09_11
BBC Russian,Andrzej Poczobut,ORG,2026_09_11
BBC Russian,Belarus,GPE,2026_09_11
BBC Russian,16 years,DATE,2026_09_11
BBC Russian,Belarus,GPE,2026_09_11
BBC Russian,a week,DATE,2026_09_11
BBC Russian,Знаменитое,ORG,2026_09_11
BBC Russian,принцессы Дианы,PERSON,2026_09_11
BBC Russian,аукцион,ORG,2026_09_11
BBC Russian,Обещание Трампа,PERSON,2026_09_11
BBC Russian,5,MONEY,2026_09_11
BBC Russian,критикуют,PERSON,2026_09_11
BBC Russian,ОАЭ,ORG,2026_09_11
BBC Russian,Нетаньяху о,ORG,2026_09_11
BBC Russian,7,CARDINAL,2026_09_11
BBC Russian,Премьер Израиля,ORG,2026_09_11
BBC Russian,Новая,GPE,2026_09_11
BBC Russian,Моха,CARDINAL,2026_09_11
BBC Russian,Баб-эль-Мандеб,PRODUCT,2026_09_11
BBC Russian,Глобальное,PERSON,2026_09_11
BBC Russian,рекордов под занавес,PERSON,2026_09_11
BBC Russian,2026-го,QUANTITY,2026_09_11
BBC Russian,Messi,PERSON,2026_09_11
BBC Russian,Argentine,NORP,2026_09_11
BBC Russian,second,ORDINAL,2026_09_11
BBC Russian,Spanish,NORP,2026_09_11
BBC Japanese,香港、天安門事件追悼集会の主催者らに拘禁刑　国安法違反で,ORG,2026_09_11
BBC Japanese,25 years,DATE,2026_09_11
BBC Japanese,9/11,CARDINAL,2026_09_11
