Source_Name,Entity,Label,Scrape_Date
BBC Mundo,Trump,ORG,2026_06_13
BBC Mundo,the Aragua Train,ORG,2026_06_13
BBC Mundo,US,GPE,2026_06_13
BBC Mundo,China,GPE,2026_06_13
BBC Mundo,Panama,GPE,2026_06_13
BBC Mundo,two,CARDINAL,2026_06_13
BBC Mundo,Monika Silva Koniuszek,PERSON,2026_06_13
BBC Mundo,Polish,NORP,2026_06_13
BBC Mundo,Ecuador,GPE,2026_06_13
BBC Mundo,US,GPE,2026_06_13
BBC Mundo,Americans,NORP,2026_06_13
BBC Mundo,more than 50,CARDINAL,2026_06_13
BBC Mundo,Iranian,NORP,2026_06_13
BBC Mundo,US,GPE,2026_06_13
BBC Mundo,Israel,GPE,2026_06_13
BBC Mundo,Elon Musk,PERSON,2026_06_13
BBC Mundo,first,ORDINAL,2026_06_13
BBC Mundo,Bajrakitiyabha,GPE,2026_06_13
BBC Mundo,Thailand,GPE,2026_06_13
BBC Mundo,more than 3 years,DATE,2026_06_13
BBC Mundo,Peru,GPE,2026_06_13
BBC Mundo,Keiko Fujimori,PERSON,2026_06_13
BBC Mundo,Roberto Sánchez,PERSON,2026_06_13
BBC Mundo,"about 4,000",CARDINAL,2026_06_13
BBC Mundo,World Cup,EVENT,2026_06_13
BBC Hindi,Five,CARDINAL,2026_06_13
BBC Hindi,two,CARDINAL,2026_06_13
BBC Hindi,two,CARDINAL,2026_06_13
BBC Hindi,Agniveervayu,GPE,2026_06_13
BBC Hindi,Air Force,ORG,2026_06_13
BBC Hindi,India,GPE,2026_06_13
BBC Hindi,Kalyan Banerjee,PERSON,2026_06_13
BBC Hindi,BJP,ORG,2026_06_13
BBC Hindi,three,CARDINAL,2026_06_13
BBC Hindi,Indians,NORP,2026_06_13
BBC Hindi,American,NORP,2026_06_13
BBC Hindi,Iran,GPE,2026_06_13
BBC Hindi,UAE,GPE,2026_06_13
BBC Hindi,Qatar,GPE,2026_06_13
BBC Hindi,India,GPE,2026_06_13
BBC Hindi,America,GPE,2026_06_13
BBC Hindi,Jaishankar,PERSON,2026_06_13
BBC Hindi,Trump,ORG,2026_06_13
BBC Hindi,second,ORDINAL,2026_06_13
BBC Hindi,US,GPE,2026_06_13
BBC Hindi,Iran,GPE,2026_06_13
BBC Hindi,Meenakshi Natarajan,PERSON,2026_06_13
BBC Hindi,the Supreme Court,ORG,2026_06_13
BBC Portuguese,Trump,ORG,2026_06_13
BBC Portuguese,Venezuelan,NORP,2026_06_13
BBC Portuguese,Tren de Aragua,PERSON,2026_06_13
BBC Portuguese,US,GPE,2026_06_13
BBC Portuguese,Venezuelan,NORP,2026_06_13
BBC Portuguese,Trump,ORG,2026_06_13
BBC Portuguese,Northern Brazil,LOC,2026_06_13
BBC Portuguese,Gen Z,PERSON,2026_06_13
BBC Portuguese,Morocco,GPE,2026_06_13
BBC Portuguese,Brazil,GPE,2026_06_13
BBC Portuguese,Saturday,DATE,2026_06_13
BBC Portuguese,4,CARDINAL,2026_06_13
BBC Portuguese,1,CARDINAL,2026_06_13
BBC Portuguese,the World Cup,EVENT,2026_06_13
BBC Portuguese,Paraguay,ORG,2026_06_13
BBC Portuguese,USA,GPE,2026_06_13
BBC Portuguese,Americans,NORP,2026_06_13
BBC Portuguese,Iran,GPE,2026_06_13
BBC Portuguese,US,GPE,2026_06_13
BBC Portuguese,first,ORDINAL,2026_06_13
BBC Portuguese,SpaceX,PERSON,2026_06_13
BBC Portuguese,Neymar,GPE,2026_06_13
BBC Portuguese,World Cup,EVENT,2026_06_13
BBC Russian,Iran,GPE,2026_06_13
BBC Russian,US,GPE,2026_06_13
BBC Russian,the Strait of Hormuz,LOC,2026_06_13
BBC Russian,Washington,GPE,2026_06_13
BBC Russian,Trump,ORG,2026_06_13
BBC Russian,US,GPE,2026_06_13
BBC Russian,the Tren de Aragua,ORG,2026_06_13
BBC Russian,War,GPE,2026_06_13
BBC Russian,Ukraine,GPE,2026_06_13
BBC Russian,Russian,NORP,2026_06_13
BBC Russian,Donetsk,GPE,2026_06_13
BBC Russian,Dnepropetrovsk,GPE,2026_06_13
BBC Russian,Zaporozhye,PERSON,2026_06_13
BBC Russian,night,TIME,2026_06_13
BBC Russian,Arson,PERSON,2026_06_13
BBC Russian,AI,ORG,2026_06_13
BBC Russian,Trump White House,PERSON,2026_06_13
BBC Russian,a year,DATE,2026_06_13
BBC Russian,Elon Musk,PERSON,2026_06_13
BBC Russian,first,ORDINAL,2026_06_13
BBC Russian,SpaceX,PERSON,2026_06_13
BBC Russian,two trillion,MONEY,2026_06_13
BBC Russian,"Video, Sabotage",ORG,2026_06_13
BBC Russian,Moscow,GPE,2026_06_13
BBC Russian,Davydov,PERSON,2026_06_13
BBC Russian,18.50,CARDINAL,2026_06_13
BBC Russian,Canada,GPE,2026_06_13
BBC Russian,first,ORDINAL,2026_06_13
BBC Russian,the World Cup,EVENT,2026_06_13
BBC Russian,Bosnia,GPE,2026_06_13
BBC Russian,British,NORP,2026_06_13
BBC Russian,David Hockney,PERSON,2026_06_13
BBC Russian,one,CARDINAL,2026_06_13
BBC Russian,60 days,DATE,2026_06_13
BBC Russian,Iran,GPE,2026_06_13
BBC Russian,the United States,GPE,2026_06_13
BBC Japanese,Iran,GPE,2026_06_13
BBC Japanese,Hormuz,PERSON,2026_06_13
BBC Japanese,first,ORDINAL,2026_06_13
BBC Japanese,$1 trillion,MONEY,2026_06_13
BBC Japanese,British,NORP,2026_06_13
BBC Japanese,Hockney,GPE,2026_06_13
BBC Japanese,King,PERSON,2026_06_13
BBC Japanese,South Korean,NORP,2026_06_13
BBC Japanese,Yoon,PERSON,2026_06_13
BBC Japanese,30 years,DATE,2026_06_13
BBC Japanese,North Korea,GPE,2026_06_13
BBC Japanese,2026,CARDINAL,2026_06_13
BBC Japanese,World Cup,EVENT,2026_06_13
BBC Japanese,Japan,GPE,2026_06_13
BBC Japanese,BBC,ORG,2026_06_13
BBC Japanese,UK,GPE,2026_06_13
BBC Japanese,Starmer,ORG,2026_06_13
BBC Japanese,UK,GPE,2026_06_13
BBC Japanese,Defense,ORG,2026_06_13
BBC Japanese,Starmer,PERSON,2026_06_13
BBC Japanese,2026,CARDINAL,2026_06_13
BBC Japanese,World Cup] Opening,EVENT,2026_06_13
BBC Japanese,Mexico,GPE,2026_06_13
BBC Japanese,3,CARDINAL,2026_06_13
BBC Japanese,Trump,ORG,2026_06_13
BBC Japanese,Iran,GPE,2026_06_13
BBC Japanese,the United States,GPE,2026_06_13
BBC Japanese,Canadian,NORP,2026_06_13
BBC Japanese,Trump,PERSON,2026_06_13
BBC Japanese,2.26,CARDINAL,2026_06_13
BBC Swahili,the United States,GPE,2026_06_13
BBC Swahili,Iran,GPE,2026_06_13
BBC Swahili,European Football Rumors: Arsenal,ORG,2026_06_13
BBC Swahili,Fernandes,PERSON,2026_06_13
BBC Swahili,Tanzania,GPE,2026_06_13
BBC Swahili,the 2030 World Cup,EVENT,2026_06_13
BBC Swahili,US,GPE,2026_06_13
BBC Swahili,Iran,GPE,2026_06_13
BBC Swahili,Sunday,DATE,2026_06_13
BBC Swahili,Geneva,GPE,2026_06_13
BBC Swahili,10,CARDINAL,2026_06_13
BBC Swahili,African,NORP,2026_06_13
BBC Swahili,Morocco,GPE,2026_06_13
BBC Swahili,South Africa,GPE,2026_06_13
BBC Swahili,the United States,GPE,2026_06_13
BBC Swahili,Taiwan,GPE,2026_06_13
BBC Swahili,Tanzania,GPE,2026_06_13
BBC Swahili,World Cup 2026,EVENT,2026_06_13
BBC Swahili,Mexico,GPE,2026_06_13
BBC Swahili,South Africa,GPE,2026_06_13
BBC Swahili,three,CARDINAL,2026_06_13
Al Jazeera,US,GPE,2026_06_13
Al Jazeera,AI,ORG,2026_06_13
Al Jazeera,five,CARDINAL,2026_06_13
Al Jazeera,New York,GPE,2026_06_13
Al Jazeera,San Antonio,GPE,2026_06_13
Al Jazeera,one,CARDINAL,2026_06_13
Al Jazeera,NBA,ORG,2026_06_13
Al Jazeera,Scotland’s Palestine Action,ORG,2026_06_13
Al Jazeera,Iran,GPE,2026_06_13
Al Jazeera,day 106,DATE,2026_06_13
Al Jazeera,US,GPE,2026_06_13
Al Jazeera,Iran,GPE,2026_06_13
Al Jazeera,Lebanon,GPE,2026_06_13
Al Jazeera,Molokhia,NORP,2026_06_13
Al Jazeera,Gaza,GPE,2026_06_13
Al Jazeera,Chad,GPE,2026_06_13
Al Jazeera,World Cup Day,EVENT,2026_06_13
Al Jazeera,3,CARDINAL,2026_06_13
Al Jazeera,Brazil,GPE,2026_06_13
Al Jazeera,Trump,ORG,2026_06_13
Al Jazeera,Partey,PERSON,2026_06_13
Al Jazeera,Topuria,ORG,2026_06_13
Al Jazeera,Gaethje,PERSON,2026_06_13
Al Jazeera,Lincoln Memorial,ORG,2026_06_13
Al Jazeera,White House,ORG,2026_06_13
Al Jazeera,England,GPE,2026_06_13
Al Jazeera,Kansas City,GPE,2026_06_13
Al Jazeera,Four,CARDINAL,2026_06_13
Al Jazeera,Israel,GPE,2026_06_13
Al Jazeera,Lebanon,GPE,2026_06_13
The Hindu,Five,CARDINAL,2026_06_13
The Hindu,IAF,ORG,2026_06_13
The Hindu,AN-32,PRODUCT,2026_06_13
The Hindu,Assam,GPE,2026_06_13
The Hindu,three,CARDINAL,2026_06_13
The Hindu,2020,DATE,2026_06_13
The Hindu,Sharjeel Imam,ORG,2026_06_13
The Hindu,Umar Khalid,PERSON,2026_06_13
The Hindu,U.S.,GPE,2026_06_13
The Hindu,Anthropic’s Mythos,PERSON,2026_06_13
The Hindu,Rahul Gandhi’s,PERSON,2026_06_13
The Hindu,BJP,ORG,2026_06_13
The Hindu,Kerala ex-CM Pinarayi,ORG,2026_06_13
The Hindu,West Bengal,GPE,2026_06_13
The Hindu,Abhishek Banerjee’s,PERSON,2026_06_13
The Hindu,Aadhaar,ORG,2026_06_13
The Hindu,18,CARDINAL,2026_06_13
The Hindu,CM,ORG,2026_06_13
The Hindu,West Asia war,LOC,2026_06_13
The Hindu,Lebanon,GPE,2026_06_13
The Hindu,Israeli,NORP,2026_06_13
The Hindu,Telangana,GPE,2026_06_13
BBC World RSS,Hormuz,PERSON,2026_06_13
BBC World RSS,Iran,GPE,2026_06_13
BBC World RSS,Switzerland,GPE,2026_06_13
BBC World RSS,10 million,CARDINAL,2026_06_13
BBC World RSS,First,ORDINAL,2026_06_13
BBC World RSS,Sight,GPE,2026_06_13
BBC World RSS,Australia,GPE,2026_06_13
BBC World RSS,first,ORDINAL,2026_06_13
BBC World RSS,SpaceX,PERSON,2026_06_13
BBC World RSS,Fifa,ORG,2026_06_13
BBC World RSS,US,GPE,2026_06_13
BBC World RSS,Venezuela,GPE,2026_06_13
BBC World RSS,Trump,ORG,2026_06_13
BBC World RSS,AI,GPE,2026_06_13
BBC World RSS,US,GPE,2026_06_13
BBC World RSS,Warner Bros,ORG,2026_06_13
BBC World RSS,111bn,ORG,2026_06_13
BBC World RSS,Paramount,ORG,2026_06_13
BBC World RSS,US,GPE,2026_06_13
BBC World RSS,David Hockney,PERSON,2026_06_13
BBC World RSS,French,NORP,2026_06_13
NYT World RSS,the U.S. Faces,ORG,2026_06_13
NYT World RSS,Iran,GPE,2026_06_13
NYT World RSS,Withstand Pressure,ORG,2026_06_13
NYT World RSS,Russia,GPE,2026_06_13
NYT World RSS,Ballistic Missiles,GPE,2026_06_13
NYT World RSS,Ukraine,GPE,2026_06_13
NYT World RSS,the Canadian Screen Awards,ORG,2026_06_13
NYT World RSS,the Industry Steps Outside Hollywood’s Shadow,ORG,2026_06_13
NYT World RSS,Myanmar,GPE,2026_06_13
NYT World RSS,Brazilians Revive,PERSON,2026_06_13
NYT World RSS,Cheer on Their National Team,ORG,2026_06_13
NYT World RSS,Switzerland,GPE,2026_06_13
NYT World RSS,10 Million,CARDINAL,2026_06_13
NYT World RSS,the Ebola Outbreak,ORG,2026_06_13
NYT World RSS,U.S.,GPE,2026_06_13
NYT World RSS,NATO,ORG,2026_06_13
NYT World RSS,Europe,LOC,2026_06_13
NYT World RSS,Iran,GPE,2026_06_13
NYT World RSS,Between Peace and War,WORK_OF_ART,2026_06_13
