Source_Name,Entity,Label
BBC Spanish,BBC,ORG
BBC Spanish,Trump,ORG
BBC Spanish,hundreds,CARDINAL
BBC Spanish,African,NORP
BBC Spanish,the Republic of Tatarstan,GPE
BBC Spanish,Russian,NORP
BBC Spanish,Guatemalan,ORG
BBC Spanish,US,GPE
BBC Spanish,Spanish,NORP
BBC Spanish,Incas,GPE
BBC Spanish,Peru,GPE
BBC Spanish,Hunt,PERSON
BBC Hindi,Donald Trump,PERSON
BBC Hindi,Zohran Mamdani's,PERSON
BBC Hindi,360 kg explosives,QUANTITY
BBC Hindi,Faridabad,GPE
BBC Hindi,Giriraj Singh,PERSON
BBC Hindi,Half century,DATE
BBC Hindi,9 minutes,TIME
BBC Hindi,8,CARDINAL
BBC Hindi,8,CARDINAL
BBC Hindi,BBC,ORG
BBC Hindi,Trump,ORG
BBC Hindi,Uttarakhand,GPE
BBC Hindi,winter,DATE
BBC Hindi,Muslims,NORP
BBC Hindi,RSS,ORG
BBC Hindi,Mohan Bhagwat,PERSON
BBC Hindi,Elon Musk,PERSON
BBC Hindi,Junagadh,GPE
BBC Hindi,India,GPE
BBC Portuguese,Trump,PERSON
BBC Portuguese,South America,LOC
BBC Portuguese,BBC,ORG
BBC Portuguese,the Red Command,ORG
BBC Portuguese,Rio,GPE
BBC Portuguese,Tornado,ORG
BBC Portuguese,90%,PERCENT
BBC Portuguese,6,CARDINAL
BBC Portuguese,Paraná,GPE
BBC Portuguese,Celac,ORG
BBC Portuguese,Lula,PERSON
BBC Portuguese,Latin America,LOC
BBC Portuguese,Venezuela,GPE
BBC Portuguese,US,GPE
BBC Portuguese,British,NORP
BBC Portuguese,Universe,ORG
BBC Russian,US,GPE
BBC Russian,War,GPE
BBC Russian,Ukraine,GPE
BBC Russian,Zelensky,PERSON
BBC Russian,Putin,PERSON
BBC Russian,BBC,ORG
BBC Russian,Tim Davey,PERSON
BBC Russian,Trump,PERSON
BBC Russian,Brazil,GPE
BBC Russian,Elon Musk,PERSON
BBC Russian,12 thousand years old,DATE
BBC Russian,Slaves of God,WORK_OF_ART
BBC Russian,Indian,NORP
BBC Russian,Russian,NORP
BBC Russian,Erik Bulatov,PERSON
BBC Russian,Thailand,GPE
BBC Russian,dozens,CARDINAL
BBC Russian,Philippines,GPE
BBC Russian,nearly a million,CARDINAL
BBC Japanese,BBC,ORG
BBC Japanese,Trump,ORG
BBC Japanese,Typhoon No,EVENT
BBC Japanese,26,CARDINAL
BBC Japanese,Philippines,GPE
BBC Japanese,approximately 1.4 million,CARDINAL
BBC Japanese,2,CARDINAL
BBC Japanese,Israel,GPE
BBC Japanese,2014,DATE
BBC Japanese,Hamas,ORG
BBC Japanese,Gaza,GPE
BBC Japanese,two years,DATE
BBC Japanese,Trump,ORG
BBC Japanese,the National Guard,ORG
BBC Japanese,Portland,GPE
BBC Japanese,Thousands,CARDINAL
BBC Japanese,U.S.,GPE
BBC Japanese,Israel,GPE
BBC Japanese,Hamas,ORG
BBC Japanese,Hamas,ORG
BBC Japanese,James Watson,PERSON
BBC Japanese,Nobel Prize,WORK_OF_ART
BBC Japanese,age 97,DATE
BBC Japanese,At least 240,CARDINAL
BBC Japanese,Tanzanian,NORP
BBC Swahili,BBC,ORG
BBC Swahili,two,CARDINAL
BBC Swahili,BBC,ORG
BBC Swahili,Tanzania,GPE
BBC Swahili,European,NORP
BBC Swahili,Man United,PERSON
BBC Swahili,Gallagher,PERSON
BBC Swahili,Stiller,PERSON
BBC Swahili,Museveni,PERSON
BBC Swahili,Kenyan,NORP
BBC Swahili,Uganda,GPE
BBC Swahili,six-year-old,DATE
BBC Swahili,South African,NORP
BBC Swahili,Tanzania,GPE
BBC Swahili,More than 400,CARDINAL
BBC Swahili,African,NORP
BBC Swahili,Russian,NORP
BBC Swahili,Sunday,DATE
BBC Swahili,Everton,PERSON
BBC Swahili,Ndiaye,ORG
