Source_Name,Entity,Label
BBC Spanish,Israel,GPE
BBC Spanish,October 7,DATE
BBC Spanish,Ehud Olmert,PERSON
BBC Spanish,Israeli,NORP
BBC Spanish,BBC,ORG
BBC Spanish,hundreds,CARDINAL
BBC Spanish,Mount Everest,LOC
BBC Spanish,the Nobel Prize in Medicine 2025,WORK_OF_ART
BBC Hindi,Bihar Assembly,PERSON
BBC Hindi,6 and 11 November,DATE
BBC Hindi,November 14,DATE
BBC Hindi,Supreme Court,ORG
BBC Hindi,Mohan Yadav,PERSON
BBC Hindi,Kapha,NORP
BBC Hindi,Live,GPE
BBC Hindi,Jaishankar,PERSON
BBC Hindi,America-,PERSON
BBC Hindi,UPSC,ORG
BBC Hindi,Bihar,GPE
BBC Hindi,Nitish Kumar,PERSON
BBC Hindi,Saudi Arabia,GPE
BBC Hindi,India,GPE
BBC Hindi,Pakistan,GPE
BBC Hindi,Bhumi Pednekar,PERSON
BBC Portuguese,José Dirceu,PERSON
BBC Portuguese,Bolsonaro,PERSON
BBC Portuguese,more than 200,CARDINAL
BBC Portuguese,Mount Everest,LOC
BBC Portuguese,New French,NORP
BBC Portuguese,less than a month,DATE
BBC Portuguese,BBC,ORG
BBC Portuguese,AGU,ORG
BBC Portuguese,Half Million,CARDINAL
BBC Portuguese,Trump,ORG
BBC Portuguese,Trump,ORG
BBC Portuguese,Chicago,GPE
BBC Portuguese,BBC,ORG
BBC Portuguese,"more than 1,000%",PERCENT
BBC Portuguese,Pacific,LOC
BBC Russian,Russia,GPE
BBC Russian,Sumy,PERSON
BBC Russian,Belgorod,ORG
BBC Russian,The Nobel Prize for Medicine and Physiology,WORK_OF_ART
BBC Russian,France Locorn,ORG
BBC Russian,less than a month,DATE
BBC Russian,France,GPE
BBC Russian,Giselle Pelico,FAC
BBC Russian,Israel,GPE
BBC Russian,Hamas,ORG
BBC Russian,Egypt,GPE
BBC Russian,Trump,PERSON
BBC Russian,Nobel,WORK_OF_ART
BBC Russian,American,NORP
BBC Russian,Russia,GPE
BBC Russian,London,GPE
BBC Russian,American,NORP
BBC Russian,the United States,GPE
BBC Russian,Ukraine,GPE
BBC Russian,Russia,GPE
BBC Russian,more than 50,CARDINAL
BBC Russian,about 500,CARDINAL
BBC Russian,Europe,LOC
BBC Russian,Rome,GPE
BBC Russian,a quarter,CARDINAL
BBC Russian,million,CARDINAL
BBC Russian,Coliseum,LOC
BBC Russian,London,GPE
BBC Russian,almost 500,CARDINAL
BBC Japanese,Trump,ORG
BBC Japanese,California National Guard,ORG
BBC Japanese,Oregon,GPE
BBC Japanese,Takaichi,ORG
BBC Japanese,LDP,ORG
BBC Japanese,first,ORDINAL
BBC Japanese,LDP,ORG
BBC Japanese,Gaza,GPE
BBC Japanese,the day,DATE
BBC Japanese,Australia,GPE
BBC Japanese,Papua New Guinea,GPE
BBC Japanese,Pacific,LOC
BBC Japanese,Hundreds,CARDINAL
BBC Japanese,Everest,LOC
BBC Japanese,Five,CARDINAL
BBC Japanese,Russia,GPE
BBC Japanese,Ukraine,GPE
BBC Japanese,Babis,PERSON
BBC Japanese,first,ORDINAL
BBC Japanese,Czech,NORP
BBC Japanese,House,ORG
BBC Japanese,Two years,DATE
BBC Japanese,Hamas,ORG
BBC Japanese,Israel,GPE
BBC Japanese,London,GPE
BBC Japanese,Manchester,PERSON
BBC Japanese,Turtles,PRODUCT
BBC Japanese,Christian,NORP
BBC Japanese,Patron Saints of Animals,WORK_OF_ART
BBC Swahili,Humphrey Slowly: Family Confirms ',PERSON
BBC Swahili,21,CARDINAL
BBC Swahili,Gaza,GPE
BBC Swahili,the past 24 hours,TIME
BBC Swahili,Ferguson,PERSON
BBC Swahili,Wenger,PERSON
BBC Swahili,Samia,PERSON
BBC Swahili,Tanzania,GPE
BBC Swahili,more than 1000%,PERCENT
BBC Swahili,Pacific,LOC
BBC Swahili,European,NORP
BBC Swahili,Monday,DATE
BBC Swahili,Chelsea,PERSON
BBC Swahili,Bournemouth,ORG
BBC Swahili,Antoine Semenyo,PERSON
BBC Swahili,Netanyahu,PERSON
