Source_Name,Entity,Label
BBC Spanish,China,GPE
BBC Spanish,Bukele,ORG
BBC Spanish,Ruth López,PERSON
BBC Spanish,El Salvador,GPE
BBC Spanish,months,DATE
BBC Spanish,US,GPE
BBC Spanish,Guatemalan,ORG
BBC Spanish,Google,ORG
BBC Spanish,about multi-million dollar,MONEY
BBC Spanish,Artificial Intelligence,ORG
BBC Hindi,Surinder Koli,PERSON
BBC Hindi,JDU,ORG
BBC Hindi,BJP,ORG
BBC Hindi,Saudi Arabia's,GPE
BBC Hindi,Crown Prince,PRODUCT
BBC Hindi,Osama bin Laden,PERSON
BBC Hindi,Trump,PERSON
BBC Hindi,Indira Gandhi's,PERSON
BBC Hindi,first,ORDINAL
BBC Hindi,Dhaka,ORG
BBC Hindi,Bangladesh,GPE
BBC Hindi,Sherlyn Chopra,PERSON
BBC Hindi,Delhi Blast,PERSON
BBC Hindi,Umar Nabi,PERSON
BBC Hindi,Aamir,PERSON
BBC Hindi,Jasir,PERSON
BBC Hindi,Bihar,GPE
BBC Hindi,Hasina,PERSON
BBC Hindi,Bangladesh,GPE
BBC Hindi,Azam Khan,PERSON
BBC Hindi,55 days,DATE
BBC Portuguese,Chamber,ORG
BBC Portuguese,Jards Macalé,PERSON
BBC Portuguese,40 years,DATE
BBC Portuguese,Caetano,ORG
BBC Portuguese,Cloudflare,ORG
BBC Portuguese,Atlas,PERSON
BBC Portuguese,Banco Master,ORG
BBC Portuguese,Daniel Vorcaro,PERSON
BBC Portuguese,BC,ORG
BBC Portuguese,Amazon,ORG
BBC Portuguese,German,NORP
BBC Portuguese,AI,GPE
BBC Portuguese,Google,ORG
BBC Portuguese,BBC,ORG
BBC Russian,Ukraine,GPE
BBC Russian,Big New Shot,ORG
BBC Russian,Trump Military Delegation Heads,ORG
BBC Russian,Venezuelan,NORP
BBC Russian,US,GPE
BBC Russian,Saudi Arabia,GPE
BBC Russian,The US House of Representatives,ORG
BBC Russian,Epstein,PERSON
BBC Russian,Senate,ORG
BBC Russian,Trump,PERSON
BBC Russian,0.42,CARDINAL
BBC Russian,Rada,PERSON
BBC Russian,Mindgate,WORK_OF_ART
BBC Russian,Google,ORG
BBC Russian,Sindar Pichai,PERSON
BBC Russian,AI,GPE
BBC Russian,Poland,GPE
BBC Russian,Ukrainians,NORP
BBC Russian,Russian,NORP
BBC Russian,Ukrainian,GPE
BBC Russian,Usik,PERSON
BBC Russian,WBO,ORG
BBC Russian,13.22,CARDINAL
BBC Japanese,U.S.,GPE
BBC Japanese,Congress,ORG
BBC Japanese,Epstein,PERSON
BBC Japanese,Trump,ORG
BBC Japanese,Trump,PERSON
BBC Japanese,Saudi,NORP
BBC Japanese,Khashoggi,GPE
BBC Japanese,Saudi,NORP
BBC Japanese,US,GPE
BBC Japanese,Trump,PERSON
BBC Japanese,Khashoggi,GPE
BBC Japanese,9/11,CARDINAL
BBC Japanese,Israeli,NORP
BBC Japanese,Palestinian,NORP
BBC Japanese,Lebanon,GPE
BBC Japanese,13,CARDINAL
BBC Japanese,Scotland,GPE
BBC Japanese,Denmark,GPE
BBC Japanese,Men's World Cup,ORG
BBC Japanese,first,ORDINAL
BBC Japanese,28 years,DATE
BBC Japanese,Quiet,GPE
BBC Japanese,piggy,GPE
BBC Japanese,Trump,ORG
BBC Japanese,Epstein,PERSON
BBC Japanese,Crayon Shin-chan,PERSON
BBC Japanese,China,GPE
BBC Japanese,Takaichi,ORG
BBC Japanese,Taiwan,GPE
BBC Swahili,Tanzanian,NORP
BBC Swahili,Joshua Molel,PERSON
BBC Swahili,Hamas,ORG
BBC Swahili,today,DATE
BBC Swahili,Israel,GPE
BBC Swahili,Besyige,PERSON
BBC Swahili,Museveni,PERSON
BBC Swahili,Trump,PERSON
BBC Swahili,Putin,PERSON
BBC Swahili,Ukraine,GPE
BBC Swahili,South Africa,GPE
BBC Swahili,Palestinians,NORP
BBC Swahili,Samia,PERSON
BBC Swahili,European Football Rumors,ORG
BBC Swahili,Wednesday,DATE
BBC Swahili,Liverpool,ORG
BBC Swahili,Antoine Semenyo,PERSON
BBC Swahili,Samia,PERSON
BBC Swahili,Commission,ORG
BBC Swahili,8,CARDINAL
BBC Swahili,October 29,DATE
BBC Swahili,Tanzania,GPE
BBC Swahili,Trump,PERSON
BBC Swahili,Esptein,PERSON
BBC Swahili,Tanzanian,NORP
