Source_Name,Original_Headline,Translated_Headline,Polarity,Scrape_Date
BBC Mundo,Atrapados en la guerra: los soldados heridos que Rusia vuelve a enviar al frente de batalla con Ucrania,Atrapados en la guerra: los soldados heridos que Rusia vuelve a enviar al frente de batalla con Ucrania,0.0,2026_08_06
BBC Mundo,Asesinato de César Gastélum: cómo los influencers en México se convirtieron en objetivo del narco,Murder of César Gastélum: how influencers in Mexico became targets of drug traffickers,0.0,2026_08_06
BBC Mundo,"César Gastélum, el influencer mexicano de 25 años al que mataron a tiros mientras hacía un streaming","César Gastélum, the 25-year-old Mexican influencer who was shot dead while streaming",0.0,2026_08_06
BBC Mundo,"""Luché contra una adicción a la pornografía al mismo tiempo que me preparaba para las Olimpiadas""","""I battled a porn addiction while preparing for the Olympics""",0.0,2026_08_06
BBC Mundo,Los curiosos métodos que usaba la gente para despertarse antes de que existieran las alarmas (y el celular),Los curiosos métodos que usaba la gente para despertarse antes de que existieran las alarmas (y el celular),0.0,2026_08_06
BBC Mundo,"Cómo funciona Pix, el sistema brasileño de pagos que Trump ve como una amenaza (y por qué es diferente a otros)","How Pix works, the Brazilian payments system that Trump sees as a threat (and why it is different from others)",0.0,2026_08_06
BBC Mundo,"Quien es Abdul El-Sayed, el candidato musulmán de izquierda que ganó las primarias de Michigan y hace temblar al Partido Demócrata","Who is Abdul El-Sayed, the left-wing Muslim candidate who won the Michigan primary and shakes the Democratic Party",1.0,2026_08_06
BBC Mundo,"La histórica sequía que afecta al Rin y al Danubio, los principales ríos de Europa (y que amenaza con provocar un shock económico y energético)","The historic drought that affects the Rhine and Danube, Europe's main rivers (and that threatens to cause an economic and energy shock)",0.0,2026_08_06
BBC Mundo,"""Querían vender Argentina"": 3 claves de la polémica reforma sobre la venta de tierras a extranjeros que el gobierno de Milei se vio obligado a retirar","""They wanted to sell Argentina"": 3 keys to the controversial reform on the sale of land to foreigners that the Milei government was forced to withdraw",0.0,2026_08_06
BBC Mundo,"""Pasé de diseñar ropa artesanal a hacer bolsas mortuorias"": los venezolanos que asisten a las víctimas del doble terremoto con sus propios recursos","""I went from designing handmade clothing to making mortuary bags"": Venezuelans who assist the victims of the double earthquake with their own resources",0.0,2026_08_06
BBC Hindi,"अतीक़ अहमद के बेटे की सड़क दुर्घटना में हुई मौत, पुलिस ने क्या बताया?","Atiq Ahmed's son died in a road accident, what did the police tell?",0.0,2026_08_06
BBC Hindi,"लाइव,ईरान की दो महिला फुटबॉलरों को मिली ऑस्ट्रेलिया की नागरिकता, ईरानी सरकार का किया था विरोध","Live, two female footballers from Iran got Australian citizenship, had protested against the Iranian government",0.0,2026_08_06
BBC Hindi,"क्या 2,000 रुपये से अधिक के यूपीआई पेमेंट पर लगेगा शुल्क?","Will there be charges on UPI payments above Rs 2,000?",0.0,2026_08_06
BBC Hindi,तरुण तेजपाल को बॉम्बे हाई कोर्ट ने रेप के मामले में सुनाई 10 साल जेल की सज़ा,Bombay High Court sentences Tarun Tejpal to 10 years in jail in rape case,0.0,2026_08_06
BBC Hindi,"सूरज को पहले कभी इतने क़रीब से नहीं देखा होगा, सामने आईं तस्वीरें","सूरज को पहले कभी इतने क़रीब से नहीं देखा होगा, सामने आईं तस्वीरें",0.0,2026_08_06
BBC Hindi,शेख़ हसीना की प्रेस कॉन्फ़्रेंस से भारत के ख़िलाफ़ बांग्लादेश में भारी ग़ुस्सा,Sheikh Hasina's press conference creates huge anger against India in Bangladesh,0.0,2026_08_06
BBC Hindi,"गॉल ब्लैडर में पथरी कैसे बनती है, इसका पता कैसे चलता है और इलाज क्या है?","How do stones form in the gall bladder, how is it detected and what is the treatment?",0.0,2026_08_06
BBC Hindi,पाकिस्तान में इंटरनेशनल मीडिया की रिपोर्टिंग पर लगाई गई पाबंदियों की हो रही आलोचना,Restrictions imposed on international media reporting in Pakistan are being criticized,0.0,2026_08_06
BBC Hindi,रॉकेट के चांद से टकराने की घटना को वैज्ञानिकों के लिए 'गिफ़्ट' क्यों कहा जा रहा है?,Why is the incident of rocket hitting the moon being called a 'gift' for scientists?,0.0,2026_08_06
BBC Hindi,सीजेपी के प्रदर्शन के बाद मोहन भागवत क्यों करने जा रहे हैं जेन ज़ी से बातचीत,Why is Mohan Bhagwat going to talk to Gen Z after CJP's protest?,0.0,2026_08_06
BBC Portuguese,Por que ministro da Defesa diz que Brasil teria que só 'abrir o portão' aos EUA em caso de ataque (mesmo após alta de 13% nos gastos militares),Why the Minister of Defense says that Brazil would only have to 'open the gate' to the USA in the event of an attack (even after a 13% increase in military spending),-1.0,2026_08_06
BBC Portuguese,Como a Rússia manda soldados feridos de volta para a linha de frente na Ucrânia,How Russia sends injured soldiers back to the frontline in Ukraine,0.0,2026_08_06
BBC Portuguese,"Acusação de estupro, 'arma contra Lulinha' e Arthur Lira mais perto do Senado: os impactos de Alfredo Gaspar como vice de Flávio Bolsonaro","Accusation of rape, 'weapon against Lulinha' and Arthur Lira closer to the Senate: the impacts of Alfredo Gaspar as Flávio Bolsonaro's deputy",0.0,2026_08_06
BBC Portuguese,Por que Nikolas Ferreira e outros bolsonaristas voltaram a explorar desinformação sobre a pandemia de covid-19 às vésperas da eleição,Why Nikolas Ferreira and other Bolsonarists once again explored disinformation about the Covid-19 pandemic on the eve of the election,0.0,2026_08_06
BBC Portuguese,"A dois meses da eleição, Brasil enfrenta crises diplomáticas inéditas com EUA e Argentina","Two months before the election, Brazil faces unprecedented diplomatic crises with the USA and Argentina",0.0,2026_08_06
BBC Portuguese,"Debates das eleições 2026: veja calendário, datas e regras dos principais debates presidenciais","2026 election debates: see calendar, dates and rules for the main presidential debates",0.0,2026_08_06
BBC Portuguese,O influencer mexicano de 25 anos morto a tiros durante uma live,The 25-year-old Mexican influencer shot dead during a live broadcast,0.0,2026_08_06
BBC Portuguese,"Quem é Alfredo Gaspar, anunciado como vice de Flávio Bolsonaro nas eleições 2026","Who is Alfredo Gaspar, announced as Flávio Bolsonaro’s vice-president in the 2026 elections",0.0,2026_08_06
BBC Portuguese,"Revogação de visto de embaixadora do Brasil nos EUA é 'instrumento arbitrário para pressionar governo brasileiro', afirma analista","Revogação de visto de embaixadora do Brasil nos EUA é 'instrumento arbitrário para pressionar governo brasileiro', afirma analista",0.0,2026_08_06
BBC Portuguese,"Previsão do tempo: El Niño provoca clima de extremos no Brasil em agosto, com calor atípico e ciclone a caminho","Weather forecast: El Niño causes extreme weather in Brazil in August, with atypical heat and cyclone on the way",0.0,2026_08_06
