Source_Name,Original_Headline,Translated_Headline,Polarity,Scrape_Date
BBC Spanish,"""¿Tú qué hiciste durante el genocidio?"": la provocadora pregunta con que la escritora Arwa Mahdawi reflexiona sobre la ofensiva de Israel en Gaza","""What did you do during the genocide?"": the provocative question with which the writer Arwa Mahdawi reflects on Israel's offensive in Gaza",0.0,2025_11_09
BBC Spanish,Cómo Trump está remodelando la Casa Blanca en su propia imagen,How Trump is reshaping the White House in his own image,0.3,2025_11_09
BBC Spanish,"Kim Yong-nam, el impasible jefe de Estado de Corea del Norte que sobrevivió a las brutales purgas del régimen y sirvió a tres generaciones de la dinastía Kim","Kim Yong-nam, the stolid head of state of North Korea who survived the regime's brutal purges and served three generations of the Kim dynasty",-0.875,2025_11_09
BBC Spanish,"""Perú global"": cómo los grandes acontecimientos de la historia del mundo definieron el rumbo del país","""Global Peru"": how the great events in world history defined the country's course",0.4,2025_11_09
BBC Spanish,"""Nuestra visión del mundo está distorsionada por los mapas que ponen a Europa y EE.UU. en la cima. En realidad, no hay ni arriba ni abajo""","""Our view of the world is distorted by maps that put Europe and the US at the top. In reality, there is no up or down""",0.1722222222222222,2025_11_09
BBC Hindi,आज़ादी के बाद जूनागढ़ कैसे बना भारत का हिस्सा?- विवेचना,How did Junagadh become a part of India after independence?- Discussion,0.0,2025_11_09
BBC Hindi,बिहार चुनाव: जब अवैध शराब की भट्टी तक पहुंचा बीबीसी,Bihar elections: When BBC reached the distillery of illegal liquor,-0.5,2025_11_09
BBC Hindi,"लाइव,अमेरिका: फ़्लोरिडा में तेज़ रफ़्तार कार बार से टकराई, 4 लोगों की मौत","Live, America: Speeding car collides with bar in Florida, 4 people died",0.1363636363636363,2025_11_09
BBC Hindi,सऊदी क्राउन प्रिंस का अमेरिका दौरा: एफ़-35 जेट का समझौता क्या इसराइल को परेशान कर सकता है?,Saudi Crown Prince's visit to America: Could the F-35 jet deal trouble Israel?,-0.2,2025_11_09
BBC Hindi,बिहार चुनाव: क्या महिलाएं चुनाव नतीजों की दिशा बदलने वाली 'साइलेंट फ़ोर्स' बन रही हैं,Bihar Elections: Are women becoming the 'silent force' changing the direction of election results?,0.225,2025_11_09
BBC Hindi,दक्षिण भारत के इस प्रसिद्ध हिंदू मंदिर से सोना चोरी के विवाद का पूरा मामला क्या है?,What is the whole matter of the controversy of gold theft from this famous Hindu temple of South India?,0.35,2025_11_09
BBC Hindi,वर्ल्ड चैंपियन बनकर घर लौटीं उमा छेत्री के स्वागत को लेकर हुआ विवाद आख़िर क्या है?,"What is the controversy over welcoming Uma Chhetri, who returned home after becoming world champion?",0.45,2025_11_09
BBC Hindi,"बिहार चुनाव: समस्तीपुर में लावारिस मिलीं वीवीपैट पर्चियां, विपक्ष ने उठाए सवाल","Bihar Elections: VVPAT slips found unclaimed in Samastipur, opposition raised questions",0.0,2025_11_09
BBC Hindi,"मोहन और मोहम्मद, इतिहास रचने वाली दो समानांतर ज़िंदगियाँ","Mohan and Mohammed, two parallel lives that made history",0.0,2025_11_09
