Source_Name,Entity,Label
BBC Spanish,María Corina Machado,ORG
BBC Spanish,Venezuelan,NORP
BBC Spanish,Maduro,ORG
BBC Spanish,Nicolás Maduro,PERSON
BBC Spanish,New York,GPE
BBC Spanish,Delcy Rodríguez,PERSON
BBC Spanish,Venezuela,GPE
BBC Spanish,Maduro,ORG
BBC Spanish,32,CARDINAL
BBC Spanish,Cubans,NORP
BBC Spanish,US,GPE
BBC Spanish,Venezuela,GPE
BBC Spanish,5,CARDINAL
BBC Spanish,Trump,ORG
BBC Spanish,Maduro,ORG
BBC Hindi,India,GPE
BBC Hindi,Venezuela,GPE
BBC Hindi,the Election Commission,ORG
BBC Hindi,Mohammed Shami,PERSON
BBC Hindi,Maduro,ORG
BBC Hindi,US,GPE
BBC Hindi,Venezuela,GPE
BBC Hindi,Indian,NORP
BBC Hindi,Islam,ORG
BBC Hindi,Pakistan,GPE
BBC Hindi,Bangladeshi,PERSON
BBC Hindi,Mustafizur Rahman,PERSON
BBC Hindi,T20 World Cup,EVENT
BBC Hindi,India,GPE
BBC Hindi,Venezuela,GPE
BBC Portuguese,Venezuela,GPE
BBC Portuguese,Brazil,GPE
BBC Portuguese,Trump,ORG
BBC Portuguese,Ian Bremmer,PERSON
BBC Portuguese,Maduro,ORG
BBC Portuguese,Venezuela,GPE
BBC Portuguese,Maduro,ORG
BBC Portuguese,Trump,ORG
BBC Portuguese,NY,ORG
BBC Portuguese,Colombia,GPE
BBC Portuguese,Trump,ORG
BBC Portuguese,Greenland,GPE
BBC Portuguese,Delcy Rodríguez,PERSON
BBC Portuguese,Maduro,ORG
BBC Portuguese,USA,GPE
BBC Portuguese,China,GPE
BBC Portuguese,US,GPE
BBC Portuguese,Venezuela,GPE
BBC Portuguese,Maduro,PERSON
BBC Portuguese,BBC,ORG
BBC Portuguese,Maduro,ORG
BBC Portuguese,Chávez,GPE
BBC Portuguese,US,GPE
BBC Portuguese,US,GPE
BBC Portuguese,Maduro,PERSON
BBC Portuguese,Maduro,PERSON
BBC Portuguese,New York,GPE
BBC Portuguese,Earth,LOC
BBC Russian,first,ORDINAL
BBC Russian,first,ORDINAL
BBC Russian,Celia Flores,PERSON
BBC Russian,Nicolas Maduro,PERSON
BBC Russian,BBC,ORG
BBC Russian,Maduro,ORG
BBC Russian,Maduro,PERSON
BBC Russian,Venezuela,GPE
BBC Russian,War,GPE
BBC Russian,Ukraine,GPE
BBC Russian,Tver,GPE
BBC Russian,Ukrainian,NORP
BBC Russian,Protests,NORP
BBC Russian,Iran,GPE
BBC Russian,the second week,DATE
BBC Russian,Ayatollah Khamenei,PERSON
BBC Russian,Moscow,GPE
BBC Russian,Maduro,ORG
BBC Russian,New York,GPE
BBC Russian,Venezuela,GPE
BBC Russian,Maduro,ORG
BBC Russian,32,CARDINAL
BBC Russian,Cubans,NORP
BBC Russian,Venezuelan,NORP
BBC Russian,Zelensky,PERSON
BBC Russian,SBU,ORG
BBC Russian,Vasily Malyuk,ORG
BBC Russian,30 thousand,CARDINAL
BBC Russian,Berlin,GPE
BBC Russian,France,GPE
BBC Russian,ten,CARDINAL
BBC Russian,First,ORDINAL
BBC Russian,Lady Brigitte Macron,PERSON
BBC Japanese,Venezuela,GPE
BBC Japanese,Maduro,PERSON
BBC Japanese,US,GPE
BBC Japanese,Iran,GPE
BBC Japanese,years,DATE
BBC Japanese,US,GPE
BBC Japanese,Maduro,PERSON
BBC Japanese,first,ORDINAL
BBC Japanese,BBC,ORG
BBC Japanese,Paris,GPE
BBC Japanese,10,CARDINAL
BBC Japanese,French,NORP
BBC Japanese,Macron,PERSON
BBC Japanese,UK,GPE
BBC Japanese,Maduro,PERSON
BBC Japanese,first,ORDINAL
BBC Japanese,US,GPE
BBC Japanese,Maduro,PERSON
BBC Japanese,"1,08",CARDINAL
BBC Japanese,Trump,PERSON
BBC Japanese,Venezuelan,NORP
BBC Japanese,Denmark,GPE
BBC Japanese,Trump,PERSON
BBC Japanese,Greenland,GPE
BBC Swahili,Venezuela,GPE
BBC Swahili,Maduro,PERSON
BBC Swahili,the United States,GPE
BBC Swahili,Maduro,PERSON
BBC Swahili,European Football Rumors,ORG
BBC Swahili,Tuesday,DATE
BBC Swahili,Rashford,PERSON
BBC Swahili,Man United,GPE
BBC Swahili,American,NORP
BBC Swahili,Maduro,ORG
BBC Swahili,Trump,ORG
BBC Swahili,Venezuelan,NORP
BBC Swahili,Cilia Flores,PERSON
BBC Swahili,Maduro,ORG
BBC Swahili,Venezuela,GPE
