Source_Name,Entity,Label
BBC Spanish,Trump,PERSON
BBC Spanish,Putin,PERSON
BBC Spanish,Ukraine,GPE
BBC Spanish,Mexico,GPE
BBC Spanish,the National Palace,ORG
BBC Spanish,at least 120,CARDINAL
BBC Spanish,Loudoun,GPE
BBC Spanish,US,GPE
BBC Spanish,the Kingdom of Belmonte,GPE
BBC Spanish,Madrid,GPE
BBC Spanish,Cuba,GPE
BBC Spanish,35 years ago,DATE
BBC Spanish,3,CARDINAL
BBC Spanish,US Marines,NORP
BBC Spanish,Mexico,GPE
BBC Hindi,Rohini Acharya's,PERSON
BBC Hindi,Chirag Paswan,ORG
BBC Hindi,Tejashwi,PERSON
BBC Hindi,Rohini,PERSON
BBC Hindi,Surya Kant,PERSON
BBC Hindi,Bihar,GPE
BBC Hindi,Mamata,ORG
BBC Hindi,Bihar Election Results:,PERSON
BBC Hindi,RJD,PERSON
BBC Hindi,NDA,GPE
BBC Hindi,Nitish,NORP
BBC Hindi,Owaisi,ORG
BBC Hindi,five,CARDINAL
BBC Hindi,AIMIM,ORG
BBC Hindi,Bihar,GPE
BBC Hindi,NDA,ORG
BBC Hindi,BJP,ORG
BBC Hindi,Bihar,GPE
BBC Hindi,Chirag Paswan's,PERSON
BBC Hindi,one to 19,CARDINAL
BBC Hindi,five,CARDINAL
BBC Hindi,Congress,ORG
BBC Hindi,six,CARDINAL
BBC Hindi,Bihar,GPE
BBC Portuguese,Brazilian,NORP
BBC Portuguese,Trump,ORG
BBC Portuguese,Brazil,GPE
BBC Portuguese,between 3,CARDINAL
BBC Portuguese,2nd,ORDINAL
BBC Portuguese,Chile,GPE
BBC Portuguese,STF,ORG
BBC Portuguese,Eduardo Bolsonaro,PERSON
BBC Portuguese,Brazilian,NORP
BBC Portuguese,The day,DATE
BBC Portuguese,Colombia,GPE
BBC Portuguese,"25,000",CARDINAL
BBC Portuguese,Earth,LOC
BBC Portuguese,Rio Grande,GPE
BBC Portuguese,thousands,CARDINAL
BBC Portuguese,American,NORP
BBC Portuguese,Hitler,PERSON
BBC Portuguese,German,NORP
BBC Russian,Ukrainian,GPE
BBC Russian,Vyacheslav “Tank” Penchukov,PERSON
BBC Russian,BBC,ORG
BBC Russian,the United States,GPE
BBC Russian,War,GPE
BBC Russian,Ukraine,GPE
BBC Russian,Odessa,GPE
BBC Russian,Britain,GPE
BBC Russian,20 years,DATE
BBC Russian,Thousands,CARDINAL
BBC Russian,Mexico,GPE
BBC Russian,Ukrainian,NORP
BBC Russian,Russian,NORP
BBC Russian,West,LOC
BBC Russian,Trump,ORG
BBC Russian,Russia,GPE
BBC Russian,OPEC,ORG
BBC Russian,CIA,ORG
BBC Japanese,Trump,ORG
BBC Japanese,dozens,CARDINAL
BBC Japanese,BBC,ORG
BBC Japanese,next week,DATE
BBC Japanese,Russian,NORP
BBC Japanese,Kiv,GPE
BBC Japanese,China,GPE
BBC Japanese,Ministry of Foreign Affairs,ORG
BBC Japanese,Japan,GPE
BBC Japanese,Japanese,NORP
BBC Japanese,10 years,DATE
BBC Japanese,Paris,GPE
BBC Japanese,BBC,ORG
BBC Japanese,Trump,ORG
BBC Japanese,British,NORP
BBC Japanese,German,NORP
BBC Japanese,British,NORP
BBC Japanese,Andrew ``,PERSON
BBC Japanese,Giuffre,ORG
BBC Japanese,Epstein,PERSON
BBC Japanese,Italian,NORP
BBC Japanese,Bosnia,GPE
BBC Swahili,DR Congo,ORG
BBC Swahili,M23,GPE
BBC Swahili,Qatar,GPE
BBC Swahili,FDLR,ORG
BBC Swahili,Tanzania,GPE
BBC Swahili,TEC,ORG
BBC Swahili,Sunday,DATE
BBC Swahili,Anderson,PERSON
BBC Swahili,5,CARDINAL
BBC Swahili,Samia,PERSON
BBC Swahili,Gen Z,ORG
BBC Swahili,Tanzania,GPE
BBC Swahili,Samia,PERSON
BBC Swahili,Hidden Sugar: How Much Are You Really Eating,PERSON
BBC Swahili,Epstein,PERSON
BBC Swahili,Trump,ORG
