Source_Name,Entity,Label
BBC Spanish,US,GPE
BBC Spanish,China,GPE
BBC Spanish,US,GPE
BBC Spanish,Pablo Salgueiro,PERSON
BBC Spanish,ALS,ORG
BBC Spanish,Uruguay,GPE
BBC Spanish,5,CARDINAL
BBC Spanish,Louvre,PERSON
BBC Hindi,Trump-Putin,ORG
BBC Hindi,Russia,GPE
BBC Hindi,Ukraine,GPE
BBC Hindi,seven,CARDINAL
BBC Hindi,Khan,PERSON
BBC Hindi,Asim Munir,PERSON
BBC Hindi,Bihar,GPE
BBC Hindi,"2,59",CARDINAL
BBC Hindi,Bihar,GPE
BBC Hindi,Sarfaraz Khan,PERSON
BBC Hindi,Muslims,NORP
BBC Hindi,RSS,ORG
BBC Hindi,Sarsanghchalaks,GPE
BBC Hindi,100 years,DATE
BBC Hindi,Sanjay Dutt,PERSON
BBC Hindi,Mumbai,GPE
BBC Hindi,Ujjwal Nikam,ORG
BBC Hindi,Mumbai,GPE
BBC Hindi,Kasab,PERSON
BBC Hindi,Bihar,GPE
BBC Hindi,"15,24",CARDINAL
BBC Portuguese,China,GPE
BBC Portuguese,Asian,NORP
BBC Portuguese,Brazil,GPE
BBC Portuguese,Leonardo DiCaprio,PERSON
BBC Portuguese,Germany,GPE
BBC Portuguese,Louvre,PERSON
BBC Portuguese,Prince Andrew,PERSON
BBC Portuguese,30,CARDINAL
BBC Portuguese,US,GPE
BBC Portuguese,Mona Lisa,PERSON
BBC Portuguese,Louvre,PERSON
BBC Portuguese,Guarulhos,PERSON
BBC Portuguese,Cold,EVENT
BBC Russian,FBK,ORG
BBC Russian,Russia,GPE
BBC Russian,Война,GPE
BBC Russian,Киев,PERSON
BBC Russian,150,CARDINAL
BBC Russian,The European Union,ORG
BBC Russian,Russia,GPE
BBC Russian,19th,ORDINAL
BBC Russian,Belarusian,NORP
BBC Russian,Andrzej Poczobut,PERSON
BBC Russian,Georgian,NORP
BBC Russian,Mzie Amaglobeli,PERSON
BBC Russian,Kadyrov,PERSON
BBC Russian,Chechen,NORP
BBC Russian,Yerevan,PERSON
BBC Russian,6.10,CARDINAL
BBC Russian,Berdyansk,ORG
BBC Russian,a year,DATE
BBC Russian,Moscow,GPE
BBC Russian,Louvre,PERSON
BBC Russian,$100 million,MONEY
BBC Russian,Ukraine,GPE
BBC Russian,Russian,NORP
BBC Russian,Kharkov,GPE
BBC Russian,Russians,NORP
BBC Russian,2026,DATE
BBC Japanese,first,ORDINAL
BBC Japanese,Takaichi,ORG
BBC Japanese,Japan,GPE
BBC Japanese,first,ORDINAL
BBC Japanese,"the ""Iron Lady",LAW
BBC Japanese,British,NORP
BBC Japanese,Thatcher,PERSON
BBC Japanese,Trump,ORG
BBC Japanese,US,GPE
BBC Japanese,Russia,GPE
BBC Japanese,Trump,PERSON
BBC Japanese,Ukraine,GPE
BBC Japanese,Gaza,GPE
BBC Japanese,Louvre Museum,ORG
BBC Japanese,15.5 billion yen,MONEY
BBC Japanese,Ukrainian,GPE
BBC Japanese,Russian,NORP
BBC Japanese,British,NORP
BBC Japanese,Demolish,NORP
BBC Japanese,the White House,ORG
BBC Japanese,Trump,PERSON
BBC Japanese,Matcha,GPE
BBC Japanese,Uji,ORG
BBC Swahili,46,CARDINAL
BBC Swahili,Uganda,GPE
BBC Swahili,UN,ORG
BBC Swahili,Israel,GPE
BBC Swahili,Gaza,GPE
BBC Swahili,CHADEMA,ORG
BBC Swahili,John Heche,PERSON
BBC Swahili,Tarime Tanzania,ORG
BBC Swahili,Trump,PERSON
BBC Swahili,Gaza,GPE
BBC Swahili,Ukraine,GPE
BBC Swahili,Liverpool,ORG
BBC Swahili,Arne Slot,PERSON
BBC Swahili,Somali,NORP
BBC Swahili,European Football Rumors,ORG
BBC Swahili,Wednesday,DATE
BBC Swahili,Liverpool,GPE
BBC Swahili,Semenyo,PERSON
BBC Swahili,Will Putin's,PERSON
BBC Swahili,EU,ORG
BBC Swahili,Hungary,GPE
BBC Swahili,Tanzania,GPE
BBC Swahili,Election 2025,DATE
BBC Swahili,72 hours,TIME
BBC Swahili,Khamenei,PERSON
BBC Swahili,Trump,ORG
