Source_Name,Entity,Label
BBC Spanish,Russian,NORP
BBC Spanish,Chinese,NORP
BBC Spanish,Ukraine,GPE
BBC Spanish,Putin,PERSON
BBC Spanish,Venezuela,GPE
BBC Spanish,the Clan del Golfo,FAC
BBC Spanish,US,GPE
BBC Spanish,Colombia,GPE
BBC Spanish,Boris,PERSON
BBC Spanish,Sofía,ORG
BBC Spanish,Bondi Beach,GPE
BBC Spanish,Australia,GPE
BBC Spanish,Nick Reiner,PERSON
BBC Spanish,Rob Reiner,PERSON
BBC Spanish,Michele,PERSON
BBC Spanish,Reiner,PERSON
BBC Hindi,Jee Ram Ji',PERSON
BBC Hindi,Bondi Beach,GPE
BBC Hindi,Australian,NORP
BBC Hindi,Indian,NORP
BBC Hindi,Sajid Akram,PERSON
BBC Hindi,Navid,PERSON
BBC Hindi,Delhi,GPE
BBC Hindi,Delhi,GPE
BBC Hindi,50%,PERCENT
BBC Hindi,Fat Loss Drugs,ORG
BBC Hindi,BJP,ORG
BBC Hindi,Hasnat Abdullah,PERSON
BBC Hindi,Seven,CARDINAL
BBC Hindi,Sisters,ORG
BBC Hindi,India,GPE
BBC Hindi,Rana Balachauria,PERSON
BBC Hindi,Moosewala,GPE
BBC Hindi,Pakistani,NORP
BBC Hindi,Dhaka,ORG
BBC Portuguese,Venezuela,GPE
BBC Portuguese,European Parliament,ORG
BBC Portuguese,Mercosur,GPE
BBC Portuguese,Donald Trump,PERSON
BBC Portuguese,BBC,ORG
BBC Portuguese,American,NORP
BBC Portuguese,Bolsonaro,PERSON
BBC Portuguese,first,ORDINAL
BBC Portuguese,Zezé di Camargo,ORG
BBC Portuguese,Silvio Santos,PERSON
BBC Portuguese,Australia,GPE
BBC Portuguese,coma,GPE
BBC Portuguese,Philippines,GPE
BBC Portuguese,Americans,NORP
BBC Portuguese,Trump,ORG
BBC Russian,Mali,GPE
BBC Russian,Kremlin,ORG
BBC Russian,Alexander Butyagin,PERSON
BBC Russian,Poland,GPE
BBC Russian,Ukraine,GPE
BBC Russian,White House,ORG
BBC Russian,Trump,ORG
BBC Russian,Vance,PERSON
BBC Russian,Vanity Fair Are Taken Out,ORG
BBC Russian,Venezuela,GPE
BBC Russian,The Supreme Court,ORG
BBC Russian,Russia,GPE
BBC Russian,Polina Lurie,ORG
BBC Russian,Larisa Dolina,PERSON
BBC Russian,Ukraine,GPE
BBC Russian,War,GPE
BBC Russian,Ukraine,GPE
BBC Russian,Zelensky,PERSON
BBC Russian,US,GPE
BBC Russian,Russia,GPE
BBC Russian,Trump,PERSON
BBC Russian,Democratic,NORP
BBC Russian,Reiner,PERSON
BBC Russian,Thousands,CARDINAL
BBC Russian,more than 200 million years,MONEY
BBC Russian,Italian,NORP
BBC Russian,British,NORP
BBC Japanese,Venezuelan,NORP
BBC Japanese,Australian,NORP
BBC Japanese,Rob Reiner's,PERSON
BBC Japanese,BBC,ORG
BBC Japanese,Trump,PERSON
BBC Japanese,EU,ORG
BBC Japanese,10%,PERCENT
BBC Japanese,2035,DATE
BBC Japanese,Epstein,PERSON
BBC Japanese,UK,GPE
BBC Japanese,British,NORP
BBC Japanese,BBC,ORG
BBC Japanese,Brown University,ORG
BBC Japanese,US,GPE
BBC Japanese,Ukraine,GPE
BBC Japanese,British,NORP
BBC Japanese,first,ORDINAL
BBC Swahili,Trump,ORG
BBC Swahili,Venezuela,GPE
BBC Swahili,BBC,ORG
BBC Swahili,Donald Trump's,PERSON
BBC Swahili,el-Fasher-Watafiti,ORG
BBC Swahili,millions,CARDINAL
BBC Swahili,BBC,ORG
BBC Swahili,European Football Rumors,ORG
BBC Swahili,Wednesday,DATE
BBC Swahili,Five,CARDINAL
BBC Swahili,EPL,ORG
BBC Swahili,Semenyo,PERSON
BBC Swahili,M23,GPE
BBC Swahili,Uvira,GPE
BBC Swahili,last week,DATE
BBC Swahili,Australian,NORP
BBC Swahili,Muslim,NORP
BBC Swahili,Shabbat,PERSON
BBC Swahili,Trump,PERSON
BBC Swahili,US,GPE
