Source_Name,Entity,Label,Scrape_Date
BBC Mundo,el exclusivo acceso de la BBC,ORG,2026_08_25
BBC Mundo,el Talibán,GPE,2026_08_25
BBC Mundo,Afganistán,PERSON,2026_08_25
BBC Mundo,Mark Carney,PERSON,2026_08_25
BBC Mundo,el primer,GPE,2026_08_25
BBC Mundo,ministro de Canadá,PERSON,2026_08_25
BBC Mundo,Trump,ORG,2026_08_25
BBC Mundo,El miedo,ORG,2026_08_25
BBC Mundo,El Salvador,GPE,2026_08_25
BBC Mundo,los 4,GPE,2026_08_25
BBC Mundo,de Bukele,PERSON,2026_08_25
BBC Mundo,contra,NORP,2026_08_25
BBC Mundo,las maras,PERSON,2026_08_25
BBC Mundo,Qué,ORG,2026_08_25
BBC Mundo,las chagras,GPE,2026_08_25
BBC Mundo,"las """,GPE,2026_08_25
BBC Mundo,la selva tropical que,ORG,2026_08_25
BBC Mundo,Colombia,GPE,2026_08_25
BBC Mundo,Ecuador,GPE,2026_08_25
BBC Mundo,temperatura media más alta jamás registrada,ORG,2026_08_25
BBC Mundo,El Niño,ORG,2026_08_25
BBC Mundo,Tras la pista de un,PERSON,2026_08_25
BBC Mundo,BBC,ORG,2026_08_25
BBC Mundo,al jefe de,PERSON,2026_08_25
BBC Mundo,de Al Assad,PERSON,2026_08_25
BBC Mundo,los abusos de mi hermanastro,PERSON,2026_08_25
BBC Mundo,llevarlo,PERSON,2026_08_25
BBC Mundo,fotográfica de pelirrojos,PERSON,2026_08_25
BBC Mundo,un,ORG,2026_08_25
BBC Mundo,vez más,PERSON,2026_08_25
BBC Mundo,las amigas,ORG,2026_08_25
BBC Mundo,un,ORG,2026_08_25
BBC Mundo,platónico,PRODUCT,2026_08_25
BBC Hindi,सरकार,ORG,2026_08_25
BBC Hindi,लाइव,ORG,2026_08_25
BBC Hindi,पटना स्टूडेंट प्रदर्शन,ORG,2026_08_25
BBC Hindi,पुलिस,PERSON,2026_08_25
BBC Hindi,वाटर,ORG,2026_08_25
BBC Hindi,कैनन का इस्तेमाल किया,ORG,2026_08_25
BBC Hindi,प्रदर्शनकारी,CARDINAL,2026_08_25
BBC Hindi,बीमारी बन जाता,ORG,2026_08_25
BBC Hindi,मैं,CARDINAL,2026_08_25
BBC Hindi,खोने,ORG,2026_08_25
BBC Hindi,होने वाली,PERSON,2026_08_25
BBC Portuguese,IA,GPE,2026_08_25
BBC Portuguese,Brasil,PERSON,2026_08_25
BBC Portuguese,PIB cinco,ORG,2026_08_25
BBC Portuguese,que tarifaço de Trump,PERSON,2026_08_25
BBC Portuguese,Jornal Nacional,ORG,2026_08_25
BBC Portuguese,Renan Santos,PERSON,2026_08_25
BBC Portuguese,atenções,GPE,2026_08_25
