Source_Name,Entity,Label
BBC Spanish,Trinidad,GPE
BBC Spanish,Tobago,ORG
BBC Spanish,Trump,ORG
BBC Spanish,Caribbean,LOC
BBC Spanish,Venezuela,GPE
BBC Spanish,Yifat Tomer-Yerushalmi,PERSON
BBC Spanish,Israeli,NORP
BBC Spanish,Palestinian,NORP
BBC Spanish,one,CARDINAL
BBC Spanish,every day,DATE
BBC Spanish,Air India,ORG
BBC Spanish,241,CARDINAL
BBC Hindi,Trump,PERSON
BBC Hindi,Zohran Mamdani,PERSON
BBC Hindi,American,NORP
BBC Hindi,Iran,GPE
BBC Hindi,Supreme,ORG
BBC Hindi,Khamenei,PERSON
BBC Hindi,three,CARDINAL
BBC Hindi,America,GPE
BBC Hindi,China,GPE
BBC Hindi,Air India,ORG
BBC Hindi,Bihar Elections,PERSON
BBC Hindi,Left,PERSON
BBC Hindi,2020,DATE
BBC Hindi,Bihar Elections,PERSON
BBC Hindi,Chirag,PERSON
BBC Hindi,Lalu Yadav's,PERSON
BBC Hindi,Tejashwi,ORG
BBC Hindi,Kranti Gaur,PERSON
BBC Hindi,Russia,GPE
BBC Hindi,China,GPE
BBC Hindi,Pakistan,GPE
BBC Hindi,Dalit,PERSON
BBC Portuguese,the Red Command,ORG
BBC Portuguese,Helder Barbalho,ORG
BBC Portuguese,COP,FAC
BBC Portuguese,Rio,GPE
BBC Portuguese,115,CARDINAL
BBC Portuguese,117,CARDINAL
BBC Portuguese,Rio,GPE
BBC Portuguese,Air India,ORG
BBC Portuguese,the US Supreme Court,ORG
BBC Portuguese,Trump,ORG
BBC Portuguese,Trump,ORG
BBC Portuguese,Maduro,PERSON
BBC Portuguese,days,DATE
BBC Portuguese,Venezuela,GPE
BBC Russian,New York,GPE
BBC Russian,Mamdani,PERSON
BBC Russian,Russia,GPE
BBC Russian,War,GPE
BBC Russian,Ukraine,GPE
BBC Russian,Bashkiria,GPE
BBC Russian,Rome,GPE
BBC Russian,Kim Kardashian,PERSON
BBC Russian,Americans,NORP
BBC Russian,NASA,ORG
BBC Russian,Artemis,NORP
BBC Russian,Maldives,ORG
BBC Russian,2007,DATE
BBC Russian,England,GPE
BBC Russian,Valencia,PERSON
BBC Russian,229,CARDINAL
BBC Russian,Israel,GPE
BBC Russian,three,CARDINAL
BBC Russian,Hamas,ORG
BBC Russian,Afghanistan,GPE
BBC Russian,At least 20,CARDINAL
BBC Russian,hundreds,CARDINAL
BBC Japanese,32-year-old,DATE
BBC Japanese,British,NORP
BBC Japanese,Israeli,NORP
BBC Japanese,Palestinian,NORP
BBC Japanese,Trump,ORG
BBC Japanese,Cuomo,PERSON
BBC Japanese,NY,GPE
BBC Japanese,Democratic,NORP
BBC Japanese,M6.3,PERSON
BBC Japanese,Afghanistan,GPE
BBC Japanese,at least 20,CARDINAL
BBC Japanese,Maldives,ORG
BBC Japanese,2007,DATE
BBC Japanese,British,NORP
BBC Japanese,Andrew,PERSON
BBC Japanese,approximately 280 million yen,MONEY
BBC Japanese,BBC,ORG
BBC Japanese,Trump,PERSON
BBC Japanese,Binance,GPE
BBC Japanese,Jamaican,NORP
BBC Japanese,France,GPE
BBC Japanese,Louvre Museum,ORG
BBC Swahili,Israeli,NORP
BBC Swahili,Palestinian,NORP
BBC Swahili,SADC,PERSON
BBC Swahili,Tanzania,GPE
BBC Swahili,Samia,PERSON
BBC Swahili,European Football Rumors,ORG
BBC Swahili,Tuesday,DATE
BBC Swahili,Mainoo,PERSON
BBC Swahili,Tanzania,GPE
BBC Swahili,Wednesday,DATE
BBC Swahili,Tanzania,GPE
BBC Swahili,Tanzania,GPE
BBC Swahili,the United States,GPE
BBC Swahili,Nigeria,PERSON
BBC Swahili,Hassan,PERSON
BBC Swahili,Tanzania,GPE
BBC Swahili,more than 97 percent,PERCENT
BBC Swahili,Kenya,GPE
BBC Swahili,Uganda,GPE
