Source_Name,Entity,Label,Scrape_Date
BBC Mundo,De la Espriella,PERSON,2026_06_22
BBC Mundo,Colombia,GPE,2026_06_22
BBC Mundo,Trump,ORG,2026_06_22
BBC Mundo,Abelardo de la Espriella,PERSON,2026_06_22
BBC Mundo,Colombia,GPE,2026_06_22
BBC Mundo,Bukele,ORG,2026_06_22
BBC Mundo,Trump,ORG,2026_06_22
BBC Mundo,Colombia,GPE,2026_06_22
BBC Mundo,UK,GPE,2026_06_22
BBC Mundo,less than 2 years,DATE,2026_06_22
BBC Mundo,10 years,DATE,2026_06_22
BBC Mundo,Brexit,PERSON,2026_06_22
BBC Mundo,United Kingdom,GPE,2026_06_22
BBC Mundo,the European Union,ORG,2026_06_22
BBC Mundo,Labor,ORG,2026_06_22
BBC Mundo,Keir Starmer,ORG,2026_06_22
BBC Mundo,the United Kingdom,GPE,2026_06_22
BBC Mundo,less than 2 years,DATE,2026_06_22
BBC Mundo,Abelardo de la Espriella's,PERSON,2026_06_22
BBC Mundo,US,GPE,2026_06_22
BBC Mundo,American,NORP,2026_06_22
BBC Mundo,Colombia,GPE,2026_06_22
BBC Mundo,Noboa,PERSON,2026_06_22
BBC Mundo,De la Espriella,ORG,2026_06_22
BBC Mundo,Colombian,NORP,2026_06_22
BBC Mundo,3,CARDINAL,2026_06_22
BBC Mundo,De la Espriella,ORG,2026_06_22
BBC Mundo,Colombia,GPE,2026_06_22
BBC Mundo,The World Cup,EVENT,2026_06_22
BBC Mundo,100,CARDINAL,2026_06_22
BBC Mundo,first,ORDINAL,2026_06_22
BBC Hindi,At least 14,CARDINAL,2026_06_22
BBC Hindi,four,CARDINAL,2026_06_22
BBC Hindi,Lucknow,GPE,2026_06_22
BBC Hindi,Yogi Adityanath,PERSON,2026_06_22
BBC Hindi,Lucknow,GPE,2026_06_22
BBC Hindi,Nihang Sikhs,NORP,2026_06_22
BBC Hindi,Nagarasu Gurdwara,LOC,2026_06_22
BBC Hindi,Uttarakhand,GPE,2026_06_22
BBC Hindi,Andy Burnham,PERSON,2026_06_22
BBC Hindi,Britain,GPE,2026_06_22
BBC Hindi,Keir Starmer,PERSON,2026_06_22
BBC Hindi,Britain,GPE,2026_06_22
BBC Hindi,Netanyahu,PERSON,2026_06_22
BBC Hindi,Israel,GPE,2026_06_22
BBC Hindi,50 years ago,DATE,2026_06_22
BBC Hindi,Islampur to Shrirampur,GPE,2026_06_22
BBC Hindi,Chinese,NORP,2026_06_22
BBC Hindi,Iran,GPE,2026_06_22
BBC Hindi,America,GPE,2026_06_22
BBC Hindi,Netanyahu,PERSON,2026_06_22
BBC Hindi,Trump,PERSON,2026_06_22
BBC Hindi,World Cup Football,EVENT,2026_06_22
BBC Hindi,Spain,GPE,2026_06_22
BBC Hindi,Cape Verde,PRODUCT,2026_06_22
BBC Portuguese,UK,GPE,2026_06_22
BBC Portuguese,Keir Starmer,PERSON,2026_06_22
BBC Portuguese,US,GPE,2026_06_22
BBC Portuguese,Trump,ORG,2026_06_22
BBC Portuguese,United Kingdom,GPE,2026_06_22
BBC Portuguese,7th,ORDINAL,2026_06_22
BBC Portuguese,10 years,DATE,2026_06_22
BBC Portuguese,Colombia,GPE,2026_06_22
BBC Portuguese,Petro,PERSON,2026_06_22
BBC Portuguese,Abelardo de la Espriella,PERSON,2026_06_22
BBC Portuguese,Bukele,ORG,2026_06_22
BBC Portuguese,Milei,PERSON,2026_06_22
BBC Portuguese,Colombia,GPE,2026_06_22
BBC Portuguese,De la Espriella's,PERSON,2026_06_22
BBC Portuguese,Colombia,GPE,2026_06_22
BBC Portuguese,Chinese,NORP,2026_06_22
BBC Portuguese,BBC News,ORG,2026_06_22
BBC Portuguese,5,CARDINAL,2026_06_22
BBC Portuguese,2026,DATE,2026_06_22
BBC Russian,War,GPE,2026_06_22
BBC Russian,Ukraine,GPE,2026_06_22
BBC Russian,Ukrainian Armed Forces,ORG,2026_06_22
BBC Russian,Voronezh,GPE,2026_06_22
BBC Russian,Crimean,NORP,2026_06_22
BBC Russian,Artek,ORG,2026_06_22
BBC Russian,British,NORP,2026_06_22
BBC Russian,Keir Starmer,PERSON,2026_06_22
BBC Russian,Andy Burnham,PERSON,2026_06_22
BBC Russian,Konstantinovka,GPE,2026_06_22
BBC Russian,Donbass,ORG,2026_06_22
BBC Russian,Russia,GPE,2026_06_22
BBC Russian,Brexit,ORG,2026_06_22
BBC Russian,10 years later,DATE,2026_06_22
BBC Russian,Britain,GPE,2026_06_22
BBC Russian,EU,ORG,2026_06_22
BBC Russian,Kerch Strait,LOC,2026_06_22
BBC Russian,Crimea,ORG,2026_06_22
BBC Russian,Abelardo de la Espriella,PERSON,2026_06_22
BBC Russian,Colombian,NORP,2026_06_22
BBC Russian,the United States,GPE,2026_06_22
BBC Russian,Iran,GPE,2026_06_22
BBC Russian,Switzerland,GPE,2026_06_22
BBC Russian,the night,TIME,2026_06_22
BBC Russian,France,GPE,2026_06_22
BBC Russian,British,NORP,2026_06_22
BBC Russian,Keir Starmer,PERSON,2026_06_22
BBC Japanese,British,NORP,2026_06_22
BBC Japanese,Starmer,PERSON,2026_06_22
BBC Japanese,first,ORDINAL,2026_06_22
BBC Japanese,US,GPE,2026_06_22
BBC Japanese,Iran,GPE,2026_06_22
BBC Japanese,BBC,ORG,2026_06_22
BBC Japanese,Israeli,NORP,2026_06_22
BBC Japanese,Lebanon,GPE,2026_06_22
BBC Japanese,Zelenskiy,PERSON,2026_06_22
BBC Japanese,Poland,GPE,2026_06_22
BBC Japanese,Russian,NORP,2026_06_22
BBC Japanese,Crimea,ORG,2026_06_22
BBC Japanese,Ukrainian,GPE,2026_06_22
BBC Japanese,Meloni,PERSON,2026_06_22
BBC Japanese,Trump,PERSON,2026_06_22
BBC Japanese,two days,DATE,2026_06_22
BBC Japanese,First,ORDINAL,2026_06_22
BBC Japanese,H5N1,PERSON,2026_06_22
BBC Japanese,Australia,GPE,2026_06_22
BBC Japanese,British,NORP,2026_06_22
BBC Japanese,Starmer,PERSON,2026_06_22
BBC Japanese,2026,CARDINAL,2026_06_22
BBC Japanese,World Cup,EVENT,2026_06_22
BBC Japanese,Japan,GPE,2026_06_22
BBC Japanese,Tunisia,GPE,2026_06_22
BBC Japanese,first,ORDINAL,2026_06_22
BBC Japanese,one,CARDINAL,2026_06_22
BBC Japanese,Iran,GPE,2026_06_22
BBC Japanese,the Strait of Hormuz,LOC,2026_06_22
BBC Japanese,Israel,GPE,2026_06_22
BBC Japanese,Lebanon,GPE,2026_06_22
BBC Japanese,US,GPE,2026_06_22
BBC Swahili,British,NORP,2026_06_22
BBC Swahili,Keir Starmer,PERSON,2026_06_22
BBC Swahili,first,ORDINAL,2026_06_22
BBC Swahili,the United States,GPE,2026_06_22
BBC Swahili,Iran,GPE,2026_06_22
BBC Swahili,the night,TIME,2026_06_22
BBC Swahili,Britain,GPE,2026_06_22
BBC Swahili,World Cup 2026,EVENT,2026_06_22
BBC Swahili,BBC,ORG,2026_06_22
BBC Swahili,first,ORDINAL,2026_06_22
BBC Swahili,Keir Starmer,PERSON,2026_06_22
BBC Swahili,British,NORP,2026_06_22
BBC Swahili,US,GPE,2026_06_22
BBC Swahili,Israeli,NORP,2026_06_22
BBC Swahili,Tanzania,GPE,2026_06_22
BBC Swahili,Namibia,GPE,2026_06_22
BBC Swahili,European,NORP,2026_06_22
BBC Swahili,Monday,DATE,2026_06_22
BBC Swahili,Marcus Rashford,PERSON,2026_06_22
BBC Swahili,Barcelona,GPE,2026_06_22
Al Jazeera,China,GPE,2026_06_22
Al Jazeera,10,CARDINAL,2026_06_22
Al Jazeera,US,GPE,2026_06_22
Al Jazeera,Pakistan,GPE,2026_06_22
Al Jazeera,Colombia,GPE,2026_06_22
Al Jazeera,US,GPE,2026_06_22
Al Jazeera,Pacific,LOC,2026_06_22
Al Jazeera,two,CARDINAL,2026_06_22
Al Jazeera,Gaza,GPE,2026_06_22
Al Jazeera,the Mediterranean Sea,LOC,2026_06_22
Al Jazeera,Canada,GPE,2026_06_22
Al Jazeera,Muslims,NORP,2026_06_22
Al Jazeera,"1,000",CARDINAL,2026_06_22
Al Jazeera,DR,GPE,2026_06_22
Al Jazeera,Congo,GPE,2026_06_22
Al Jazeera,UK,GPE,2026_06_22
Al Jazeera,seventh,ORDINAL,2026_06_22
Al Jazeera,10 years,DATE,2026_06_22
Al Jazeera,Coca-Cola,ORG,2026_06_22
Al Jazeera,US,GPE,2026_06_22
Al Jazeera,Keir Stamer’s,PERSON,2026_06_22
The Hindu,At least 12,CARDINAL,2026_06_22
The Hindu,Keir Starmer,ORG,2026_06_22
The Hindu,U.K.,GPE,2026_06_22
The Hindu,Reclaiming Tamil Nadu’s,PERSON,2026_06_22
The Hindu,45 days,DATE,2026_06_22
The Hindu,Hyderabad,ORG,2026_06_22
The Hindu,Finland,GPE,2026_06_22
The Hindu,West Asia war,LOC,2026_06_22
The Hindu,1,CARDINAL,2026_06_22
The Hindu,33%,PERCENT,2026_06_22
The Hindu,Explained,ORG,2026_06_22
The Hindu,Mallika Sukumaran,PERSON,2026_06_22
The Hindu,Lakshmipriya,ORG,2026_06_22
The Hindu,India,GPE,2026_06_22
The Hindu,2,CARDINAL,2026_06_22
BBC World RSS,First,ORDINAL,2026_06_22
BBC World RSS,US,GPE,2026_06_22
BBC World RSS,Iran,GPE,2026_06_22
BBC World RSS,Colombia,GPE,2026_06_22
BBC World RSS,Australia,GPE,2026_06_22
BBC World RSS,Russian,NORP,2026_06_22
BBC World RSS,Ukraine,GPE,2026_06_22
BBC World RSS,Donbas,GPE,2026_06_22
BBC World RSS,Alan Greenspan,PERSON,2026_06_22
BBC World RSS,American,NORP,2026_06_22
BBC World RSS,100,CARDINAL,2026_06_22
BBC World RSS,Kenyan,NORP,2026_06_22
BBC World RSS,Uganda,GPE,2026_06_22
BBC World RSS,more than half,CARDINAL,2026_06_22
BBC World RSS,France,GPE,2026_06_22
BBC World RSS,Japan,GPE,2026_06_22
BBC World RSS,first,ORDINAL,2026_06_22
BBC World RSS,1978,DATE,2026_06_22
BBC World RSS,Oliver Tree's,PERSON,2026_06_22
BBC World RSS,US,GPE,2026_06_22
BBC World RSS,Three,CARDINAL,2026_06_22
BBC World RSS,Philippines,GPE,2026_06_22
NYT World RSS,U.K.,GPE,2026_06_22
NYT World RSS,Burnham Wins Key Endorsement,ORG,2026_06_22
NYT World RSS,Mideast Live Updates,ORG,2026_06_22
NYT World RSS,Vance Points,PERSON,2026_06_22
NYT World RSS,First Round of U.S.-Iran Talks Ends With High Hopes,ORG,2026_06_22
NYT World RSS,Thousands,CARDINAL,2026_06_22
NYT World RSS,Donbas Strongholds,FAC,2026_06_22
NYT World RSS,Russia Pushes Closer,ORG,2026_06_22
NYT World RSS,Qatar Gas Plant Leaves,ORG,2026_06_22
NYT World RSS,This Radio Host Really Know Everyone,ORG,2026_06_22
NYT World RSS,Wales,GPE,2026_06_22
NYT World RSS,Cuba,GPE,2026_06_22
NYT World RSS,South Korea’s,GPE,2026_06_22
NYT World RSS,Two,CARDINAL,2026_06_22
NYT World RSS,Philippines,GPE,2026_06_22
NYT World RSS,Abelardo De La Espriella,PERSON,2026_06_22
NYT World RSS,Trump-Backed Rightist,ORG,2026_06_22
NYT World RSS,Colombia,GPE,2026_06_22
