Source_Name,Entity,Label,Scrape_Date
BBC Mundo,Fui,PERSON,2026_08_30
BBC Mundo,Corea del Norte,ORG,2026_08_30
BBC Mundo,un,ORG,2026_08_30
BBC Mundo,Islandia,GPE,2026_08_30
BBC Mundo,rechaza,GPE,2026_08_30
BBC Mundo,margen la,PERSON,2026_08_30
BBC Mundo,un,ORG,2026_08_30
BBC Mundo,el país,ORG,2026_08_30
BBC Mundo,El rescate de una niña de 5,ORG,2026_08_30
BBC Mundo,días después de la,PERSON,2026_08_30
BBC Mundo,Nepal,GPE,2026_08_30
BBC Mundo,Tibet,GPE,2026_08_30
BBC Mundo,China,GPE,2026_08_30
BBC Mundo,Donald Trump,PERSON,2026_08_30
BBC Mundo,Delcy Rodríguez,PERSON,2026_08_30
BBC Mundo,un acuerdo,ORG,2026_08_30
BBC Mundo,el control de más del,ORG,2026_08_30
BBC Mundo,20%,PERCENT,2026_08_30
BBC Mundo,Marta Luisa de Noruega,PERSON,2026_08_30
BBC Mundo,un chamán,ORG,2026_08_30
BBC Mundo,reina pese,PERSON,2026_08_30
BBC Mundo,su hermano,PERSON,2026_08_30
BBC Mundo,Haakon,PRODUCT,2026_08_30
BBC Mundo,Ratko Mladić,PERSON,2026_08_30
BBC Mundo,Bosnia,GPE,2026_08_30
BBC Mundo,Qué,PERSON,2026_08_30
BBC Mundo,la nueva tendencia de los jóvenes,PERSON,2026_08_30
BBC Mundo,Nepal,GPE,2026_08_30
BBC Mundo,Tibet,GPE,2026_08_30
BBC Hindi,लाइव,ORG,2026_08_30
BBC Hindi,कहा,GPE,2026_08_30
BBC Hindi,BJP,ORG,2026_08_30
BBC Hindi,White House,ORG,2026_08_30
BBC Hindi,Trump,ORG,2026_08_30
BBC Hindi,1.72 lakh dollars,MONEY,2026_08_30
BBC Hindi,कहा,GPE,2026_08_30
BBC Hindi,रही हैं,PERSON,2026_08_30
BBC Portuguese,China,GPE,2026_08_30
BBC Portuguese,billion-dollar,MONEY,2026_08_30
BBC Portuguese,millions,CARDINAL,2026_08_30
BBC Portuguese,Iceland,GPE,2026_08_30
BBC Portuguese,the European Union,ORG,2026_08_30
BBC Portuguese,sistemas hídricos,PERSON,2026_08_30
BBC Portuguese,há centenas de anos,PERSON,2026_08_30
BBC Portuguese,Cuba,GPE,2026_08_30
BBC Portuguese,para alimentar,PERSON,2026_08_30
BBC Portuguese,sua população,ORG,2026_08_30
BBC Portuguese,Augusto Cury,PERSON,2026_08_30
BBC Portuguese,Globo,ORG,2026_08_30
BBC Portuguese,one,CARDINAL,2026_08_30
BBC Portuguese,AI,GPE,2026_08_30
BBC Portuguese,EUA,ORG,2026_08_30
BBC Portuguese,Louise,PERSON,2026_08_30
BBC Portuguese,Norway,GPE,2026_08_30
BBC Portuguese,Haakon,PERSON,2026_08_30
BBC Portuguese,nazista,PERSON,2026_08_30
BBC Portuguese,Alemanha,ORG,2026_08_30
BBC Russian,Исландия,ORG,2026_08_30
BBC Russian,против возобновления,PERSON,2026_08_30
BBC Russian,переговоров о вступлении в ЕС,ORG,2026_08_30
BBC Russian,Расследование Би-би,PERSON,2026_08_30
BBC Russian,ИИ,PRODUCT,2026_08_30
BBC Russian,YouTube,ORG,2026_08_30
BBC Russian,NASA,ORG,2026_08_30
BBC Russian,Война,GPE,2026_08_30
BBC Russian,Киеве,PRODUCT,2026_08_30
BBC Russian,пострадавших после удара,ORG,2026_08_30
BBC Russian,Киевом,GPE,2026_08_30
BBC Russian,37,CARDINAL,2026_08_30
BBC Russian,по,ORG,2026_08_30
BBC Russian,меньшей,ORG,2026_08_30
BBC Russian,734,CARDINAL,2026_08_30
BBC Russian,2400,CARDINAL,2026_08_30
BBC Russian,Nigerian,NORP,2026_08_30
BBC Russian,one,CARDINAL,2026_08_30
BBC Russian,15,CARDINAL,2026_08_30
BBC Russian,Ratko Mladic,PERSON,2026_08_30
BBC Russian,Bosnian,NORP,2026_08_30
BBC Japanese,Nepal-China,GPE,2026_08_30
BBC Japanese,at least 690,CARDINAL,2026_08_30
BBC Japanese,"over 3,000",CARDINAL,2026_08_30
BBC Japanese,Norway,GPE,2026_08_30
BBC Japanese,Tibetan,NORP,2026_08_30
BBC Japanese,China,GPE,2026_08_30
BBC Japanese,BBC China,ORG,2026_08_30
BBC Japanese,Spanish,NORP,2026_08_30
BBC Japanese,Ceuta,GPE,2026_08_30
BBC Japanese,Nepal-China,GPE,2026_08_30
BBC Japanese,"2,07",CARDINAL,2026_08_30
BBC Japanese,Nepal,GPE,2026_08_30
BBC Japanese,Yugoslav,NORP,2026_08_30
BBC Japanese,Bosnian,NORP,2026_08_30
BBC Japanese,長引く干ばつでチーズなどの生産規制を緩和、フランスの原産地表示当局,PERSON,2026_08_30
BBC Swahili,Kiongozi,GPE,2026_08_30
BBC Swahili,Zambia,GPE,2026_08_30
BBC Swahili,US,GPE,2026_08_30
BBC Swahili,Trump,PERSON,2026_08_30
BBC Swahili,Iran,GPE,2026_08_30
BBC Swahili,Jinsi Donald Trump,PERSON,2026_08_30
BBC Swahili,China,GPE,2026_08_30
BBC Swahili,5,CARDINAL,2026_08_30
BBC Swahili,African,NORP,2026_08_30
BBC Swahili,Je,ORG,2026_08_30
BBC Swahili,Ulaya,ORG,2026_08_30
BBC Swahili,CCM,ORG,2026_08_30
BBC Swahili,Tetesi za Soka Ulaya,PERSON,2026_08_30
BBC Swahili,Grealish,NORP,2026_08_30
BBC Swahili,Man City,GPE,2026_08_30
BBC Swahili,Ndejembi,GPE,2026_08_30
BBC Swahili,Tanzania,GPE,2026_08_30
BBC Swahili,Ni nini kilisababisha kuporomoka kwa,PERSON,2026_08_30
BBC Swahili,kusababisha mafuriko,PERSON,2026_08_30
BBC Swahili,Nepal,PERSON,2026_08_30
Al Jazeera,Manchester United,PERSON,2026_08_30
Al Jazeera,Ipswich Town,ORG,2026_08_30
Al Jazeera,Russian,NORP,2026_08_30
Al Jazeera,Ukrainian,NORP,2026_08_30
Al Jazeera,38,CARDINAL,2026_08_30
Al Jazeera,Iranians,NORP,2026_08_30
Al Jazeera,six months,DATE,2026_08_30
Al Jazeera,Israel,GPE,2026_08_30
Al Jazeera,Ben-Gvir,PERSON,2026_08_30
Al Jazeera,Palestinian,NORP,2026_08_30
Al Jazeera,260,CARDINAL,2026_08_30
Al Jazeera,Cyprus,PRODUCT,2026_08_30
Al Jazeera,Iran,GPE,2026_08_30
Al Jazeera,Khamenei,PERSON,2026_08_30
Al Jazeera,Gulf,LOC,2026_08_30
Al Jazeera,Hormuz,PERSON,2026_08_30
Al Jazeera,Chelsea,PERSON,2026_08_30
Al Jazeera,Brighton,PERSON,2026_08_30
Al Jazeera,750,CARDINAL,2026_08_30
Al Jazeera,Israel,GPE,2026_08_30
Al Jazeera,Netanyahu,PERSON,2026_08_30
Al Jazeera,US,GPE,2026_08_30
Al Jazeera,Israel,GPE,2026_08_30
Al Jazeera,Iran,GPE,2026_08_30
Al Jazeera,US,GPE,2026_08_30
The Hindu,Djokovic,ORG,2026_08_30
The Hindu,Indian,NORP,2026_08_30
The Hindu,Nepal,GPE,2026_08_30
The Hindu,768,CARDINAL,2026_08_30
The Hindu,PM Modi,ORG,2026_08_30
The Hindu,Uzbekistan,ORG,2026_08_30
The Hindu,BJP,ORG,2026_08_30
The Hindu,Gen Z,PERSON,2026_08_30
The Hindu,At least six,CARDINAL,2026_08_30
The Hindu,nearly 270,CARDINAL,2026_08_30
The Hindu,Cyprus,PRODUCT,2026_08_30
The Hindu,2026,DATE,2026_08_30
The Hindu,two,CARDINAL,2026_08_30
The Hindu,Jaipur,GPE,2026_08_30
The Hindu,Sept. 5,DATE,2026_08_30
The Hindu,Chennai,ORG,2026_08_30
The Hindu,second,ORDINAL,2026_08_30
The Hindu,India,GPE,2026_08_30
The Hindu,Uzbekistan,GPE,2026_08_30
BBC World RSS,Iceland,GPE,2026_08_30
BBC World RSS,EU,ORG,2026_08_30
BBC World RSS,Swiss,NORP,2026_08_30
BBC World RSS,22,DATE,2026_08_30
BBC World RSS,five,CARDINAL,2026_08_30
BBC World RSS,Canada,GPE,2026_08_30
BBC World RSS,US,GPE,2026_08_30
BBC World RSS,WhatsApp,ORG,2026_08_30
BBC World RSS,At least 37,CARDINAL,2026_08_30
BBC World RSS,hundreds,CARDINAL,2026_08_30
BBC World RSS,Zambian,NORP,2026_08_30
BBC World RSS,Milo Yiannopoulos,PERSON,2026_08_30
BBC World RSS,US,GPE,2026_08_30
BBC World RSS,UK,GPE,2026_08_30
BBC World RSS,China,GPE,2026_08_30
BBC World RSS,Norway,GPE,2026_08_30
BBC World RSS,first,ORDINAL,2026_08_30
BBC World RSS,Ecuadorian,NORP,2026_08_30
NYT World RSS,China,GPE,2026_08_30
NYT World RSS,261,CARDINAL,2026_08_30
NYT World RSS,23,CARDINAL,2026_08_30
NYT World RSS,Countries Are Missing,ORG,2026_08_30
NYT World RSS,Tibet,GPE,2026_08_30
NYT World RSS,Japan,GPE,2026_08_30
NYT World RSS,German,NORP,2026_08_30
NYT World RSS,Fight Over Power,ORG,2026_08_30
NYT World RSS,Iran Show War,EVENT,2026_08_30
NYT World RSS,U.S.,GPE,2026_08_30
NYT World RSS,Israeli,NORP,2026_08_30
NYT World RSS,Palestinians,NORP,2026_08_30
NYT World RSS,Venezuelans,NORP,2026_08_30
NYT World RSS,U.S. Oil Takeover,ORG,2026_08_30
NYT World RSS,37,CARDINAL,2026_08_30
NYT World RSS,Russian,NORP,2026_08_30
NYT World RSS,Reach 900 Workers Missing After Floods,ORG,2026_08_30
NYT World RSS,Expedia Faces Off With Cuban Families Over Land Seized Decades Ago,ORG,2026_08_30
NYT World RSS,Carney,NORP,2026_08_30
