Source_Name,Original_Headline,Translated_Headline,Polarity,Scrape_Date
BBC Mundo,El dilema de Arabia Saudita al intentar mantenerse al margen de la guerra entre EE.UU. e Irán,Saudi Arabia's dilemma in trying to stay out of the US-Iran war,-1.0,2026_07_30
BBC Mundo,"El escándalo por los buenos resultados en las pruebas de admisión de la UNAM, la universidad más grande de América Latina","The scandal over the good results in the admission tests of UNAM, the largest university in Latin America",1.0,2026_07_30
BBC Mundo,"El polémico caso de Bernarda Vera, la chilena declarada desaparecida durante el régimen de Pinochet que hallaron viva en Argentina 5 décadas después","The controversial case of Bernarda Vera, the Chilean declared missing during the Pinochet regime who was found alive in Argentina 5 decades later",0.0,2026_07_30
BBC Mundo,"""El oscuro secreto de Hollywood"": 4 mujeres acusan al actor y cantante Jared Leto de conducta sexual delictiva cuando eran adolescentes","""Hollywood's dark secret"": 4 women accuse actor and singer Jared Leto of criminal sexual conduct when they were teenagers",0.0,2026_07_30
BBC Mundo,Tetracromatismo: la particular variante genética que hace que algunas mujeres vean más colores que el resto de personas,Tetrachromatism: the particular genetic variant that makes some women see more colors than other people,0.0,2026_07_30
BBC Mundo,"Qué tomó Daniel Noboa del ""modelo Bukele"" para combatir la inseguridad en Ecuador (y por qué la violencia no ha disminuido)","What Daniel Noboa took from the ""Bukele model"" to combat insecurity in Ecuador (and why violence has not decreased)",0.0,2026_07_30
BBC Mundo,5 alimentos que ayudan a cuidar nuestros huesos (más allá de la leche),5 foods that help take care of our bones (beyond milk),0.0,2026_07_30
BBC Mundo,La FIFA abre procedimientos disciplinarios contra Argentina por incidentes ocurridos durante el Mundial 2026,FIFA opens disciplinary procedures against Argentina for incidents that occurred during the 2026 World Cup,0.0,2026_07_30
BBC Mundo,Qué significa que este 30 de julio sea el Día del Sobregiro de la Tierra y por qué cada vez se adelanta más,What does it mean that this July 30 is Earth Overshoot Day and why it is getting earlier and earlier,0.0,2026_07_30
BBC Mundo,"""Aún me siento invencible"": Marianela Núñez, la argentina que lleva casi 3 décadas en la élite del Royal Ballet de Londres","""I still feel invincible"": Marianela Núñez, the Argentine who has been in the elite of London's Royal Ballet for almost 3 decades",0.0,2026_07_30
BBC Hindi,"ईरान की जंग में अमेरिकी मिसाइलों का भारी इस्तेमाल, क्या घट रहा है हथियारों का ज़ख़ीरा?","Heavy use of American missiles in Iran's war, is the stockpile of weapons decreasing?",-1.0,2026_07_30
BBC Hindi,"जेन ज़ी के बाद अब जेन अल्फ़ा का प्रदर्शन, यूपी के इस स्कूल के बच्चे क्यों हैं ग़ुस्से में?","After Gen Z, now the performance of Gen Alpha, why are the children of this school of UP angry?",0.0,2026_07_30
BBC Hindi,"लाइव,मल्लिकार्जुन खड़गे ने कहा, 'गृह मंत्री दिखाई नहीं दे रहे, प्रधानमंत्री बोल नहीं रहे'","Live, Mallikarjun Kharge said, 'Home Minister is not visible, Prime Minister is not speaking'",0.0,2026_07_30
BBC Hindi,राहुल गांधी बनाम अमित शाह: सीजेपी के संसद मार्च में क्या पुलिस ने गोली और पैलेट गन चलाई थी?,Rahul Gandhi vs Amit Shah: Did police fire bullets and pellet guns during CJP's Parliament march?,0.0,2026_07_30
BBC Hindi,"अजिंक्य रहाणे ने किक्रेट से लिया संन्यास, कहा- यही सही समय, गाबा में रचा था इतिहास","Ajinkya Rahane retired from cricket, said - this is the right time, history was created in Gaba",0.0,2026_07_30
BBC Hindi,"जेन ज़ी को 'गटर जेनरेशन' कहने के बाद कंगना रनौत ने दी सफ़ाई, पीएम मोदी के बारे में ये कहा?","Kangana Ranaut clarifies after calling Gen Z 'gutter generation', said this about PM Modi?",0.0,2026_07_30
BBC Hindi,बीजेपी और एनडीए के इन नेताओं की बेटियां सीजेपी के आंदोलन के समर्थन में क्यों आईं?,Why did the daughters of these BJP and NDA leaders come in support of CJP's movement?,0.0,2026_07_30
BBC Hindi,कॉमनवेल्थ गेम्स में जानिए छठे दिन भारत को क्या मिला?,Know what India got on the sixth day of the Commonwealth Games?,0.0,2026_07_30
BBC Hindi,"नितिन गडकरी के ख़िलाफ़ मीम्स की बाढ़ कैसे आई, ई-20 से उनका नाम क्यों जुड़ा, अब कराए कई मुक़दमे","How did the flood of memes come against Nitin Gadkari, why was his name linked to E-20, now many cases have been filed.",0.0,2026_07_30
BBC Hindi,कई बॉडीबिल्डर्स की कम उम्र में मौत क्यों हो रही है?,Why are many bodybuilders dying at young ages?,0.0,2026_07_30
BBC Portuguese,O que brasileiros pensam de influenciadores que fazem publicidade de bets: 'Destruíram minha vida',What Brazilians think of influencers who advertise bets: 'They destroyed my life',0.0,2026_07_30
BBC Portuguese,"O que explica os ventos de mais de 100 km/h que causaram mortes, destruição e apagões em SP e RJ","Which explains the winds of more than 100 km/h that caused deaths, destruction and blackouts in SP and RJ",0.0,2026_07_30
BBC Portuguese,Mario Quintana: o solitário poeta que passou o fim da vida em hotéis e agora viraliza nas redes sociais,Mario Quintana: the lonely poet who spent the end of his life in hotels and now goes viral on social media,0.0,2026_07_30
