Source_Name,Entity,Label,Scrape_Date
BBC Mundo,BBC,ORG,2026_08_24
BBC Mundo,Assad,PERSON,2026_08_24
BBC Mundo,months,DATE,2026_08_24
BBC Mundo,Finland,GPE,2026_08_24
BBC Mundo,John Ponsonby,PERSON,2026_08_24
BBC Mundo,British,NORP,2026_08_24
BBC Mundo,Uruguay,GPE,2026_08_24
BBC Mundo,Belgium,GPE,2026_08_24
BBC Mundo,Zelensky,PERSON,2026_08_24
BBC Mundo,Ukraine,GPE,2026_08_24
BBC Mundo,Spain,GPE,2026_08_24
BBC Mundo,Nigeria,GPE,2026_08_24
BBC Mundo,US,GPE,2026_08_24
BBC Mundo,75,CARDINAL,2026_08_24
BBC Mundo,Colombia,GPE,2026_08_24
BBC Mundo,Uruguay,GPE,2026_08_24
BBC Mundo,Cuba,GPE,2026_08_24
BBC Mundo,BBC,ORG,2026_08_24
BBC Hindi,Rahul Gandhi's,PERSON,2026_08_24
BBC Hindi,Manusmriti,GPE,2026_08_24
BBC Hindi,Yogi Adityanath,PERSON,2026_08_24
BBC Hindi,Rahul Gandhi's,PERSON,2026_08_24
BBC Hindi,Manusmriti,GPE,2026_08_24
BBC Hindi,Mohsin Khan,PERSON,2026_08_24
BBC Hindi,Reena Roy,PERSON,2026_08_24
BBC Hindi,Sergio Gore's,PERSON,2026_08_24
BBC Hindi,Modi-Trump,PERSON,2026_08_24
BBC Hindi,Modi,GPE,2026_08_24
BBC Hindi,Gen Z,PERSON,2026_08_24
BBC Hindi,Pullela Gopichand,PERSON,2026_08_24
BBC Hindi,Muslim,NORP,2026_08_24
BBC Hindi,Kashmir,LOC,2026_08_24
BBC Hindi,Sarbananda Kaul,PERSON,2026_08_24
BBC Hindi,36 years,DATE,2026_08_24
BBC Hindi,Four,CARDINAL,2026_08_24
BBC Hindi,Bangladesh,GPE,2026_08_24
BBC Hindi,Babu,PERSON,2026_08_24
BBC Hindi,Hormuz,PERSON,2026_08_24
BBC Hindi,the Panama Canal,LOC,2026_08_24
BBC Portuguese,first,ORDINAL,2026_08_24
BBC Portuguese,first,ORDINAL,2026_08_24
BBC Portuguese,Band,ORG,2026_08_24
BBC Portuguese,Caiado,GPE,2026_08_24
BBC Portuguese,Renan,GPE,2026_08_24
BBC Portuguese,Cury,GPE,2026_08_24
BBC Portuguese,Lula,PERSON,2026_08_24
BBC Portuguese,Flávio,PERSON,2026_08_24
BBC Portuguese,2026,DATE,2026_08_24
BBC Portuguese,Renan Santos,GPE,2026_08_24
BBC Portuguese,Caiado,GPE,2026_08_24
BBC Portuguese,Augusto Cury,PERSON,2026_08_24
BBC Portuguese,Band,ORG,2026_08_24
BBC Portuguese,Flávio Bolsonaro,PERSON,2026_08_24
BBC Portuguese,one,CARDINAL,2026_08_24
BBC Portuguese,Lula,PERSON,2026_08_24
BBC Portuguese,second,ORDINAL,2026_08_24
BBC Portuguese,BBC News,ORG,2026_08_24
BBC Portuguese,Pablo Marçal's,PERSON,2026_08_24
BBC Portuguese,Canada,GPE,2026_08_24
BBC Portuguese,Trump,ORG,2026_08_24
BBC Portuguese,Zelensky,PERSON,2026_08_24
BBC Portuguese,Ukraine,GPE,2026_08_24
BBC Russian,British,NORP,2026_08_24
BBC Russian,Andy Burnham,PERSON,2026_08_24
BBC Russian,Kyiv,GPE,2026_08_24
BBC Russian,Zelensky,PERSON,2026_08_24
BBC Russian,War,GPE,2026_08_24
BBC Russian,Ukraine,GPE,2026_08_24
BBC Russian,four,CARDINAL,2026_08_24
BBC Russian,Russia,GPE,2026_08_24
BBC Russian,Kazakhstan,GPE,2026_08_24
BBC Russian,Adilet,ORG,2026_08_24
BBC Russian,more than 70%,PERCENT,2026_08_24
BBC Russian,Zelensky,PERSON,2026_08_24
BBC Russian,BBC,ORG,2026_08_24
BBC Russian,Ukrainian,NORP,2026_08_24
BBC Russian,BBC,ORG,2026_08_24
BBC Russian,Russia,GPE,2026_08_24
BBC Russian,Arday,PERSON,2026_08_24
BBC Russian,British,NORP,2026_08_24
BBC Russian,Footballer Erling Haaland,ORG,2026_08_24
BBC Russian,almost to zero,CARDINAL,2026_08_24
BBC Russian,Seven,CARDINAL,2026_08_24
BBC Russian,Kazakhstan,GPE,2026_08_24
BBC Russian,Kurultai,GPE,2026_08_24
BBC Russian,Carney,PERSON,2026_08_24
BBC Russian,US,GPE,2026_08_24
BBC Russian,Japanese,NORP,2026_08_24
BBC Russian,seven-year-old,DATE,2026_08_24
BBC Russian,Mount Fuji,LOC,2026_08_24
BBC Japanese,British,NORP,2026_08_24
BBC Japanese,Burnham,PERSON,2026_08_24
BBC Japanese,Kiev,GPE,2026_08_24
BBC Japanese,first,ORDINAL,2026_08_24
BBC Japanese,Ukraine,GPE,2026_08_24
BBC Japanese,Israel,GPE,2026_08_24
BBC Japanese,Syrian,NORP,2026_08_24
BBC Japanese,Syria,GPE,2026_08_24
BBC Japanese,Trump,ORG,2026_08_24
BBC Japanese,Canada,GPE,2026_08_24
BBC Japanese,U.S.,GPE,2026_08_24
BBC Japanese,More than 50,CARDINAL,2026_08_24
BBC Japanese,Thailand,GPE,2026_08_24
BBC Japanese,Haaland,GPE,2026_08_24
BBC Japanese,Norwegian,NORP,2026_08_24
BBC Japanese,Zelenskyy,PERSON,2026_08_24
BBC Japanese,BBC,ORG,2026_08_24
BBC Japanese,Maradona,PERSON,2026_08_24
BBC Japanese,over 500 million yen,MONEY,2026_08_24
BBC Japanese,Trump,ORG,2026_08_24
BBC Japanese,"1,38",CARDINAL,2026_08_24
BBC Japanese,Cyber ​​attack,ORG,2026_08_24
BBC Japanese,UK,GPE,2026_08_24
BBC Japanese,Iran,GPE,2026_08_24
BBC Japanese,Israel,GPE,2026_08_24
BBC Japanese,Gaza,GPE,2026_08_24
BBC Japanese,UK,GPE,2026_08_24
BBC Japanese,Australia,GPE,2026_08_24
BBC Japanese,Canada,GPE,2026_08_24
BBC Swahili,US,GPE,2026_08_24
BBC Swahili,Iran,GPE,2026_08_24
BBC Swahili,Tundu Lissu's,PERSON,2026_08_24
BBC Swahili,first,ORDINAL,2026_08_24
