Source_Name,Entity,Label,Scrape_Date
BBC Mundo,Venezuela,GPE,2026_06_27
BBC Mundo,week,DATE,2026_06_27
BBC Mundo,Venezuela,GPE,2026_06_27
BBC Mundo,Venezuela,GPE,2026_06_27
BBC Mundo,Venezuela,GPE,2026_06_27
BBC Mundo,Venezuela,GPE,2026_06_27
BBC Mundo,Venezuelan,NORP,2026_06_27
BBC Mundo,US,GPE,2026_06_27
BBC Mundo,Venezuela,GPE,2026_06_27
BBC Mundo,Caracas,GPE,2026_06_27
BBC Mundo,BBC,ORG,2026_06_27
BBC Mundo,Venezuela,GPE,2026_06_27
BBC Mundo,years,DATE,2026_06_27
BBC Hindi,TET,ORG,2026_06_27
BBC Hindi,Maharashtra,NORP,2026_06_27
BBC Hindi,Cockroach Janata Party,ORG,2026_06_27
BBC Hindi,"32,41",CARDINAL,2026_06_27
BBC Hindi,Dilip Vengsarkar,PERSON,2026_06_27
BBC Hindi,Vaibhav Suryavanshi's,PERSON,2026_06_27
BBC Hindi,Mumbai,GPE,2026_06_27
BBC Hindi,Education,ORG,2026_06_27
BBC Hindi,Dharmendra Pradhan,PERSON,2026_06_27
BBC Hindi,Dubai,GPE,2026_06_27
BBC Hindi,World Cup Football,EVENT,2026_06_27
BBC Hindi,Iran,GPE,2026_06_27
BBC Hindi,Egypt,GPE,2026_06_27
BBC Hindi,France,GPE,2026_06_27
BBC Hindi,Norway,GPE,2026_06_27
BBC Hindi,Iran,GPE,2026_06_27
BBC Hindi,American,NORP,2026_06_27
BBC Hindi,America,GPE,2026_06_27
BBC Hindi,Iran,GPE,2026_06_27
BBC Hindi,just 10 days,DATE,2026_06_27
BBC Hindi,Iran,GPE,2026_06_27
BBC Hindi,India,GPE,2026_06_27
BBC Hindi,PM Modi,GPE,2026_06_27
BBC Hindi,Ali Khamenei,PERSON,2026_06_27
BBC Hindi,FIFA World Cup,ORG,2026_06_27
BBC Hindi,2026,DATE,2026_06_27
BBC Hindi,more than eight thousand,CARDINAL,2026_06_27
BBC Portuguese,"almost 1,000",CARDINAL,2026_06_27
BBC Portuguese,Venezuela,GPE,2026_06_27
BBC Portuguese,years,DATE,2026_06_27
BBC Portuguese,Venezuela,GPE,2026_06_27
BBC Portuguese,Venezuela,GPE,2026_06_27
BBC Portuguese,920,CARDINAL,2026_06_27
BBC Portuguese,Cape Verde,PRODUCT,2026_06_27
BBC Portuguese,first World Cup,MONEY,2026_06_27
BBC Portuguese,6,CARDINAL,2026_06_27
BBC Portuguese,World Cup,EVENT,2026_06_27
BBC Portuguese,Brazil,GPE,2026_06_27
BBC Portuguese,Japan,GPE,2026_06_27
BBC Portuguese,Japanese,NORP,2026_06_27
BBC Portuguese,the World Cup,EVENT,2026_06_27
BBC Portuguese,US,GPE,2026_06_27
BBC Portuguese,Iran,GPE,2026_06_27
BBC Portuguese,Strait,LOC,2026_06_27
BBC Portuguese,British,NORP,2026_06_27
BBC Portuguese,US,GPE,2026_06_27
BBC Portuguese,Brazilian,NORP,2026_06_27
BBC Portuguese,Michelle,ORG,2026_06_27
BBC Portuguese,Flávio,PERSON,2026_06_27
BBC Portuguese,British,NORP,2026_06_27
BBC Russian,War,GPE,2026_06_27
BBC Russian,Ukraine,GPE,2026_06_27
BBC Russian,Zelensky,PERSON,2026_06_27
BBC Russian,Flamingo,ORG,2026_06_27
BBC Russian,Volgograd,GPE,2026_06_27
BBC Russian,World Cup,EVENT,2026_06_27
BBC Russian,Ukrainian,GPE,2026_06_27
BBC Russian,Alexander Usik,PERSON,2026_06_27
BBC Russian,Europe,LOC,2026_06_27
BBC Russian,June day,DATE,2026_06_27
BBC Russian,Germany,GPE,2026_06_27
BBC Russian,Britain,GPE,2026_06_27
BBC Russian,60 million,CARDINAL,2026_06_27
BBC Russian,one,CARDINAL,2026_06_27
BBC Russian,the World Cup,EVENT,2026_06_27
BBC Russian,American,NORP,2026_06_27
BBC Russian,US,GPE,2026_06_27
BBC Russian,Iran,GPE,2026_06_27
BBC Russian,the Strait of Hormuz,LOC,2026_06_27
BBC Russian,Putin,PERSON,2026_06_27
BBC Russian,millions,CARDINAL,2026_06_27
BBC Russian,Russian,NORP,2026_06_27
BBC Russian,Defense,ORG,2026_06_27
BBC Russian,Sergei Ivanov,PERSON,2026_06_27
BBC Russian,Israel,GPE,2026_06_27
BBC Russian,Lebanon,GPE,2026_06_27
BBC Russian,the United States,GPE,2026_06_27
BBC Russian,Hezbollah,ORG,2026_06_27
BBC Japanese,US,GPE,2026_06_27
BBC Japanese,Iran,GPE,2026_06_27
BBC Japanese,More than 200,CARDINAL,2026_06_27
BBC Japanese,Venezuelan,NORP,2026_06_27
BBC Japanese,South America,LOC,2026_06_27
BBC Japanese,Germany,GPE,2026_06_27
BBC Japanese,Europe,LOC,2026_06_27
BBC Japanese,US,GPE,2026_06_27
BBC Japanese,John Bolton,PERSON,2026_06_27
BBC Japanese,first,ORDINAL,2026_06_27
BBC Japanese,approximately 2.7 billion yen,MONEY,2026_06_27
BBC Japanese,last year,DATE,2026_06_27
BBC Japanese,Britain,GPE,2026_06_27
BBC Japanese,King and Queen,ORG,2026_06_27
BBC Japanese,Buckingham Palace,FAC,2026_06_27
BBC Japanese,2026,CARDINAL,2026_06_27
BBC Japanese,World Cup,EVENT,2026_06_27
BBC Japanese,Japan,GPE,2026_06_27
BBC Japanese,Sweden,GPE,2026_06_27
BBC Japanese,32,CARDINAL,2026_06_27
BBC Japanese,Brazil,GPE,2026_06_27
BBC Japanese,UN,ORG,2026_06_27
BBC Japanese,Strait of,LOC,2026_06_27
BBC Japanese,Hormuz,PERSON,2026_06_27
BBC Japanese,US,GPE,2026_06_27
BBC Japanese,one,CARDINAL,2026_06_27
BBC Japanese,Weinstein,PERSON,2026_06_27
BBC Japanese,Venezuela,GPE,2026_06_27
BBC Swahili,Tanzania,GPE,2026_06_27
