Source_Name,Entity,Label
BBC Spanish,Gaza,GPE
BBC Spanish,more than 2 years,DATE
BBC Spanish,Trump,PERSON
BBC Spanish,Venezuela,GPE
BBC Spanish,Cuba,GPE
BBC Spanish,Haiti,GPE
BBC Spanish,16,CARDINAL
BBC Spanish,Maduro,PERSON
BBC Spanish,US,GPE
BBC Spanish,Venezuela,GPE
BBC Spanish,BBC,ORG
BBC Spanish,Honduras,GPE
BBC Spanish,Nasralla,PERSON
BBC Spanish,Asfura,GPE
BBC Spanish,Brazilian,NORP
BBC Spanish,Brazil,GPE
BBC Hindi,Putin,PERSON
BBC Hindi,Russia,GPE
BBC Hindi,India,GPE
BBC Hindi,India,GPE
BBC Hindi,Delhi MCD,PERSON
BBC Hindi,BJP,ORG
BBC Hindi,Rubaiya Saeed's,PERSON
BBC Hindi,India,GPE
BBC Hindi,SIR,ORG
BBC Hindi,One,CARDINAL
BBC Hindi,Pakistani,NORP
BBC Hindi,Indian,NORP
BBC Hindi,Sri Lanka,GPE
BBC Hindi,India,GPE
BBC Hindi,France,GPE
BBC Hindi,Britain,GPE
BBC Hindi,Germany,GPE
BBC Hindi,Putin,PERSON
BBC Hindi,India,GPE
BBC Hindi,Sanchar Sathi App:,PERSON
BBC Hindi,12,CARDINAL
BBC Hindi,Pakistan,GPE
BBC Hindi,India,GPE
BBC Portuguese,Michelle,ORG
BBC Portuguese,Bolsonaro,PERSON
BBC Portuguese,Brazilian,NORP
BBC Portuguese,Russia,GPE
BBC Portuguese,Trump,PERSON
BBC Portuguese,João Pessoa,PERSON
BBC Portuguese,Lula,PERSON
BBC Portuguese,Trump,PERSON
BBC Portuguese,FIFA World Cup,ORG
BBC Portuguese,2026,DATE
BBC Portuguese,5,CARDINAL
BBC Portuguese,Brazil,GPE
BBC Portuguese,Brazilian,NORP
BBC Portuguese,Bolsonaro,PERSON
BBC Portuguese,Financial Times,ORG
BBC Portuguese,Brazil,GPE
BBC Russian,Putin,PERSON
BBC Russian,Witkoff,ORG
BBC Russian,Kushner,ORG
BBC Russian,Kremlin,ORG
BBC Russian,War,GPE
BBC Russian,Ukraine,GPE
BBC Russian,Putin,PERSON
BBC Russian,Witkoff,PERSON
BBC Russian,Kremlin,ORG
BBC Russian,European,NORP
BBC Russian,Emmanuel Macron,PERSON
BBC Russian,China,GPE
BBC Russian,Crimean,NORP
BBC Russian,thousands,CARDINAL
BBC Russian,Ukraine,GPE
BBC Russian,20 thousand,CARDINAL
BBC Russian,Bundeswehr,GPE
BBC Russian,Germany,GPE
BBC Russian,Moscow,GPE
BBC Russian,Washington,GPE
BBC Russian,Putin,PERSON
BBC Russian,Witkoff,GPE
BBC Russian,Kremlin,ORG
BBC Russian,Israeli,NORP
BBC Russian,Russian,NORP
BBC Russian,Iraqi,NORP
BBC Russian,Maduro,ORG
BBC Russian,Trump,ORG
BBC Russian,Venezuela,GPE
BBC Russian,Bulgaria,GPE
BBC Russian,five,CARDINAL
BBC Russian,Pavarotti,ORG
BBC Russian,Italian,NORP
BBC Russian,Christmas,DATE
BBC Japanese,US,GPE
BBC Japanese,Russia,GPE
BBC Japanese,Ukraine,GPE
BBC Japanese,Ukrainian,NORP
BBC Japanese,British,NORP
BBC Japanese,Gaza,GPE
BBC Japanese,a year,DATE
BBC Japanese,U.S.,GPE
BBC Japanese,Costco,ORG
BBC Japanese,Trump,ORG
BBC Japanese,Supreme Court,ORG
BBC Japanese,US,GPE
BBC Japanese,Homeland Security,ORG
BBC Japanese,approximately 30,CARDINAL
BBC Japanese,US,GPE
BBC Japanese,Defense,ORG
BBC Japanese,"Approximately 20,000",CARDINAL
BBC Japanese,German,NORP
BBC Japanese,Malaysian Airlines,ORG
BBC Japanese,more than 10 years,DATE
BBC Japanese,Hong Kong,GPE
BBC Swahili,Russia,GPE
BBC Swahili,the United States,GPE
BBC Swahili,Tanzania,GPE
BBC Swahili,Mange Kimambi,PERSON
BBC Swahili,Wednesday,DATE
BBC Swahili,Saudi,NORP
BBC Swahili,Salah,NORP
BBC Swahili,Tanzania,GPE
BBC Swahili,Samia,PERSON
BBC Swahili,October 29,DATE
BBC Swahili,6,CARDINAL
BBC Swahili,Samia,PERSON
BBC Swahili,Africa Cup,EVENT
BBC Swahili,Five,CARDINAL
BBC Swahili,AFCON,ORG
BBC Swahili,2025,DATE
BBC Swahili,Russia,GPE
