Source_Name,Entity,Label,Scrape_Date
BBC Mundo,Venezuela,GPE,2026_06_26
BBC Mundo,Venezuela,GPE,2026_06_26
BBC Mundo,Venezuela,GPE,2026_06_26
BBC Mundo,Venezuela,GPE,2026_06_26
BBC Mundo,Caracas,GPE,2026_06_26
BBC Mundo,two,CARDINAL,2026_06_26
BBC Mundo,Caracas,GPE,2026_06_26
BBC Mundo,Venezuela,GPE,2026_06_26
BBC Mundo,two,CARDINAL,2026_06_26
BBC Mundo,Venezuela,GPE,2026_06_26
BBC Mundo,Venezuela,GPE,2026_06_26
BBC Mundo,1999,DATE,2026_06_26
BBC Mundo,2026,DATE,2026_06_26
BBC Mundo,La Guaira,PERSON,2026_06_26
BBC Mundo,one,CARDINAL,2026_06_26
BBC Mundo,Venezuela,GPE,2026_06_26
BBC Mundo,Venezuela,GPE,2026_06_26
BBC Mundo,6.04,CARDINAL,2026_06_26
BBC Hindi,Mehrang Baloch,PERSON,2026_06_26
BBC Hindi,Pakistan,GPE,2026_06_26
BBC Hindi,Venezuela,GPE,2026_06_26
BBC Hindi,Indian,NORP,2026_06_26
BBC Hindi,Ireland,GPE,2026_06_26
BBC Hindi,Vaibhav Suryavanshi,PERSON,2026_06_26
BBC Hindi,Rahul Dravid,PERSON,2026_06_26
BBC Hindi,Ayodhya Ram,ORG,2026_06_26
BBC Hindi,eight,CARDINAL,2026_06_26
BBC Hindi,Imtiaz Ali,PERSON,2026_06_26
BBC Hindi,Taj Mahal,PERSON,2026_06_26
BBC Hindi,Mumtaz Mahal,PERSON,2026_06_26
BBC Hindi,Tariq Rahman,PERSON,2026_06_26
BBC Hindi,Malaysia,GPE,2026_06_26
BBC Hindi,China,GPE,2026_06_26
BBC Hindi,India,GPE,2026_06_26
BBC Hindi,Women's T20 World Cup:,ORG,2026_06_26
BBC Hindi,India,GPE,2026_06_26
BBC Hindi,Bangladesh,GPE,2026_06_26
BBC Portuguese,US,GPE,2026_06_26
BBC Portuguese,Brazilian,NORP,2026_06_26
BBC Portuguese,Michelle,ORG,2026_06_26
BBC Portuguese,Flávio,PERSON,2026_06_26
BBC Portuguese,British,NORP,2026_06_26
BBC Portuguese,Brazil,GPE,2026_06_26
BBC Portuguese,Japan,GPE,2026_06_26
BBC Portuguese,Two,CARDINAL,2026_06_26
BBC Portuguese,Brazilians,NORP,2026_06_26
BBC Portuguese,235,CARDINAL,2026_06_26
BBC Portuguese,Venezuela,GPE,2026_06_26
BBC Portuguese,Venezuela,GPE,2026_06_26
BBC Portuguese,Venezuela,GPE,2026_06_26
