Source_Name,Entity,Label,Scrape_Date
BBC Mundo,BBC,ORG,2026_08_10
BBC Mundo,Saudi Arabia,GPE,2026_08_10
BBC Mundo,Trump,ORG,2026_08_10
BBC Mundo,US,GPE,2026_08_10
BBC Mundo,"the ""Panama Project",ORG,2026_08_10
BBC Mundo,thousands,CARDINAL,2026_08_10
BBC Mundo,AI,GPE,2026_08_10
BBC Mundo,Avellanosa de Muñó,ORG,2026_08_10
BBC Mundo,Spain,GPE,2026_08_10
BBC Mundo,one night,TIME,2026_08_10
BBC Mundo,Jorge Messi,PERSON,2026_08_10
BBC Mundo,Messi,PERSON,2026_08_10
BBC Mundo,Barcelona,GPE,2026_08_10
BBC Mundo,Batista,PERSON,2026_08_10
BBC Mundo,Puerto Rico,GPE,2026_08_10
BBC Mundo,Ecuador,GPE,2026_08_10
BBC Mundo,6,CARDINAL,2026_08_10
BBC Mundo,Fernando Villavicencio,PERSON,2026_08_10
BBC Mundo,Estevanico,PERSON,2026_08_10
BBC Mundo,African,NORP,2026_08_10
BBC Mundo,first,ORDINAL,2026_08_10
BBC Mundo,the United States,GPE,2026_08_10
BBC Mundo,10,CARDINAL,2026_08_10
BBC Mundo,Japan,GPE,2026_08_10
BBC Hindi,Ranchi,GPE,2026_08_10
BBC Hindi,Spiderman,PERSON,2026_08_10
BBC Hindi,Mallikarjun Kharge,PERSON,2026_08_10
BBC Hindi,Amit Shah,PRODUCT,2026_08_10
BBC Hindi,65 years,DATE,2026_08_10
BBC Hindi,Sarfaraz,PERSON,2026_08_10
BBC Hindi,eleven,CARDINAL,2026_08_10
BBC Hindi,Parliament,ORG,2026_08_10
BBC Hindi,House,ORG,2026_08_10
BBC Hindi,Arab,NORP,2026_08_10
BBC Hindi,Egypt,GPE,2026_08_10
BBC Portuguese,Batista,PERSON,2026_08_10
BBC Portuguese,JBS,ORG,2026_08_10
BBC Portuguese,Lava Jato,PERSON,2026_08_10
BBC Portuguese,Maria da Penha,PERSON,2026_08_10
BBC Portuguese,Miami,GPE,2026_08_10
BBC Portuguese,USA,GPE,2026_08_10
BBC Portuguese,New York,GPE,2026_08_10
BBC Portuguese,Latin America,LOC,2026_08_10
BBC Portuguese,Taking Discord,PERSON,2026_08_10
BBC Portuguese,Janja,PERSON,2026_08_10
BBC Portuguese,Lula,PERSON,2026_08_10
BBC Portuguese,Flávio,PERSON,2026_08_10
BBC Portuguese,Cármen Lúcia,PERSON,2026_08_10
BBC Portuguese,BBC,ORG,2026_08_10
BBC Russian,War,GPE,2026_08_10
BBC Russian,Ukraine,GPE,2026_08_10
BBC Russian,Ukrainian,NORP,2026_08_10
BBC Russian,Nizhnekamsk,ORG,2026_08_10
BBC Russian,2026,DATE,2026_08_10
BBC Russian,El Niño,ORG,2026_08_10
BBC Russian,Russian,NORP,2026_08_10
BBC Russian,Ukraine,GPE,2026_08_10
BBC Russian,dozens,CARDINAL,2026_08_10
BBC Russian,Sicily,GPE,2026_08_10
BBC Russian,more than two thousand years old,DATE,2026_08_10
BBC Russian,Russian,NORP,2026_08_10
BBC Russian,Syria,GPE,2026_08_10
BBC Russian,Netanyahu,PERSON,2026_08_10
BBC Russian,Israel,GPE,2026_08_10
BBC Russian,Trump,ORG,2026_08_10
BBC Russian,15,CARDINAL,2026_08_10
BBC Russian,Gaza,GPE,2026_08_10
BBC Russian,30 years,DATE,2026_08_10
BBC Russian,Everest,LOC,2026_08_10
BBC Russian,Green Shoes,WORK_OF_ART,2026_08_10
BBC Russian,Russian,NORP,2026_08_10
BBC Russian,the Black Sea,LOC,2026_08_10
BBC Russian,BBC,ORG,2026_08_10
BBC Russian,Odessa,ORG,2026_08_10
BBC Russian,Sun,ORG,2026_08_10
BBC Russian,Inoue,ORG,2026_08_10
BBC Russian,Ukraine,GPE,2026_08_10
BBC Russian,Russia,GPE,2026_08_10
BBC Russian,Zelensky,PERSON,2026_08_10
BBC Russian,Serbia,GPE,2026_08_10
BBC Japanese,Israeli,NORP,2026_08_10
BBC Japanese,Trump,ORG,2026_08_10
BBC Japanese,15,CARDINAL,2026_08_10
BBC Japanese,Gaza,GPE,2026_08_10
BBC Japanese,Hamas,ORG,2026_08_10
BBC Japanese,the House of Representatives,ORG,2026_08_10
BBC Japanese,Thailand,GPE,2026_08_10
BBC Japanese,YouTube,ORG,2026_08_10
BBC Japanese,Iran,GPE,2026_08_10
BBC Japanese,America,GPE,2026_08_10
BBC Japanese,at least 7,CARDINAL,2026_08_10
BBC Japanese,Canada,GPE,2026_08_10
BBC Japanese,Germany,GPE,2026_08_10
BBC Japanese,days,DATE,2026_08_10
BBC Japanese,eastern airport,FAC,2026_08_10
BBC Japanese,"Nearly £150,000",MONEY,2026_08_10
BBC Japanese,Banksy,PERSON,2026_08_10
BBC Japanese,BBC Freedom of Information,ORG,2026_08_10
BBC Japanese,US,GPE,2026_08_10
BBC Japanese,Ocasio-Cortez,ORG,2026_08_10
BBC Japanese,South American,NORP,2026_08_10
BBC Japanese,Ecuador,GPE,2026_08_10
BBC Japanese,U.S. Senate,ORG,2026_08_10
BBC Japanese,Branch,ORG,2026_08_10
BBC Japanese,Trump,ORG,2026_08_10
BBC Japanese,UK,GPE,2026_08_10
BBC Swahili,Trump,ORG,2026_08_10
BBC Swahili,Gaza,GPE,2026_08_10
BBC Swahili,Tundu Lissu's,PERSON,2026_08_10
BBC Swahili,5-month,DATE,2026_08_10
BBC Swahili,2026,DATE,2026_08_10
BBC Swahili,Four,CARDINAL,2026_08_10
BBC Swahili,African,NORP,2026_08_10
BBC Swahili,the Women's World Cup,ORG,2026_08_10
BBC Swahili,Hormuz,PERSON,2026_08_10
BBC Swahili,7,CARDINAL,2026_08_10
BBC Swahili,Saudi Arabia,GPE,2026_08_10
BBC Swahili,Abraham,PERSON,2026_08_10
BBC Swahili,The Wall Street Journal,ORG,2026_08_10
BBC Swahili,European Football Rumors: Arsenal,ORG,2026_08_10
BBC Swahili,Bradley Barcola,FAC,2026_08_10
BBC Swahili,Iran,GPE,2026_08_10
BBC Swahili,Shoulder-Launched Missiles: How Much of a Threat,ORG,2026_08_10
BBC Swahili,Lamu,ORG,2026_08_10
BBC Swahili,October 2026,DATE,2026_08_10
BBC Swahili,SpaceX,PERSON,2026_08_10
Al Jazeera,Pakistan,GPE,2026_08_10
Al Jazeera,Kashmir,LOC,2026_08_10
Al Jazeera,third,ORDINAL,2026_08_10
Al Jazeera,North Korea’s,GPE,2026_08_10
Al Jazeera,NBA,ORG,2026_08_10
Al Jazeera,Don Nelson,PERSON,2026_08_10
Al Jazeera,86,CARDINAL,2026_08_10
Al Jazeera,Israeli,NORP,2026_08_10
Al Jazeera,Gaza,GPE,2026_08_10
Al Jazeera,August 12,DATE,2026_08_10
Al Jazeera,Pakistan,GPE,2026_08_10
Al Jazeera,Kashmir,LOC,2026_08_10
Al Jazeera,Will Scharf,PERSON,2026_08_10
Al Jazeera,White House,ORG,2026_08_10
Al Jazeera,US,GPE,2026_08_10
Al Jazeera,Iran,GPE,2026_08_10
Al Jazeera,Iranian,NORP,2026_08_10
Al Jazeera,Strait of,LOC,2026_08_10
Al Jazeera,Israel,GPE,2026_08_10
Al Jazeera,Palestinian,NORP,2026_08_10
Al Jazeera,nearly two years,DATE,2026_08_10
The Hindu,India,GPE,2026_08_10
The Hindu,Dinesh Trivedi,PERSON,2026_08_10
The Hindu,PM Tarique Rahman,ORG,2026_08_10
The Hindu,Rahul Gandhi,PERSON,2026_08_10
The Hindu,Delhi,GPE,2026_08_10
The Hindu,Supreme Court,ORG,2026_08_10
The Hindu,T.N. Government,ORG,2026_08_10
The Hindu,T.N. Assembly,ORG,2026_08_10
The Hindu,Tamil Thai Vazhthu,PERSON,2026_08_10
The Hindu,first,ORDINAL,2026_08_10
The Hindu,China,GPE,2026_08_10
The Hindu,India,GPE,2026_08_10
The Hindu,27,CARDINAL,2026_08_10
The Hindu,Arunachal Pradesh,ORG,2026_08_10
The Hindu,Tamil Nadu CM Vijay,ORG,2026_08_10
The Hindu,U.S.,GPE,2026_08_10
The Hindu,India,GPE,2026_08_10
The Hindu,U.S.,GPE,2026_08_10
The Hindu,FCRA,ORG,2026_08_10
The Hindu,Pakistan,GPE,2026_08_10
The Hindu,Saudi Arabia,GPE,2026_08_10
The Hindu,Türkiye Joint Defence Agreement,ORG,2026_08_10
The Hindu,India,GPE,2026_08_10
The Hindu,the Glasgow Commonwealth Games,FAC,2026_08_10
BBC World RSS,China,GPE,2026_08_10
BBC World RSS,one million,CARDINAL,2026_08_10
BBC World RSS,Daniel Kinahan,PERSON,2026_08_10
BBC World RSS,Israel,GPE,2026_08_10
BBC World RSS,Trump,ORG,2026_08_10
BBC World RSS,15,CARDINAL,2026_08_10
BBC World RSS,Gaza,GPE,2026_08_10
BBC World RSS,Netanyahu,PERSON,2026_08_10
BBC World RSS,South African,NORP,2026_08_10
BBC World RSS,BBC,ORG,2026_08_10
BBC World RSS,German,NORP,2026_08_10
BBC World RSS,Leipzig,GPE,2026_08_10
BBC World RSS,Ancient Roman,ORG,2026_08_10
BBC World RSS,Sicily,GPE,2026_08_10
BBC World RSS,Canada,GPE,2026_08_10
BBC World RSS,Ecuador,GPE,2026_08_10
BBC World RSS,Nigerian,NORP,2026_08_10
BBC World RSS,33,CARDINAL,2026_08_10
BBC World RSS,Perez Hilton,PERSON,2026_08_10
NYT World RSS,the Red Chile Capital of,ORG,2026_08_10
NYT World RSS,Spanish,NORP,2026_08_10
NYT World RSS,Malaysia,GPE,2026_08_10
NYT World RSS,Kids Are Still Logged,ORG,2026_08_10
NYT World RSS,Typhoon Dolphin Barrels Into China,EVENT,2026_08_10
NYT World RSS,Hezbollah’s Finances,ORG,2026_08_10
NYT World RSS,Iran,GPE,2026_08_10
NYT World RSS,Hormuz,PERSON,2026_08_10
NYT World RSS,Pushes,PERSON,2026_08_10
NYT World RSS,Iran War Timeline,EVENT,2026_08_10
NYT World RSS,U.S.,GPE,2026_08_10
NYT World RSS,Israel,GPE,2026_08_10
NYT World RSS,Iran,GPE,2026_08_10
NYT World RSS,Taps Longtime I.R.G.C.,ORG,2026_08_10
NYT World RSS,Mohsen Rezaei,PERSON,2026_08_10
NYT World RSS,Israel,GPE,2026_08_10
NYT World RSS,15,CARDINAL,2026_08_10
NYT World RSS,Disarm Hamas,PERSON,2026_08_10
NYT World RSS,"the Climate Warms, Beavers",ORG,2026_08_10
NYT World RSS,Coming for Canada’s Arctic,ORG,2026_08_10
