Source_Name,Entity,Label,Scrape_Date
BBC Mundo,Kim Jong-un's,PERSON,2026_06_04
BBC Mundo,North Korean,NORP,2026_06_04
BBC Mundo,Trump,PERSON,2026_06_04
BBC Mundo,Netanyahu,PERSON,2026_06_04
BBC Mundo,Iran,GPE,2026_06_04
BBC Mundo,María Montserrat Alvarado,ORG,2026_06_04
BBC Mundo,Mexican,NORP,2026_06_04
BBC Mundo,first,ORDINAL,2026_06_04
BBC Mundo,Vatican,ORG,2026_06_04
BBC Mundo,the United Kingdom,GPE,2026_06_04
BBC Mundo,Venezuela,GPE,2026_06_04
BBC Mundo,the United States,GPE,2026_06_04
BBC Mundo,the 2026 World Cup,EVENT,2026_06_04
BBC Mundo,first,ORDINAL,2026_06_04
BBC Mundo,World Cup,EVENT,2026_06_04
BBC Mundo,48,CARDINAL,2026_06_04
BBC Mundo,thousands,CARDINAL,2026_06_04
BBC Mundo,more than 3 months,DATE,2026_06_04
BBC Mundo,the Strait of Hormuz,LOC,2026_06_04
BBC Mundo,Wim Wenders,PERSON,2026_06_04
BBC Mundo,13-year-old,DATE,2026_06_04
BBC Mundo,Nastassja Kinski,PERSON,2026_06_04
BBC Hindi,Mamta Banerjee's,PERSON,2026_06_04
BBC Hindi,Firhad Hakim,PERSON,2026_06_04
BBC Hindi,Kolkata,GPE,2026_06_04
BBC Hindi,Uttar Pradesh,PERSON,2026_06_04
BBC Hindi,21,CARDINAL,2026_06_04
BBC Hindi,Mamata Banerjee's,ORG,2026_06_04
BBC Hindi,Bangladesh,GPE,2026_06_04
BBC Hindi,LOC,ORG,2026_06_04
BBC Hindi,Jammu,GPE,2026_06_04
BBC Hindi,Kashmir,LOC,2026_06_04
BBC Hindi,Trump,ORG,2026_06_04
BBC Hindi,Netanyahu,PERSON,2026_06_04
BBC Hindi,Iran,GPE,2026_06_04
BBC Hindi,Suryakumar Yadav's,PERSON,2026_06_04
BBC Hindi,T20,PERSON,2026_06_04
BBC Hindi,Ritabrata,PERSON,2026_06_04
BBC Hindi,Mamata,ORG,2026_06_04
BBC Hindi,three,CARDINAL,2026_06_04
BBC Hindi,Cockroach Janata Party,ORG,2026_06_04
BBC Portuguese,Zezinho,PERSON,2026_06_04
BBC Portuguese,Catholics,NORP,2026_06_04
BBC Portuguese,Church,ORG,2026_06_04
BBC Portuguese,Israel,GPE,2026_06_04
BBC Portuguese,Lebanon,GPE,2026_06_04
BBC Portuguese,US House,ORG,2026_06_04
BBC Portuguese,Trump,ORG,2026_06_04
BBC Portuguese,Iran,GPE,2026_06_04
BBC Portuguese,Lebanon,GPE,2026_06_04
BBC Portuguese,WTO,ORG,2026_06_04
BBC Portuguese,US,GPE,2026_06_04
BBC Portuguese,Simone Tebet,PERSON,2026_06_04
BBC Portuguese,STF,ORG,2026_06_04
BBC Portuguese,the Strait of Hormuz,LOC,2026_06_04
BBC Portuguese,almost 100 days,DATE,2026_06_04
BBC Portuguese,only one,CARDINAL,2026_06_04
BBC Portuguese,Brazil,GPE,2026_06_04
BBC Portuguese,age 12,DATE,2026_06_04
BBC Portuguese,MIT,ORG,2026_06_04
BBC Portuguese,BBC News,ORG,2026_06_04
BBC Portuguese,Flávio,PERSON,2026_06_04
BBC Portuguese,Lula,PRODUCT,2026_06_04
BBC Russian,Germany,GPE,2026_06_04
BBC Russian,the UN Security Council,ORG,2026_06_04
BBC Russian,first,ORDINAL,2026_06_04
BBC Russian,Russia,GPE,2026_06_04
BBC Russian,Boykoy,ORG,2026_06_04
BBC Russian,The US House of Representatives,ORG,2026_06_04
BBC Russian,Trump,PERSON,2026_06_04
BBC Russian,Iran,GPE,2026_06_04
BBC Russian,Congressional,NORP,2026_06_04
BBC Russian,Israel,GPE,2026_06_04
BBC Russian,Lebanon,GPE,2026_06_04
BBC Russian,Hezbollah,ORG,2026_06_04
BBC Russian,Viktor Orban,PERSON,2026_06_04
BBC Russian,the Ukrainian Oschadbank,ORG,2026_06_04
BBC Russian,Hungarian,NORP,2026_06_04
BBC Russian,War,GPE,2026_06_04
BBC Russian,Ukraine,GPE,2026_06_04
BBC Russian,Britain,GPE,2026_06_04
BBC Russian,France,GPE,2026_06_04
BBC Russian,Germany,GPE,2026_06_04
BBC Russian,Russia,GPE,2026_06_04
BBC Russian,Ukraine,GPE,2026_06_04
BBC Russian,Bloomberg,GPE,2026_06_04
BBC Russian,One,CARDINAL,2026_06_04
BBC Russian,dozens,CARDINAL,2026_06_04
BBC Russian,Iranian,NORP,2026_06_04
BBC Russian,Kuwait,GPE,2026_06_04
BBC Russian,eight,CARDINAL,2026_06_04
BBC Russian,hundreds,CARDINAL,2026_06_04
BBC Russian,dozens,CARDINAL,2026_06_04
BBC Japanese,Ukraine,GPE,2026_06_04
BBC Japanese,St. Petersburg,GPE,2026_06_04
BBC Japanese,Russia,GPE,2026_06_04
BBC Japanese,Israel,GPE,2026_06_04
BBC Japanese,Lebanon,GPE,2026_06_04
BBC Japanese,Hezbollah,ORG,2026_06_04
BBC Japanese,up to 12.5%,PERCENT,2026_06_04
BBC Japanese,60,CARDINAL,2026_06_04
BBC Japanese,the United States,GPE,2026_06_04
BBC Japanese,Japan,GPE,2026_06_04
BBC Japanese,Chinese,NORP,2026_06_04
BBC Japanese,five,CARDINAL,2026_06_04
BBC Japanese,British,NORP,2026_06_04
BBC Japanese,Wenders,PERSON,2026_06_04
BBC Japanese,1975,DATE,2026_06_04
BBC Japanese,US House of Representatives,ORG,2026_06_04
BBC Japanese,Trump,ORG,2026_06_04
BBC Japanese,Iran,GPE,2026_06_04
BBC Japanese,One,CARDINAL,2026_06_04
BBC Japanese,Iran,GPE,2026_06_04
BBC Japanese,Kuwait,GPE,2026_06_04
BBC Japanese,US,GPE,2026_06_04
BBC Japanese,Iran,GPE,2026_06_04
BBC Japanese,Germany,GPE,2026_06_04
