Source_Name,Original_Headline,Translated_Headline,Polarity,Scrape_Date
BBC Spanish,Hogares reducidos a escombros y precios exorbitantes: así es la vida de dos mujeres gazatíes a un mes del cese el fuego con Israel,Homes reduced to rubble and exorbitant prices: this is the life of two Gazan women one month after the ceasefire with Israel,0.0,2025_11_12
BBC Spanish,"""Chile está extremadamente atemorizado. Pero está lejos de ser el país con el mayor problema por crimen y violencia""","""Chile is extremely frightened. But it is far from being the country with the biggest problem with crime and violence""",-0.0124999999999999,2025_11_12
BBC Spanish,USS Gerald R. Ford: el mayor buque de guerra del mundo se une al despliegue de EE.UU. en el Caribe y Maduro eleva la alerta militar en Venezuela,USS Gerald R. Ford: the largest warship in the world joins the US deployment in the Caribbean and Maduro raises the military alert in Venezuela,-0.1,2025_11_12
BBC Spanish,"¿Por qué el Papa quiere ""corregir"" la devoción a la virgen María, la madre de Jesús?","Why does the Pope want to ""correct"" devotion to the Virgin Mary, the mother of Jesus?",0.0,2025_11_12
BBC Spanish,"""Me perdonó la vida"": el impresionante relato del mexicano que sobrevivió a la mordida de un tiburón en la cabeza","""He forgave my life"": the impressive story of the Mexican who survived a shark bite on the head",0.5,2025_11_12
BBC Hindi,अफ़ग़ानिस्तान से भागी 'बालिका वधू' यूरोप में कैसे बन गई बॉडीबिल्डिंग चैंपियन,How a 'girl bride' who fled from Afghanistan became a bodybuilding champion in Europe,0.0,2025_11_12
BBC Hindi,दिल्ली में धमाके से पहले गिरफ़्तार हुए तीन डॉक्टरों के बारे में अब तक क्या पता है?,What is known so far about the three doctors arrested before the Delhi blasts?,0.1,2025_11_12
BBC Hindi,"लाइव,तुर्की का सैन्य कार्गो प्लेन क्रैश, कम से कम 20 लोग सवार थे","Live, Turkish military cargo plane crashes, at least 20 people were on board",-0.0878787878787878,2025_11_12
BBC Hindi,"धर्मेंद्र को अस्पताल से घर ले जाया गया, डॉक्टर ने और क्या-क्या बताया","Dharmendra was taken home from the hospital, what else did the doctor tell?",0.0,2025_11_12
BBC Hindi,एग्ज़िट पोल: बिहार में किसकी बन सकती है सरकार,Exit Poll: Who can form the government in Bihar?,0.0,2025_11_12
BBC Hindi,"गोविंदा की तबीयत बिगड़ी, अस्पताल में भर्ती कराया गया","Govinda's health deteriorated, admitted to hospital",0.0,2025_11_12
BBC Hindi,बाग़ी से व्हाइट हाउस तक: सीरिया के राष्ट्रपति अहमद अल-शरा की नई पहचान,From rebel to White House: The new identity of Syrian President Ahmed al-Sharaa,0.0681818181818181,2025_11_12
BBC Hindi,"वीडियो,धर्मेंद्र ने जब बीबीसी से कहा था, ""मैं मिट्टी का बेटा हूँ, अपनी जड़ों से दूर नहीं हो सकता"", अवधि 5,54","Video, When Dharmendra told BBC, ""I am a son of the soil, I cannot move away from my roots"", duration 5,54",0.0,2025_11_12
BBC Hindi,"इस्लामाबाद कोर्ट धमाके में 12 की मौत, शहबाज़ शरीफ़ ने भारत पर लगाया यह आरोप","12 killed in Islamabad court blast, Shehbaz Sharif blames India for this",-0.2,2025_11_12
BBC Portuguese,Por que imposto sobre bets é mais baixo no Brasil do que em outros países,Why tax on bets is lower in Brazil than in other countries,-0.125,2025_11_12
BBC Portuguese,COP30: manifestantes entram em confronto com seguranças da ONU em Belém,COP30: protesters clash with UN security guards in Belém,0.0,2025_11_12
BBC Portuguese,O Brasil está à beira de se tornar um narcoestado?,Is Brazil on the verge of becoming a narcostate?,0.45,2025_11_12
BBC Portuguese,Rainha das criptomoedas: a chinesa acusada de fraude que fugiu para mansão em Londres,Queen of cryptocurrencies: the Chinese woman accused of fraud who fled to a mansion in London,0.0,2025_11_12
