Source_Name,Original_Headline,Translated_Headline,Polarity,Scrape_Date
BBC Spanish,3 cambios que propone Rodrigo Paz para Bolivia tras su llegada al poder y el fin de dos décadas de gobiernos de izquierda,3 changes that Rodrigo Paz proposes for Bolivia after his arrival to power and the end of two decades of leftist governments,-0.05,2025_10_20
BBC Spanish,Qué se sabe de los dos únicos sobrevivientes de los ataques de EE.UU. contra embarcaciones en el Caribe que fueron enviados a Colombia y Ecuador,What is known about the only two survivors of the US attacks against ships in the Caribbean who were sent to Colombia and Ecuador,0.0,2025_10_20
BBC Spanish,"Una falla global en la nube de Amazon genera problemas a cientos de aplicaciones de empresas como Snapchat, Zoom y varios bancos","A global failure in the Amazon cloud causes problems for hundreds of applications from companies such as Snapchat, Zoom and several banks",-0.0791666666666666,2025_10_20
BBC Spanish,"""Creí que moriría como una esclava sexual"": lo que revelan las memorias de Virginia Giuffre sobre los años que pasó en el círculo de Jeffrey Epstein","""I thought I would die as a sex slave"": what Virginia Giuffre's memoirs reveal about the years she spent in Jeffrey Epstein's circle",-0.1,2025_10_20
BBC Spanish,Cómo fue el robo al museo del Louvre en París y cuáles son las valiosas joyas que se llevaron,How was the robbery at the Louvre museum in Paris and what valuable jewels were taken?,0.0,2025_10_20
BBC Hindi,असरानी का निधन: बीबीसी से ख़ास बातचीत में जिन्होंने एक्टिंग को बताया था साइंस,"Asrani passes away: In a special conversation with BBC, he called acting a science.",0.1785714285714285,2025_10_20
BBC Hindi,"लाइव,जेएमएम के बिहार चुनाव नहीं लड़ने के फ़ैसले पर कांग्रेस नेता ने क्या कहा?","Live, what did the Congress leader say on JMM's decision not to contest Bihar elections?",0.1363636363636363,2025_10_20
BBC Hindi,"बिहार चुनाव 2025: एनडीए और महागठबंधन से कौन किस सीट पर लड़ रहा है, जानिए पूरा ब्योरा","Bihar Elections 2025: Who is contesting on which seat from NDA and Grand Alliance, know the complete details",0.3,2025_10_20
BBC Hindi,"बिहार चुनाव: आरजेडी-कांग्रेस के बीच इन सीटों पर भी होगा मुक़ाबला, दोनों ने उतारे उम्मीदवार","Bihar elections: There will be a contest between RJD and Congress on these seats, both have fielded candidates.",0.0,2025_10_20
BBC Hindi,40 साल से भी ज़्यादा जेल में सज़ा काटने वाले बेगुनाह शख़्स को अब भेजा जा सकता है भारत,An innocent man who has been sentenced to more than 40 years in jail can now be sent to India.,0.3,2025_10_20
