Source_Name,Entity,Label,Scrape_Date
BBC Mundo,Israel,GPE,2026_08_05
BBC Mundo,Gaza,GPE,2026_08_05
BBC Mundo,Miami,GPE,2026_08_05
BBC Mundo,US,GPE,2026_08_05
BBC Mundo,New York,GPE,2026_08_05
BBC Mundo,Cartels,ORG,2026_08_05
BBC Mundo,65 years later,DATE,2026_08_05
BBC Mundo,SpaceX,PERSON,2026_08_05
BBC Mundo,Moon,PERSON,2026_08_05
BBC Mundo,safari,PERSON,2026_08_05
BBC Mundo,Russian,NORP,2026_08_05
BBC Mundo,Ukrainian,GPE,2026_08_05
BBC Mundo,Trump,ORG,2026_08_05
BBC Hindi,Mohan Bhagwat,PERSON,2026_08_05
BBC Hindi,CJP,ORG,2026_08_05
BBC Hindi,Bombay High Court,ORG,2026_08_05
BBC Hindi,Nitin Gadkari,PERSON,2026_08_05
BBC Hindi,E20,PRODUCT,2026_08_05
BBC Hindi,Ram,ORG,2026_08_05
BBC Hindi,CJP Protest,ORG,2026_08_05
BBC Hindi,Abhijeet Deepke,PERSON,2026_08_05
BBC Hindi,Cockroach Janata Party,ORG,2026_08_05
BBC Hindi,every year,DATE,2026_08_05
BBC Hindi,Siddhivinayak,GPE,2026_08_05
BBC Hindi,thousands of kilometers,QUANTITY,2026_08_05
BBC Hindi,Deoria,GPE,2026_08_05
BBC Hindi,UP,GPE,2026_08_05
BBC Hindi,Indian,NORP,2026_08_05
BBC Hindi,Yemen,GPE,2026_08_05
BBC Hindi,Yemen,GPE,2026_08_05
BBC Hindi,Houthi,ORG,2026_08_05
BBC Hindi,Devendranath Mahato,PERSON,2026_08_05
BBC Hindi,Jharkhand,GPE,2026_08_05
BBC Portuguese,Brazil,GPE,2026_08_05
BBC Portuguese,USA,GPE,2026_08_05
BBC Portuguese,two,CARDINAL,2026_08_05
BBC Portuguese,Brazilian,NORP,2026_08_05
BBC Portuguese,USA,GPE,2026_08_05
BBC Portuguese,Brazilian,NORP,2026_08_05
BBC Portuguese,Brazil,GPE,2026_08_05
BBC Portuguese,US,GPE,2026_08_05
BBC Portuguese,El Niño,ORG,2026_08_05
BBC Portuguese,Brazil,GPE,2026_08_05
BBC Portuguese,August,DATE,2026_08_05
BBC Portuguese,3,CARDINAL,2026_08_05
BBC Portuguese,Lulinha,NORP,2026_08_05
BBC Portuguese,STF,ORG,2026_08_05
BBC Portuguese,5,CARDINAL,2026_08_05
BBC Portuguese,AI,GPE,2026_08_05
BBC Portuguese,65 years later,DATE,2026_08_05
