Source_Name,Entity,Label,Scrape_Date
BBC Mundo,Putin,PERSON,2026_09_05
BBC Mundo,African,NORP,2026_09_05
BBC Mundo,Bolivia,GPE,2026_09_05
BBC Mundo,at least 2,CARDINAL,2026_09_05
BBC Mundo,81,CARDINAL,2026_09_05
BBC Mundo,US,GPE,2026_09_05
BBC Mundo,Iran,GPE,2026_09_05
BBC Mundo,3,CARDINAL,2026_09_05
BBC Mundo,Saturday,DATE,2026_09_05
BBC Mundo,BBC Documentary,ORG,2026_09_05
BBC Mundo,El Salvador,GPE,2026_09_05
BBC Mundo,Bukele,GPE,2026_09_05
BBC Mundo,4 years,DATE,2026_09_05
BBC Mundo,47.19,CARDINAL,2026_09_05
BBC Mundo,UN,ORG,2026_09_05
BBC Mundo,Africa,LOC,2026_09_05
BBC Mundo,US,GPE,2026_09_05
BBC Mundo,Lindsay Clancy,PERSON,2026_09_05
BBC Mundo,three,CARDINAL,2026_09_05
BBC Mundo,the United States,GPE,2026_09_05
BBC Mundo,Colombia,GPE,2026_09_05
BBC Mundo,Panama,GPE,2026_09_05
BBC Mundo,1903,DATE,2026_09_05
BBC Mundo,Caribbean,LOC,2026_09_05
BBC Hindi,Asaduddin Owaisi,PERSON,2026_09_05
BBC Hindi,Saharanpur,GPE,2026_09_05
BBC Hindi,Saharanpur,GPE,2026_09_05
BBC Hindi,UP,ORG,2026_09_05
BBC Hindi,American,NORP,2026_09_05
BBC Hindi,India,GPE,2026_09_05
BBC Hindi,BBC,ORG,2026_09_05
BBC Hindi,"20,40",CARDINAL,2026_09_05
BBC Hindi,European,NORP,2026_09_05
BBC Hindi,hundreds of tons,QUANTITY,2026_09_05
BBC Hindi,India,GPE,2026_09_05
BBC Hindi,Lens,PERSON,2026_09_05
BBC Hindi,Chirag Paswan,ORG,2026_09_05
BBC Hindi,Swatantra Bhardwaj,ORG,2026_09_05
BBC Hindi,Nishu Azad,PERSON,2026_09_05
BBC Hindi,Map,PERSON,2026_09_05
BBC Hindi,UN,ORG,2026_09_05
BBC Hindi,America,GPE,2026_09_05
BBC Hindi,BBC,ORG,2026_09_05
BBC Hindi,India,GPE,2026_09_05
BBC Hindi,hundreds,CARDINAL,2026_09_05
BBC Portuguese,Brazil,GPE,2026_09_05
BBC Portuguese,UN,ORG,2026_09_05
BBC Portuguese,the Supreme Court,ORG,2026_09_05
BBC Portuguese,Moraes,PERSON,2026_09_05
BBC Portuguese,Congress,ORG,2026_09_05
BBC Portuguese,Joaquim Falcão,PERSON,2026_09_05
BBC Portuguese,Daniel Vorcaro,PERSON,2026_09_05
BBC Portuguese,Alexandre de Moraes,PERSON,2026_09_05
BBC Portuguese,Fachin,PERSON,2026_09_05
BBC Portuguese,the Fake News Inquiry,ORG,2026_09_05
BBC Portuguese,Mendonça,GPE,2026_09_05
BBC Portuguese,UN,ORG,2026_09_05
BBC Portuguese,Africa,LOC,2026_09_05
BBC Portuguese,Brazil,GPE,2026_09_05
BBC Portuguese,Brazil,GPE,2026_09_05
BBC Portuguese,El Niño',ORG,2026_09_05
BBC Portuguese,spring,DATE,2026_09_05
BBC Portuguese,Flávio,PERSON,2026_09_05
BBC Portuguese,2nd,ORDINAL,2026_09_05
